VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	0	0	0	0	0
1	1.10602718983508	0.519275643343083	0.42162126552258	0.421940928270042	0.37310990377692
2	0.273215049869976	0.151181516416341	0.10211140024375	0.22415611814346	0.10473260456896
3	0.269923302281181	0.223485719919808	0.125168813202016	0.33293776371308	0.23564836028016
4	0.0559597090095132	0.0854504223222796	0.286570703909878	0.138449367088608	0.04254762060614
5	0.0559597090095132	0.0788773129128734	0.0395269936427419	0.032964135021097	0.03927472671336
6	0.0987524276638467	0.0328655470470306	0.0461148259165322	0.0461497890295359	0.0720036656411599
7	0.0263339807103591	0.0690176487987643	0	0.00659282700421941	0.0163644694639
8	0.059251456598308	0.0164327735235153	0.0329391613689515	0.00988924050632911	0
9	0.0559597090095132	0.0295789923423275	0.0230574129582661	0.0955959915611814	0.00654578778555999
10	0.00658349517758978	0.0591579846846551	0.0559965743272176	0.0197784810126582	0.00654578778555999
11	0.888771848974621	0.0920235317316857	1.73918772028064	0.0857067510548523	0.0490934083916999
12	0.362092234767438	0.134748742892825	0.220692381171975	0.280195147679325	1.0964194540813
13	0.0427927186543336	0.0985966411410918	0.0362330775058467	0.0164820675105485	0.20946520913792
14	0.0460844662431285	0.11831596936931	0.0164695806844758	0.0296677215189873	0.02291025724946
15	0.0427927186543336	0.0821638676175765	0.0131756645475806	0.032964135021097	0.0490934083916999
16	0.029625728299154	0.0985966411410918	0.0131756645475806	0.234045358649789	0.0490934083916999
17	0.529971361795977	0.99911263022973	0.10211140024375	0.121967299578059	0.28801466256464
18	0.115211165607821	0.226772274624511	0.0296452452320564	0.0230748945147679	0.02291025724946
19	0.118502913196616	0.00985966411410918	0.0362330775058467	0.0593354430379747	0.0163644694639
20	0.0164587379439745	0.0197193282282184	0.00988174841068546	0.0428533755274262	0.01309157557112
21	0.0493762138319234	0.00328655470470306	0.0230574129582661	0.0461497890295359	0.01309157557112
22	0.243589321570822	0.0492983205705459	0.0592904904641128	0.0791139240506329	0.23237546638738
23	0.111919418019026	0.0460117658658428	0.105405316380645	0.0659282700421941	0.30110623813576
24	0.059251456598308	0.0230058829329214	0.0559965743272176	0.0362605485232068	0.01309157557112
25	0.0329174758879489	0.0164327735235153	0.00658783227379031	0.0197784810126582	0.00327289389278
26	0.0131669903551796	0.00985966411410918	0	0.0032964135021097	0.01963736335668
27	0.0329174758879489	0.0131462188188122	0.0197634968213709	0.0131856540084388	0.0163644694639
28	0.029625728299154	0.00985966411410918	0.042820909779637	0	0.02618315114224
29	0.00987524276638467	0.0164327735235153	0.0164695806844758	0.0164820675105485	0.0163644694639
30	0.0329174758879489	0.0197193282282184	0.0263513290951612	0.0296677215189873	0.01309157557112
31	0.108627670430231	0.105169750550498	0.11528706479133	0.0131856540084388	0.0163644694639
32	0.0526679614207183	0.0624445393893581	0.138344477749596	0.0197784810126582	0.00981868167833999
33	0.0263339807103591	0.0394386564564367	0.0625844066010079	0.0032964135021097	0.01963736335668
34	0.029625728299154	0.0164327735235153	0.0559965743272176	0.0197784810126582	0.00327289389278
35	0.0263339807103591	0.0164327735235153	0.105405316380645	0.00659282700421941	0.0654578778555999
36	0.0757101945422825	0.0164327735235153	0.144932310023387	0.00988924050632911	0.0458205144989199
37	0.283090292636361	0.184047063463371	0.250337626404032	0.0263713080168776	0.0687307717483799
38	0.0197504855327693	0.585006737437145	0.273395039362298	1.56909282700422	0.0687307717483799
39	0.00329174758879489	0.055871429979952	8.2282025099641	0.194488396624473	1.92773450284742
40	0.0131669903551796	0.0295789923423275	16.5453407556244	0.00988924050632911	1.64626562806834
41	0.00658349517758978	0.0427252111611398	4.2853848941006	0.00988924050632911	0.14400733128232
42	0.0395009710655387	0.0328655470470306	0.194341052076814	0.0461497890295359	0.01963736335668
43	0.246881069159617	0.11831596936931	0.405151684838104	0.580168776371308	0.0654578778555999
44	0.0559597090095132	0.0361521017517337	0.138344477749596	0.583465189873418	0.14073443738954
45	0.0197504855327693	0.0262924376376245	0.111993148654435	0.10878164556962	0.0850952412122799
46	0.0197504855327693	0.00657310940940612	0.105405316380645	0.0230748945147679	0.10473260456896
47	0.0197504855327693	0.0131462188188122	0.184459303666129	0.00988924050632911	0.0523663022844799
48	0.187629612561309	0.0394386564564367	0.303040284594354	0.0131856540084388	0.03927472671336
49	0.059251456598308	0.0985966411410918	0.0823479034223789	0.0362605485232068	0.0916410289978399
50	0.00329174758879489	0.00657310940940612	0.0131756645475806	0.00988924050632911	0.02945604503502
51	0.0362092234767438	0.0262924376376245	0.0197634968213709	0.0032964135021097	0.02618315114224
52	0.0263339807103591	0.00657310940940612	0.042820909779637	0.00988924050632911	0.01309157557112
53	0.0197504855327693	0.00657310940940612	0.0230574129582661	0.0197784810126582	0.0556391961772599
54	0.0329174758879489	0.0230058829329214	0.0329391613689515	0.0263713080168776	0.12764286181842
55	0.0197504855327693	0.00985966411410918	0.042820909779637	0.0230748945147679	0.15382601296066
56	0.0230422331215642	0.0262924376376245	0.0230574129582661	0.0164820675105485	0.0687307717483799
57	0.0131669903551796	0.0230058829329214	0.0296452452320564	0.0131856540084388	0.02291025724946
58	0.0131669903551796	0.0690176487987643	0.0131756645475806	0.0395569620253165	0.02618315114224
59	0.0559597090095132	0.0197193282282184	0.0197634968213709	0.0032964135021097	0.02291025724946
60	0.0691266993646927	0.00985966411410918	0.00988174841068546	0.00659282700421941	0.0163644694639
61	0.00658349517758978	0.0230058829329214	0.161401890707863	0.00659282700421941	0.1472802251751
62	0.00987524276638467	0.00657310940940612	0.0527026581903225	0.0461497890295359	0.163644694639
63	0.029625728299154	0.0854504223222796	0.10869923251754	0.44831223628692	1.6037180074622
64	0.059251456598308	0.617872284484175	0.484205672123588	0.679061181434599	0.638214309092099
65	0.0263339807103591	0.0295789923423275	0.247043710267137	0.184599156118143	0.01309157557112
66	0.0197504855327693	0.0460117658658428	0.345861194373991	0.151635021097046	0.0327289389278
67	0.0164587379439745	0.0361521017517337	0.128462729338911	0.415348101265823	0.0785494534267199
68	0.0164587379439745	0.0460117658658428	0.00329391613689515	15.8392668776371	0.0589120900700399
69	0.256756311926002	0.0657310940940612	0.0823479034223789	19.0170094936709	0.25855861752962
70	0.0197504855327693	0.0328655470470306	0.0592904904641128	2.98325421940928	0.02291025724946
71	0.0131669903551796	0.0164327735235153	0.0197634968213709	0.181302742616034	0.0163644694639
72	0.029625728299154	0.0164327735235153	0.0230574129582661	0.187895569620253	0.02618315114224
73	0.0658349517758978	0.00657310940940612	0.0164695806844758	0.237341772151899	0.0850952412122799
74	0.0559597090095132	0.0361521017517337	0.0197634968213709	1.0878164556962	0.2291025724946
75	0.105335922841437	0.187333618168074	0.247043710267137	2.7854694092827	0.03600183282058
76	0.0131669903551796	0.0460117658658428	0.0592904904641128	0.273602320675105	0.01963736335668
77	0.0164587379439745	0.0328655470470306	0.00988174841068546	0.234045358649789	0.01309157557112
78	0.00658349517758978	0.0197193282282184	0.0592904904641128	0.056039029535865	0.0163644694639
79	0.174462622206129	0.00985966411410918	0.00658783227379031	0.0494462025316456	0.00981868167833999
80	0.0164587379439745	0.0262924376376245	0.0296452452320564	0.089003164556962	0.00981868167833999
81	0.00658349517758978	0.108456305255201	0.0164695806844758	0.0725210970464135	0.0883681351050599
82	0.00658349517758978	0.0657310940940612	0.0296452452320564	0.290084388185654	0.01963736335668
83	0.0263339807103591	0.0460117658658428	0.0461148259165322	0.181302742616034	0.0654578778555999
84	0.0625432041871029	0.0295789923423275	0.0296452452320564	0.032964135021097	0.327289389278
85	0.0230422331215642	0.0361521017517337	0.0164695806844758	0.00659282700421941	0.631668521306539
86	0.118502913196616	0.0755907582081704	0.0790539872854837	0.0296677215189873	0.33383517706356
87	0.059251456598308	0.0328655470470306	0.0164695806844758	0.0461497890295359	0.01309157557112
88	0.00987524276638467	0.055871429979952	0.042820909779637	0.0428533755274262	0.03600183282058
89	0.0164587379439745	0.115029414664607	0.174577555255443	0.646097046413502	0.14073443738954
90	0.0691266993646927	0.134748742892825	0.214104548898185	0.174709915611814	0.445113569418079
91	0.0526679614207183	0.052584875275249	0.128462729338911	0.0395569620253165	0.30437913202854
92	0.0427927186543336	0.0295789923423275	0.0559965743272176	0.0791139240506329	0.0490934083916999
93	0.0526679614207183	0.108456305255201	0.00988174841068546	0.0428533755274262	0.02618315114224
94	0.0263339807103591	0.134748742892825	0.0263513290951612	0.326344936708861	0.04254762060614
95	0.628723789459824	0.631018503302987	0.250337626404032	6.19725738396625	1.92446160895464
96	0.059251456598308	0.128175633483419	0.0658783227379031	3.33267405063291	1.8164561104929
97	0.0164587379439745	0.0131462188188122	0.0296452452320564	0.174709915611814	0.00981868167833999
98	0.0131669903551796	0.0262924376376245	0.00329391613689515	0.102188818565401	0.0458205144989199
99	0.0493762138319234	0.0131462188188122	0.0527026581903225	0.359309071729958	0.0490934083916999
100	0.0460844662431285	0.00985966411410918	3.64307124740604	4.33478375527426	0.13746154349676
101	0.668224760525363	0.801919347947546	5.07592476695543	1.29549050632911	0.02945604503502
102	0.0625432041871029	0.0197193282282184	0.382094271879838	0.639504219409283	0.15709890685344
103	0.0526679614207183	0.0164327735235153	0.0164695806844758	0.0197784810126582	0.2291025724946
104	0.0395009710655387	0.0131462188188122	0.00658783227379031	0.00988924050632911	0.0327289389278
105	0.0230422331215642	0.0131462188188122	0.00329391613689515	0.0131856540084388	0.02945604503502
106	0.029625728299154	0.0131462188188122	0.0131756645475806	0.0263713080168776	0.02618315114224
107	0.0131669903551796	0.0295789923423275	0.0197634968213709	0.0296677215189873	0.01309157557112
108	0.0197504855327693	0.0690176487987643	0.0131756645475806	0.0263713080168776	0.01963736335668
109	0.0197504855327693	0.0164327735235153	0.0131756645475806	0.00988924050632911	0.02618315114224
110	0.029625728299154	0.266210931080948	0.111993148654435	0.0395569620253165	0.00327289389278
111	0.00987524276638467	0.131462188188122	0.085641819559274	0.10878164556962	0.02618315114224
112	0.0164587379439745	0.0624445393893581	0.085641819559274	0.0263713080168776	0.595666688485959
113	0.0987524276638467	0.0295789923423275	0.118580980928226	0.0131856540084388	0.0818223473194999
114	0.0724184469534876	0.0624445393893581	0.0461148259165322	0.125263713080169	0.04254762060614
115	0.0197504855327693	0.798632793242843	0.0461148259165322	1.47349683544304	0.02945604503502
116	0.0362092234767438	0.210339501100996	0.131756645475806	2.54483122362869	0.30765202592132
117	0.0164587379439745	0.223485719919808	0.0263513290951612	0.0461497890295359	0.10473260456896
118	1.49445340531288	0.0821638676175765	0.0362330775058467	0.0164820675105485	0.04254762060614
119	2.80786069324204	0.0230058829329214	0.0230574129582661	0.0032964135021097	0
