VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	2.33615	2.17502	2.98512	3.36554	2.46271
1	-1	-1	2.40237	2.58688	-1
2	-1	1.96893	2.60028	3.22188	2.24617
3	-1	2.22727	2.12598	3.49382	2.16606
4	-1	2.2869	1.94472	2.94302	2.14611
5	-1	2.67951	2.33826	3.03781	2.42939
6	2.21474	2.66793	2.13036	2.97658	2.38891
7	-1	2.81919	2.3266	3.07608	2.46105
8	-1	2.0654	-1	2.92103	-1
9	-1	2.76521	2.43647	3.72931	2.1989
10	-1	2.74313	2.53758	3.03801	-1
11	2.34089	-1	2.73043	2.7747	-1
12	2.02802	-1	2.5263	-1	-1
13	-1	2.17209	2.57303	2.47462	-1
14	-1	-1	2.09984	2.86083	-1
15	-1	-1	2.66308	3.19782	-1
16	-1	-1	2.57176	2.96723	-1
17	-1	2.46938	3.05488	2.79071	-1
18	2.0031	-1	2.63532	2.43646	-1
19	2.53062	2.55238	2.89225	2.7246	-1
20	2.04703	-1	2.848	2.41222	-1
21	2.25186	2.91093	2.16353	3.01092	-1
22	-1	2.41932	2.98745	2.49984	-1
23	-1	-1	-1	2.73721	-1
24	-1	2.57406	-1	-1	-1
25	-1	2.26988	-1	2.52486	-1
26	-1	2.23173	2.2687	2.60793	-1
27	-1	2.31125	2.4283	2.53592	-1
28	-1	2.34145	2.68194	2.4511	-1
29	-1	2.90146	2.42448	2.28261	-1
30	-1	3.14424	2.44559	3.21071	-1
31	2.88113	3.22945	2.60794	2.34368	-1
32	1.95048	3.74286	2.90653	2.8699	-1
33	-1	2.79612	3.05457	2.66034	-1
34	2.14746	2.29799	3.23279	2.78106	-1
35	2.15717	2.76245	3.21183	2.52714	-1
36	2.12871	2.28725	3.35105	2.79088	-1
37	-1	2.75209	3.03109	2.75313	-1
38	-1	-1	2.86664	-1	-1
39	-1	2.98696	-1	2.4795	2.34893
40	2.0431	2.0879	-1	-1	-1
41	-1	3.32361	-1	2.34465	-1
