VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	52.3355	51.8188	51.7708	51.764	51.7212
1	52.281	51.7371	51.8197	51.7698	51.6391
2	52.3027	51.7672	51.7635	51.8194	51.6586
3	52.2532	51.7766	51.7967	51.7717	51.6299
4	52.2768	51.7936	51.7815	51.8194	51.6759
5	52.2939	51.805	51.7579	51.7818	51.6884
6	52.3347	51.8008	51.7612	51.7582	51.6885
7	52.2884	51.8226	51.7416	51.811	51.7015
8	52.2925	51.7482	51.7928	51.8041	51.6768
9	52.2832	51.782	51.7762	51.8228	51.6853
10	52.333	51.7758	51.8215	51.7941	51.6715
11	52.3557	51.8368	51.8646	51.7777	51.732
12	52.3288	51.8371	51.8047	51.7816	51.7573
13	52.3288	51.8247	51.8118	51.8449	51.7818
14	52.2876	51.8018	51.8157	51.8535	51.7548
15	52.2814	51.8339	51.766	51.8218	51.7643
16	52.2982	51.7875	51.793	51.8388	51.6993
17	52.3072	51.8335	51.7969	51.8201	51.7416
18	52.3385	51.8113	51.7793	51.8421	51.7424
19	52.3101	51.8444	51.7816	51.8018	51.7061
20	52.3123	51.8021	51.7809	51.7785	51.7145
21	52.2839	51.8307	51.8147	51.7967	51.7089
22	52.3323	51.8309	51.8079	51.7926	51.7096
23	52.3083	51.8534	51.7992	51.8092	51.7228
24	52.3377	51.8725	51.7973	51.8292	51.7127
25	52.3003	51.8531	51.8066	51.7986	51.7275
26	52.2998	51.8643	51.8026	51.8483	51.7557
27	52.3055	51.8219	51.8394	51.8172	51.7315
28	52.2707	51.838	51.7779	51.835	51.7311
29	52.3247	51.7933	51.8303	51.8567	51.7314
30	52.3354	51.8203	51.7985	51.836	51.7107
31	52.3269	51.8278	51.8388	51.8345	51.7455
32	52.3284	51.8354	51.7591	51.7946	51.7036
33	52.291	51.8277	51.807	51.8083	51.7405
34	52.3213	51.7955	51.7481	51.8091	51.7423
35	52.3331	51.8344	51.777	51.8497	51.7238
36	52.2929	51.7705	51.7714	51.8428	51.7638
37	52.2882	51.8323	51.8662	51.8571	51.7547
38	52.2957	51.8723	51.8057	51.8594	51.7519
39	52.2881	51.858	51.8311	51.9023	51.7431
40	52.2712	51.7993	51.8198	51.8809	51.7036
41	52.2847	51.8554	51.7301	51.8844	51.7502
42	52.2948	51.8334	51.8005	51.8538	51.7173
43	52.3308	51.8403	51.8019	51.8162	51.7634
44	52.3559	51.8692	51.8083	51.877	51.7555
45	52.3112	51.8299	51.8309	51.8807	51.7743
46	52.3298	51.8197	51.7989	51.8199	51.7657
47	52.2543	51.7944	51.8292	51.8526	51.7654
48	52.2628	51.8006	51.7964	51.8686	51.7605
49	52.2677	51.8276	51.7887	51.8746	51.7682
50	52.307	51.8407	51.7667	51.8294	51.742
51	52.3098	51.8174	51.7726	51.8329	51.7504
52	52.2907	51.8378	51.7935	51.8733	51.7201
53	52.2824	51.7957	51.8048	51.8584	51.7685
54	52.2837	51.8278	51.8472	51.9024	51.7538
55	52.2988	51.8219	51.8123	51.8701	51.7355
56	52.2662	51.8624	51.8206	51.8964	51.7351
57	52.3096	51.8619	51.7788	51.833	51.7479
