VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	111.722	112.162	112.274	112.383	112.534
1	111.773	112.161	112.277	112.426	112.58
2	111.734	112.194	112.271	112.398	112.574
3	111.744	112.109	112.301	112.409	112.508
4	111.703	112.156	112.257	112.429	112.538
5	111.737	112.123	112.275	112.374	112.475
6	111.69	112.153	112.215	112.387	112.559
7	111.716	112.124	112.264	112.363	112.52
8	111.72	112.129	112.217	112.337	112.562
9	111.639	112.147	112.215	112.344	112.477
10	111.688	112.102	112.221	112.291	112.534
11	111.586	112.13	112.212	112.326	112.484
12	111.787	112.095	112.309	112.354	112.499
13	111.693	112.205	112.271	112.414	112.534
14	111.758	112.172	112.314	112.35	112.548
15	111.704	112.205	112.28	112.421	112.531
16	111.789	112.228	112.333	112.347	112.536
17	111.768	112.134	112.26	112.417	112.533
18	111.811	112.291	112.367	112.383	112.559
19	111.753	112.219	112.32	112.462	112.564
20	111.759	112.228	112.357	112.408	112.582
21	111.704	112.216	112.293	112.437	112.622
22	111.744	112.16	112.301	112.309	112.549
23	111.78	112.245	112.27	112.469	112.568
24	111.793	112.134	112.338	112.401	112.523
25	111.733	112.206	112.259	112.415	112.552
26	111.753	112.152	112.309	112.433	112.541
27	111.737	112.183	112.269	112.378	112.506
28	111.697	112.132	112.235	112.391	112.525
29	111.69	112.098	112.233	112.302	112.497
30	111.63	112.138	112.25	112.359	112.513
31	111.673	112.103	112.24	112.325	112.509
32	111.649	112.144	112.245	112.372	112.501
33	111.692	112.105	112.245	112.326	112.502
34	111.656	112.15	112.207	112.343	112.484
35	111.711	112.108	112.243	112.293	112.518
36	111.653	112.109	112.205	112.374	112.486
37	111.736	112.114	112.218	112.364	112.49
38	111.741	112.158	112.236	112.329	112.526
39	111.778	112.209	112.253	112.354	112.355
40	111.741	112.185	112.644	112.435	112.68
41	111.769	112.225	112.115	112.423	112.604
42	111.743	112.183	112.323	112.422	112.552
43	111.715	112.193	112.278	112.367	112.626
44	111.773	112.226	112.281	112.402	112.531
45	111.778	112.226	112.299	112.455	112.638
46	111.765	112.181	112.297	112.394	112.57
47	111.728	112.195	112.333	112.39	112.551
48	111.73	112.175	112.29	112.361	112.538
49	111.763	112.194	112.401	112.399	112.548
50	111.796	112.167	112.298	112.418	112.545
51	111.722	112.23	112.311	112.432	112.515
52	111.752	112.185	112.264	112.413	112.528
53	111.712	112.207	112.294	112.416	112.546
54	111.724	112.197	112.26	112.415	112.522
55	111.693	112.116	112.253	112.358	112.568
56	111.647	112.148	112.227	112.348	112.467
57	111.684	112.064	112.219	112.332	112.537
58	111.661	112.112	112.216	112.335	112.467
59	111.698	112.106	112.187	112.285	112.48
60	111.679	112.125	112.221	112.362	112.468
61	111.677	112.094	112.194	112.329	112.482
62	111.668	112.109	112.223	112.368	112.46
63	111.716	112.117	112.244	112.279	112.509
64	111.738	112.196	112.275	112.405	112.54
65	111.76	112.216	112.343	112.373	112.542
66	111.759	112.164	112.326	112.422	112.574
67	111.735	112.199	112.33	112.372	112.568
68	111.767	112.169	112.312	112.325	112.565
69	111.709	112.173	112.275	112.322	112.528
70	111.822	112.198	112.341	112.552	112.63
71	111.753	112.232	112.366	112.421	112.554
72	111.759	112.228	112.323	112.429	112.596
73	111.704	112.248	112.344	112.388	112.551
74	111.714	112.164	112.253	112.368	112.499
75	111.739	112.175	112.319	112.376	112.58
76	111.789	112.221	112.25	112.443	112.588
77	111.77	112.152	112.282	112.427	112.529
78	111.736	112.201	112.246	112.44	112.575
79	111.758	112.181	112.291	112.402	112.506
80	111.722	112.203	112.258	112.426	112.56
81	111.727	112.107	112.237	112.336	112.496
82	111.651	112.088	112.243	112.366	112.511
83	111.693	112.12	112.208	112.332	112.526
84	111.629	112.132	112.227	112.322	112.483
85	111.69	112.157	112.198	112.296	112.459
86	111.663	112.115	112.312	112.329	112.459
87	111.672	112.126	112.253	112.269	112.479
88	111.651	112.099	112.274	112.336	112.449
89	111.709	112.136	112.255	112.282	112.513
90	111.722	112.12	112.239	112.451	112.499
91	111.763	112.2	112.31	112.44	112.604
92	111.773	112.202	112.283	112.425	112.547
93	111.739	112.203	112.321	112.429	112.597
94	111.78	112.176	112.289	112.44	112.593
95	111.752	112.134	112.285	112.139	112.52
96	111.795	112.243	112.322	112.492	112.587
97	111.731	112.228	112.338	112.431	112.54
98	111.782	112.194	112.316	112.386	112.57
99	111.706	112.207	112.305	112.43	112.554
100	111.728	112.176	112.153	112.493	112.576
101	111.723	112.149	112.31	112.33	112.579
102	111.794	112.259	112.352	112.471	112.558
103	111.757	112.167	112.318	112.396	112.553
104	111.741	112.197	112.264	112.426	112.544
105	111.737	112.155	112.297	112.382	112.467
106	111.721	112.175	112.322	112.39	112.589
107	111.703	112.125	112.285	112.331	112.468
108	111.675	112.143	112.246	112.323	112.522
109	111.687	112.134	112.245	112.386	112.478
110	111.657	112.112	112.21	112.3	112.51
111	111.693	112.148	112.244	112.336	112.515
112	111.651	112.119	112.235	112.327	112.514
113	111.707	112.162	112.188	112.346	112.492
114	111.665	112.129	112.237	112.363	112.528
115	111.696	112.125	112.208	112.334	112.441
116	111.722	112.131	112.237	112.306	112.535
117	111.794	112.168	112.281	112.372	112.471
118	111.733	112.17	112.318	112.383	112.571
119	111.701	112.184	112.293	112.425	112.527
120	111.741	112.188	112.348	112.41	112.567
121	111.703	112.141	112.338	112.404	112.52
122	111.786	112.186	112.293	112.385	112.595
123	111.771	112.22	112.345	112.472	112.582
124	111.784	112.178	112.305	112.408	112.586
125	111.789	112.287	112.281	112.41	112.566
126	111.745	112.186	112.273	112.398	112.589
127	111.698	112.208	112.277	112.36	112.589
128	111.805	112.24	112.331	112.463	112.581
129	111.735	112.171	112.274	112.398	112.571
130	111.721	112.172	112.312	112.432	112.526
131	111.734	112.17	112.284	112.382	112.559
132	111.703	112.163	112.29	112.41	112.467
133	111.712	112.129	112.265	112.341	112.491
134	111.712	112.079	112.222	112.326	112.475
135	111.708	112.139	112.258	112.317	112.487
136	111.714	112.098	112.236	112.341	112.48
137	111.688	112.133	112.26	112.314	112.553
138	111.682	112.092	112.213	112.32	112.466
139	111.668	112.126	112.266	112.357	112.511
140	111.659	112.128	112.202	112.334	112.509
141	111.657	112.121	112.22	112.391	112.481
142	111.718	112.186	112.252	112.316	112.497
143	111.739	112.35	112.303	112.447	112.557
144	111.717	112.232	112.28	112.45	112.548
145	111.711	112.201	112.331	112.385	112.575
146	111.759	112.202	112.358	112.47	112.548
147	111.704	112.034	112.304	112.317	112.606
148	111.76	112.222	112.29	112.365	112.562
149	111.955	112.099	112.292	112.362	112.575
150	111.679	112.19	112.311	112.429	112.567
151	111.676	112.171	112.279	112.385	112.561
152	111.741	112.163	112.264	112.411	112.519
153	111.74	112.194	112.251	112.332	112.526
154	111.758	112.164	112.331	112.421	112.577
155	111.714	112.205	112.299	112.436	112.535
156	111.739	112.187	112.308	112.363	112.526
157	111.748	112.205	112.272	112.436	112.545
158	111.772	112.179	112.279	112.359	112.519
159	111.718	112.143	112.249	112.381	112.503
160	111.738	112.157	112.219	112.313	112.489
161	111.66	112.154	112.219	112.4	112.488
162	111.706	112.175	112.236	112.338	112.458
163	111.693	112.16	112.262	112.364	112.52
164	111.72	112.198	112.261	112.365	112.516
165	111.709	112.151	112.271	112.367	112.53
