VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	52.8461	52.306	52.3068	52.3157	52.147
1	52.8093	52.2326	52.3238	52.3012	52.0762
2	52.807	52.2582	52.2817	52.3279	52.0936
3	52.7906	52.2648	52.318	52.2778	52.0737
4	52.8083	52.2829	52.3015	52.328	52.1187
5	52.8213	52.2766	52.2845	52.3041	52.12
6	52.8347	52.2782	52.2871	52.283	52.1187
7	52.8234	52.3165	52.2662	52.3336	52.1309
8	52.8399	52.2608	52.3163	52.3142	52.1205
9	52.8313	52.2861	52.3006	52.3139	52.1295
10	52.8749	52.2817	52.3141	52.3022	52.1267
11	52.8931	52.3487	52.4046	52.3019	52.18
12	52.8747	52.3323	52.3084	52.3193	52.1961
13	52.8676	52.3196	52.314	52.3575	52.1873
14	52.8479	52.2947	52.312	52.338	52.1686
15	52.8346	52.3279	52.268	52.3238	52.1805
16	52.8431	52.2898	52.2944	52.3335	52.1255
17	52.8693	52.3338	52.3229	52.3405	52.1892
18	52.8881	52.3001	52.289	52.333	52.1566
19	52.8488	52.3275	52.2909	52.3114	52.1436
20	52.8476	52.2855	52.289	52.2857	52.1367
21	52.8142	52.3005	52.3064	52.3044	52.1412
22	52.8629	52.3077	52.3268	52.3147	52.1356
23	52.8499	52.3214	52.3008	52.3221	52.1637
24	52.879	52.326	52.302	52.3149	52.1298
25	52.8321	52.3107	52.3036	52.298	52.1292
26	52.8318	52.3133	52.301	52.337	52.1566
27	52.8446	52.2901	52.3297	52.307	52.1341
28	52.8086	52.3109	52.2875	52.318	52.1506
29	52.8561	52.2736	52.3229	52.3284	52.1445
30	52.855	52.299	52.3064	52.3153	52.1313
31	52.8432	52.2991	52.3382	52.3192	52.1687
32	52.8611	52.295	52.277	52.2975	52.1324
33	52.8303	52.2946	52.3195	52.305	52.1641
34	52.8627	52.2797	52.2705	52.3061	52.1537
35	52.8641	52.3066	52.2896	52.3249	52.1487
36	52.8317	52.2729	52.2773	52.3106	52.162
37	52.8555	52.3205	52.3688	52.3094	52.1455
38	52.8531	52.3685	52.2872	52.3495	52.1592
39	52.8406	52.3255	52.3302	52.3538	52.1389
40	52.825	52.2792	52.363	52.3276	52.0871
41	52.8318	52.3074	52.2446	52.3364	52.1552
42	52.8234	52.2961	52.3059	52.3123	52.125
43	52.8919	52.3287	52.3203	52.2719	52.1516
44	52.8927	52.3394	52.3032	52.3641	52.168
45	52.8583	52.3055	52.3201	52.3241	52.1654
46	52.8882	52.2934	52.3027	52.2821	52.1551
47	52.8223	52.2753	52.3315	52.305	52.1536
48	52.8392	52.2764	52.3127	52.3198	52.1511
49	52.8318	52.3172	52.3071	52.3353	52.1767
50	52.8584	52.3067	52.2735	52.29	52.1333
51	52.8489	52.2854	52.2812	52.2932	52.1541
52	52.8275	52.3114	52.2916	52.3254	52.1337
53	52.8249	52.2694	52.2963	52.3005	52.1758
54	52.8353	52.2927	52.326	52.3231	52.1422
55	52.8676	52.2916	52.3028	52.3199	52.1342
