VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	211.038	211.853	212.971	213.125	212.034
1	210.811	211.315	212.051	212.454	211.504
2	210.23	210.843	211.637	212.153	211.056
3	210.032	210.673	211.35	211.677	211.002
4	209.92	210.293	210.993	211.232	210.654
5	209.877	210.232	211.074	211.37	210.616
6	209.729	210.246	211.008	211.426	210.47
7	209.419	210.105	210.893	211.278	210.22
8	209.414	210.168	210.724	211.019	210.211
9	209.543	209.995	210.705	210.869	210.221
10	209.614	210.096	210.581	211.102	210.472
11	209.052	209.991	210.889	211.447	210.538
12	209.455	208.869	209.335	210.538	209.585
13	209.634	209.95	210.196	210.32	209.705
14	210.114	210.91	210.583	210.993	209.735
15	210.289	211.099	210.768	211.571	209.595
16	210.441	211.136	210.794	210.865	209.79
17	210.419	211.556	211.16	211.046	209.888
18	209.965	210.152	210.124	210.563	209.268
19	210.389	210.147	210.951	211.401	210.097
20	210.462	209.928	210.912	211.501	210.105
21	210.352	209.822	210.864	210.942	210.206
22	210.05	209.582	211	210.741	210.136
23	208.981	208.734	209.608	209.823	209.657
24	209.223	208.919	210.258	209.363	209.792
25	209.475	209.275	210.414	209.82	209.705
26	209.158	209.399	210.29	209.964	209.577
27	209.288	209.138	210.303	210.172	209.655
28	208.957	209.3	210.437	210.1	209.724
29	209.041	209.221	210.385	210.172	209.546
30	209.074	209.081	210.172	209.957	209.363
31	209.185	209.018	210.31	210.111	209.449
32	209.447	209.035	209.907	209.984	209.598
33	209.537	209.133	209.937	209.988	209.581
34	209.645	209.335	210.146	210.01	209.694
35	209.753	209.546	209.896	210.16	209.595
36	209.889	209.399	210.035	210.314	209.155
37	209.972	209.687	210.104	210.747	209.578
38	209.009	208.562	208.874	209.798	209.272
39	209.635	209.737	210.756	209.307	209.503
40	209.854	209.868	208.205	209.891	210.919
41	209.974	209.459	211.613	209.72	209.769
42	210.093	209.727	210.551	209.737	209.746
43	209.602	209.59	210.296	210.076	209.441
44	208.694	208.719	209.028	209.55	208.941
45	209.01	209.469	210.127	209.542	209.008
46	209.409	209.571	210.776	209.685	208.956
47	209.417	209.378	211.23	209.864	208.655
48	209.513	209.692	211.544	210.113	209.019
49	208.698	209.223	210.253	210.246	208.31
50	209.144	208.935	210.341	209.442	208.753
51	209.178	209.083	210.132	209.873	209.368
52	209.204	209.323	209.845	209.984	209.887
53	209.427	209.347	209.746	209.724	210.186
54	209.065	209.546	209.59	209.885	210.71
55	209.188	209.593	209.394	209.508	210.642
56	209.315	209.347	209.605	209.615	211.164
57	209.283	209.034	209.775	209.602	210.79
58	209.445	209.411	209.539	209.79	210.696
59	208.988	209.397	209.676	209.896	210.53
60	208.948	209.465	209.725	209.683	209.967
61	209.011	209.649	209.32	209.598	209.636
62	209.334	209.383	209.403	209.346	209.171
63	209.322	209.574	209.709	209.283	209.403
64	208.638	208.931	209.665	208.538	208.831
65	209.191	209.111	209.163	209.129	209.458
66	209.401	209.609	209.325	209.568	209.555
67	209.841	209.641	209.694	209.911	209.683
68	209.842	210.107	209.777	209.409	209.787
69	209.722	210.384	209.782	206.886	210.179
70	209.305	209.852	209.064	210.303	209.603
71	209.862	210.464	209.972	210.463	209.851
72	209.747	210.987	210.176	210.519	209.614
73	209.449	210.749	210.194	210.908	209.869
74	209.365	210.808	210.379	210.975	209.616
75	208.315	210.395	209.333	210.2	209.114
76	208.855	211.559	209.649	210.325	209.484
77	209.168	211.535	209.991	211.149	209.703
78	208.91	211.314	209.872	210.536	209.704
79	208.937	211.196	209.789	210.432	209.949
80	209.103	211.204	209.778	209.927	209.446
81	209.1	211.814	209.774	209.427	209.265
82	209.288	210.628	209.86	209.171	209.055
83	209.018	209.258	209.996	209.08	209.021
84	208.804	208.908	209.894	209.023	208.744
85	208.915	208.677	210.358	209.176	208.704
86	208.929	208.722	209.94	209.028	208.853
87	208.695	208.925	210.117	209.213	208.961
88	208.967	209.116	209.932	209.199	209.359
89	208.855	209.292	210.211	209.186	209.542
90	208.287	208.542	209.204	209.122	209.32
91	208.891	209.177	209.396	209.635	209.654
92	209.297	209.515	210.21	209.387	209.872
93	209.567	209.424	210.163	209.097	209.34
94	209.456	209.846	210.571	210.186	209.367
