VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	3.93195	3.94651	4.17826	4.46036	3.80262
1	3.76367	3.89096	3.98328	4.00738	3.74067
2	3.89883	3.69377	3.90149	4.34075	3.67764
3	3.70169	4.06428	3.9237	4.56309	3.78963
4	3.86915	3.82537	3.88514	4.20142	3.69949
5	3.64176	4.03662	3.91785	4.18673	3.87628
6	3.88849	3.87913	3.89602	4.15671	4.03741
7	3.74507	3.92951	3.89504	4.06722	3.88377
8	3.77862	3.92193	3.88615	4.05884	3.82292
9	3.94288	3.88635	3.92582	4.55062	3.81957
10	3.75242	4.25237	4.07785	4.10909	3.83815
11	4.29692	3.89929	4.40074	4.29549	3.99492
12	3.88271	4.00985	3.90699	4.10308	4.16816
13	3.90396	3.81797	3.74116	4.08933	4.05419
14	3.66813	3.97448	3.79188	4.16352	3.88943
15	3.93101	3.7211	3.84941	4.20099	3.92428
16	3.69108	3.92308	3.86472	4.42849	3.89543
17	4.21067	4.51934	4.10271	4.30362	3.95308
18	3.94988	3.92252	3.82218	4.10477	3.98068
19	4.07333	3.96955	3.86127	4.13602	3.89247
20	3.75843	3.92495	3.71071	4.1017	3.92593
21	3.88972	4.0438	3.76331	4.43286	3.84899
22	4.04492	4.21227	4.07349	4.52896	4.09597
23	3.89188	3.83445	3.69729	4.32044	3.97196
24	3.81577	4.07499	3.75493	4.06762	3.91217
25	3.76439	3.66311	3.73461	4.07341	3.8381
26	3.62435	3.85164	3.72918	4.09309	3.88652
27	3.74932	3.62084	3.76239	4.03643	3.89446
28	3.76376	3.86432	4.01264	3.83173	3.92783
29	3.88928	4.16504	3.81288	4.18832	3.87366
30	3.8981	3.98317	3.77564	4.19458	3.82
31	4.2855	4.50449	3.91187	3.96111	3.9042
32	3.9668	4.31683	3.91689	4.08433	3.90597
33	3.85396	4.19626	3.92238	4.06422	3.96311
34	4.02624	3.67248	4.07546	3.91006	3.97327
35	3.83807	3.92957	4.01198	4.14124	3.92158
36	4.02177	3.88702	4.12754	4.06415	4.00255
37	3.9988	4.30654	4.0521	4.398	4.1585
38	3.86173	4.28085	4.04447	4.56692	3.97785
39	3.75336	4.17439	4.22973	4.26081	4.38008
40	3.97811	4.05907	4.33036	3.97529	4.11123
41	3.6703	4.11933	4.83648	4.06278	4.02906
42	3.98502	4.10911	4.13317	4.09974	4.03489
43	4.22932	3.93817	4.04306	4.6031	4.18284
44	3.84229	4.19011	4.21729	4.27997	4.09858
45	3.78127	3.84786	3.9026	4.36121	4.15135
46	3.65942	4.0672	4.21639	4.04361	4.04921
47	3.82295	3.67193	3.98833	3.82641	4.00826
48	3.80857	4.43002	4.37755	4.00761	3.96431
49	3.93594	4.16529	4.09847	3.90005	3.91379
50	3.91007	4.08901	4.17468	4.02841	3.92833
51	3.96311	4.11479	3.81771	3.67562	3.74515
52	3.9122	3.92572	3.95047	3.98042	3.79784
53	3.95912	3.81641	3.68936	3.83375	3.97566
54	3.67571	3.91491	4.02805	4.08801	4.14543
55	3.97522	4.05204	4.0758	3.79682	3.99097
56	4.00438	4.09038	4.05819	3.97447	4.13309
57	3.92254	4.04273	4.00324	3.70602	3.91553
58	4.04511	3.70299	3.90902	4.29524	3.99933
59	4.59902	3.96247	4.02816	4.05601	4.01796
60	4.1156	3.64959	3.88787	3.93052	3.86052
61	3.90721	3.81882	4.24565	3.86497	4.23973
62	4.19238	3.68965	3.95455	3.95178	3.97363
63	3.98247	3.9774	4.26784	4.72244	3.77678
64	4.38542	4.01035	4.00729	4.62535	4.16634
65	3.68341	4.0307	4.30207	4.12728	3.8752
66	3.82933	3.86727	4.14897	3.78263	3.84173
67	3.99753	3.96022	4.10861	3.91083	3.73821
68	3.85499	4.01913	3.78725	4.3231	4.00214
69	4.30515	4.01186	4.02931	5.08004	4.24921
70	3.92877	4.09456	3.99794	4.41598	4.16279
71	3.7857	4.03583	3.96506	3.9196	4.26604
72	4.05771	4.17784	4.17038	3.90705	3.76868
73	4.02452	4.08111	3.81297	4.29324	4.183
74	4.2203	3.92631	3.99787	4.87691	4.36125
75	3.8944	4.24621	4.20532	4.5726	4.24546
76	3.75112	4.53499	3.84461	4.48111	4.13141
77	3.74245	4.34207	3.87981	4.44774	4.00558
78	3.81019	4.47909	3.85441	4.29457	4.09488
79	4.02596	4.27081	3.64107	4.0374	4.1219
80	3.74784	4.29667	3.69979	4.26215	3.87005
81	3.91619	4.28239	3.68356	3.99391	4.03773
82	3.92696	4.2716	3.88489	3.90251	3.81385
83	4.25422	4.0211	3.85898	4.31888	3.99272
84	4.07184	4.00116	4.03539	3.99886	4.27216
85	3.81293	4.11348	4.07216	3.95141	4.22271
86	3.94268	4.00519	4.01511	4.28233	4.1551
87	3.97126	4.01714	3.77706	4.09886	4.10402
88	3.88322	4.02664	3.78429	3.78239	4.10487
89	3.78717	4.04437	3.97042	4.48789	4.11289
90	4.24964	4.0822	4.0765	4.13415	4.30501
91	3.8646	4.03694	3.92331	4.12425	4.14545
92	4.03388	3.77251	4.05657	4.00358	4.02244
93	4.09519	3.86708	3.89811	4.21662	3.74841
94	3.97066	4.03595	4.10164	4.86695	4.06729
95	4.35497	4.50707	4.45645	4.86665	4.78059
96	4.34705	3.92896	4.3277	4.527	4.46831
97	4.30687	3.75372	4.018	3.69676	3.96081
98	3.93262	3.79227	3.94895	4.06128	3.99757
99	4.10097	3.97699	4.27107	3.86595	4.09813
100	3.97295	4.01963	5.03121	5.46658	4.00245
101	3.95894	4.65272	4.55225	4.59728	3.99052
102	3.9121	3.94441	3.88861	4.28123	3.88617
103	3.85559	3.90171	3.7744	4.12662	4.06993
104	3.80663	3.72706	3.8291	3.94567	3.96325
105	3.82685	3.97323	3.80583	4.06675	4.13561
106	3.69879	3.90426	3.81035	4.18642	4.13338
107	3.84552	4.01088	3.83829	4.35779	4.01862
108	3.81607	4.32132	3.88262	3.91856	4.06977
109	4.07206	4.08318	3.82413	3.96415	4.03344
110	4.12456	4.0879	3.87363	4.29171	3.97193
111	4.17261	4.09577	3.9618	4.29786	4.00319
112	4.0023	4.07207	4.15775	4.01798	4.64421
113	4.63962	4.08955	4.29172	4.17327	4.19248
114	3.89579	4.08828	4.31052	4.57681	4.45952
115	3.84134	4.88152	4.1744	4.44973	4.12084
116	3.91367	4.10955	4.51861	4.33749	4.03158
117	4.03409	3.98562	4.10234	3.91151	4.18485
118	3.90908	3.95749	4.16821	3.74592	3.93128
119	5.16718	3.91156	4.24704	3.80725	3.96089
120	3.62234	4.01034	4.24292	3.8726	4.29212
121	3.7712	4.58191	4.59421	3.78092	4.21548
122	3.77769	4.03735	4.44226	3.97663	3.97538
123	3.66375	3.95556	4.28068	3.94747	3.80407
124	3.7245	3.95322	4.04058	3.82307	3.78432
125	3.61434	4.14871	3.92985	3.90316	3.75031
126	3.61495	4.27005	4.33554	4.13047	3.92839
127	3.76572	3.99026	4.14864	4.33968	4.12103
128	3.82246	3.98062	4.09932	4.06902	3.95911
129	3.64767	3.91057	3.81959	3.79683	3.93011
130	3.60497	4.02344	3.81701	3.80914	4.02694
131	3.9293	3.86874	3.80171	4.28733	3.96219
132	3.77322	3.95093	4.00758	4.23581	4.21685
133	3.77696	3.95039	3.87675	4.10484	4.22782
134	3.72172	3.98712	4.09136	4.37597	4.18012
135	3.84862	4.20132	3.9318	3.97491	4.51431
136	3.74988	3.91816	4.04531	4.05061	4.11292
137	3.76549	4.03813	4.20261	4.04807	4.30312
138	3.78482	3.84151	4.17173	4.31649	4.12607
139	3.80577	3.99374	4.19118	4.04125	4.16847
140	3.71538	3.99258	4.1152	3.9861	4.03652
141	3.74505	4.14557	4.44019	4.17549	4.20875
142	3.76435	4.10382	4.04955	4.8253	4.05838
143	3.80514	5.13347	3.85068	4.05149	3.95559
144	3.77888	5.17066	3.72466	4.0087	3.925
145	3.82119	4.42567	3.69289	3.71218	4.0115
146	3.82389	4.25132	4.03037	4.01696	4.02797
147	4.00579	4.41775	3.97941	4.79525	4.20533
148	3.93416	4.43188	4.11765	4.84212	4.21974
