VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	807.041	807.342	809.31	808.077	803.282
1	806.898	805.168	807.322	806.641	801.556
2	804.856	804.439	806.116	806.679	800.874
3	804.93	804.296	806.267	805.437	801.073
4	804.817	804.043	805.644	804.777	800.953
5	805.274	804.531	806.961	805.697	801.663
6	805.762	805.241	807.371	806.69	802.396
7	804.556	805.365	807.658	807.126	801.863
8	804.992	805.499	807.923	806.166	802.258
9	805.277	805.771	808.151	806.708	802.967
10	806.6	806.21	808.741	807.365	804.265
11	804.034	806.517	809.752	809.346	804.744
12	806.886	802.521	805.119	806.631	801.402
13	806.781	807.944	807.905	806.29	803.077
14	809.365	811.172	810.32	809.186	803.119
15	809.506	812.879	810.494	811.941	803.019
16	810.637	812.574	811.152	808.737	803.198
17	810.022	813.849	811.948	809.828	803.338
18	809.15	808.886	808.659	808.021	801.227
19	809.927	809.249	811.432	811.892	804.628
20	810.567	808.328	811.598	811.958	804.58
21	809.664	808.4	811.311	810.288	805.126
22	808.595	807.27	811.348	808.439	803.901
23	804.878	804.681	805.961	806.061	802.908
24	805.794	805.317	808.724	804.286	803.399
25	806.361	807.1	809.542	806.252	803.049
26	805.292	807.429	809.086	807.237	802.803
27	805.907	806.215	809.579	807.534	802.907
28	804.269	806.94	809.333	807.857	803.066
29	805	806.07	809.938	807.943	802.388
30	804.554	806.157	808.729	807.412	801.667
31	805.769	805.605	809.644	807.474	802.58
32	806.116	806.161	807.513	807.562	802.533
33	807.233	806.172	808.283	807.385	802.948
34	807.148	807.21	808.47	807.812	803.236
35	808.32	808.249	808.383	808.422	803.114
36	807.996	807.458	808.466	809.471	801.62
37	808.649	808.724	809.16	810.738	803.451
38	805.059	804.78	804.714	807.29	802.383
39	808.196	809.32	809.754	805.519	803.042
40	808.54	809.232	799.483	808.211	809.158
41	809.547	808.53	814.292	807.846	804.709
42	810.078	808.754	811.301	807.344	804.278
43	808.128	808.424	809.394	808.554	803.833
44	805.032	805.334	804.873	806.83	801.622
45	806.123	808.126	809.511	807.473	802.151
46	807.937	808.364	812.043	807.472	801.481
47	807.632	807.704	813.99	808.721	800.138
48	807.664	808.742	814.323	809.085	800.889
49	804.761	807.138	810.139	809.728	798.24
50	807.45	806.043	810.1	806.553	799.587
51	806.701	807.035	809.85	808.647	801.863
52	807.611	808.162	808.708	809.383	803.349
53	808.012	808.039	808.466	808.439	805.105
54	806.666	808.874	808.358	809.858	806.442
55	807.124	808.564	807.28	807.873	807.036
56	806.922	808.308	808.19	808.706	807.998
57	807.381	806.415	808.299	807.914	807.013
58	807.41	807.797	808.094	809.169	805.72
59	806.246	807.174	808.62	808.868	805.377
60	805.369	807.551	808.984	808.843	802.722
61	805.945	807.847	807.215	807.808	801.492
62	806.884	806.631	807.744	807.535	799.562
63	807.177	806.976	809.782	806.349	799.269
64	804.766	804.495	809.039	805.049	798.723
65	806.487	805.349	807.883	806.323	800.891
66	807.528	805.968	807.944	808.151	802.032
67	808.629	806.137	810.052	809.368	802.128
68	809.245	806.74	809.652	803.885	803.447
