VOLNUM	fmriSeriesEncode_1Run1_2.bxh	fmriSeriesEncode_1Run2_4.bxh	fmriSeriesEncode_1Run3_6.bxh	fmriSeriesEncode_1Run4_8.bxh	fmriSeriesEncode_1Run5_10.bxh
0	4.09871	4.60591	5.13142	5.58632	4.91792
1	4.42352	4.64302	4.71995	4.20758	4.14629
2	4.52254	4.35359	5.11169	4.4086	4.91421
3	4.35058	4.51527	5.38955	3.96285	4.68274
4	4.3655	4.5426	5.18042	4.62759	4.59325
5	4.4548	3.9939	5.15913	4.09916	4.48547
6	4.41068	4.40749	4.76596	4.5888	4.41691
7	4.47844	4.03656	4.43087	4.08082	4.72189
8	4.05744	4.2069	5.15721	4.19259	4.52162
9	4.32071	4.12943	4.89267	4.02059	4.72277
10	3.99013	4.45808	4.65166	4.40038	4.64312
11	4.20143	4.32366	4.41444	4.92493	4.36936
12	4.35462	4.02629	4.58594	4.91011	4.41595
13	4.6846	4.18418	4.36713	5.05776	4.34154
14	4.16733	4.0135	4.82347	5.17907	4.18197
15	4.13249	4.37193	4.23869	4.74913	4.27923
16	4.34114	3.95179	4.50967	4.58669	4.24431
17	4.28557	5.00663	4.78555	4.27557	4.26054
18	4.72904	4.57048	4.78831	4.7112	4.08609
19	4.73021	4.49073	4.24897	4.09812	3.92135
20	4.10741	3.98336	4.89358	4.46792	4.287
21	4.88838	4.62747	4.20557	4.56708	4.12925
22	4.16841	4.22183	4.83424	4.8135	4.22366
23	4.66004	5.08362	4.17072	4.71773	4.202
24	3.84897	4.4955	4.18461	4.4642	4.08819
25	4.09881	4.53581	3.96781	4.51564	4.90483
26	3.88653	4.56368	4.0225	4.04206	4.13717
27	5.02201	4.39473	4.00477	5.34867	4.62911
28	4.09668	3.97593	3.95066	4.12293	4.28886
29	4.20559	4.06758	3.59473	4.56909	4.34534
30	4.15371	4.56001	4.15626	4.09639	4.50203
31	4.30662	4.26235	3.86664	4.46447	4.23467
32	3.54625	4.10075	4.25507	4.2637	4.3998
33	4.11062	3.99441	4.3129	4.6011	4.1743
34	4.06446	4.24468	4.16703	4.35873	3.96683
35	4.30474	4.0868	4.26783	4.61842	4.15773
36	4.28202	4.03939	4.17861	4.26774	4.0335
37	4.47916	3.917	4.06162	4.52223	4.26913
38	4.01023	4.15412	4.53001	4.28177	4.24878
39	3.96732	4.03345	4.24787	4.3387	4.69171
40	3.90817	4.31931	4.57965	4.17364	4.76128
41	3.96483	3.94559	4.10622	4.42767	4.47471
42	4.93508	4.57499	4.33495	4.51875	4.72235
43	4.65956	4.2815	4.52622	4.3587	4.73285
44	4.04201	4.01726	5.11551	4.0208	4.63676
45	4.60508	3.90557	4.44412	3.84227	4.08574
46	4.52476	3.67387	4.46463	4.11014	4.7182
47	4.52294	3.95329	4.56557	4.25344	4.19394
48	4.94006	4.79346	4.34479	4.39575	4.34499
49	4.3135	4.48358	4.9094	4.07208	4.42894
50	4.02884	4.42421	4.71197	3.96101	4.39558
51	3.79764	4.643	4.39354	3.98054	3.78524
52	4.19702	4.00655	4.38776	4.10246	3.91671
53	4.23453	4.03643	4.0469	3.88011	4.03822
54	4.17581	3.71619	4.63502	4.4314	3.95177
55	4.0208	4.05514	3.96058	4.04765	4.46513
56	4.12303	4.45636	3.8664	4.38267	4.26006
57	4.24052	4.02713	4.11902	4.11052	4.48213
58	4.39178	3.94132	4.07807	4.03684	4.14699
59	4.20226	3.85018	4.38843	4.14607	4.4858
60	4.04785	4.10362	4.39069	4.19599	4.36576
61	4.06133	4.0612	4.18811	3.86597	4.52959
62	4.16031	3.95996	4.57037	4.04149	4.72443
63	4.42015	3.91635	4.1663	4.48938	4.64104
64	4.08537	3.98676	4.03319	3.93156	4.58307
65	4.20245	3.92375	3.88794	4.02652	4.23559
66	4.43734	3.85034	4.30315	3.79115	4.27054
67	4.35536	3.73448	3.91103	4.23124	4.23975
68	3.87137	4.25544	3.73378	3.69706	4.77207
69	4.5297	4.88559	3.82709	4.34276	4.38713
70	4.29678	4.24274	4.01072	4.01791	4.5351
71	4.40196	4.15719	4.16825	4.18315	4.20172
72	4.00437	3.94727	4.10557	4.79243	4.03336
73	4.13441	3.91285	4.06764	4.69317	4.35535
74	4.27256	4.37391	4.42332	4.19862	4.23361
75	4.46082	4.29269	4.39392	3.98198	4.51942
