# Overall Threshold 1: [ -2.08580151419036 2.0858017147253 ]
# Overall Threshold 2: [ -4.17160312864819 4.17160332918313 ]
VOLNUM	fmriSeriesEncode_1Run1_2.bxh	fmriSeriesEncode_1Run2_4.bxh	fmriSeriesEncode_1Run3_6.bxh	fmriSeriesEncode_1Run4_8.bxh	fmriSeriesEncode_1Run5_10.bxh
0	2.13409	1.18346	0.83976	2.2658	2.67328
1	1.44569	0.375849	0.062719	0.982578	1.37405
2	1.21107	0.345858	0.128091	1.00024	-0.0996054
3	0.965918	-0.203271	0.470651	1.26904	0.796058
4	1.01244	0.177283	-0.11557	1.28681	-0.0482875
5	0.647286	-0.225754	-0.0578269	0.9716	0.336337
6	0.577058	0.296811	-0.748501	1.01889	-0.451691
7	1.495	0.313474	-0.626505	0.593441	-0.573468
8	1.23225	0.343148	-0.799045	0.313681	-0.810514
9	1.39215	0.774514	-0.956768	0.585458	-1.22514
10	0.929881	0.155171	-1.44374	0.336842	-1.25493
11	0.876392	0.721402	-0.98434	0.581281	-1.48682
12	-0.623525	0.592821	0.0199262	0.567595	-1.28017
13	0.225592	1.41513	0.679373	0.171913	-1.15608
14	-0.329331	1.19981	0.452628	0.673973	-1.07457
15	0.565605	1.19618	-0.631148	0.434609	-0.756649
16	0.825943	1.16284	-0.0220641	1.47513	-1.11903
17	1.27189	1.44065	-0.0519451	1.56045	-0.704485
18	0.105512	0.650681	0.34721	1.65734	-0.603295
19	-0.0651242	0.88112	0.502899	1.27813	-0.396795
20	0.319609	-0.159251	-0.116641	1.57903	-0.149842
21	0.548699	0.345474	0.0487451	0.94882	-0.217239
22	-0.313103	0.540959	-1.07517	1.76244	0.267873
23	-0.0303289	0.694104	-0.484792	0.438866	0.612173
24	0.132826	0.331601	-0.152207	1.24098	0.897577
25	-0.0084265	0.286555	-0.395817	1.65551	0.454231
26	-0.514141	-0.295494	-0.748334	1.30998	0.571155
27	-0.284448	-0.017696	-0.630419	0.483089	1.56649
28	-0.87843	-0.958664	-0.388339	0.427118	1.40624
29	-0.0902395	-0.210759	-0.402989	-0.769727	1.20963
30	-0.260648	-1.19605	-0.191267	-0.908404	0.747355
31	0.273384	-0.808384	-0.580814	-1.3681	0.805364
32	-0.293409	-1.6502	-0.484266	-1.92548	1.01059
