VOLNUM	fmriSeriesEncode#1Run1_2.bxh	fmriSeriesEncode#1Run2_4.bxh	fmriSeriesEncode#1Run3_6.bxh	fmriSeriesEncode#1Run4_8.bxh	fmriSeriesEncode#1Run5_10.bxh
0	2751.86	1321.79	3911.62	2173.3	5089.38
1	5702.28	2505.51	7245.3	9517.5	5486.98
2	3048.68	5510.78	11347.4	10928.6	7048.39
3	3640.03	5868.09	4055.72	8418.18	16845.1
4	4667.97	3956.32	7263.57	11554.4	23266.5
5	4577.32	5962.6	5772.05	5638.77	7536.82
6	4909.58	5193.03	3971.47	5629.15	6133.46
7	3049.25	3803.63	3377.66	5619.32	5921.36
8	5038.73	4399.97	2853.56	6386.67	4841.43
9	3478.21	3803.01	3755.6	5628.55	6938.69
10	4811.78	2624.86	2503.36	6733.85	5123.76
11	3264.02	2571.91	3821.65	6068.3	3968.06
12	3268.93	3127.8	3546.02	3895.26	4625.42
13	4286.25	3786.42	3144.13	4802.09	2946.02
14	3817.73	3654.58	2570.46	2689.61	2876.72
15	2839.91	3420.77	2977.15	2170.99	5614.87
16	3137.21	3868.86	2941.13	5102.7	4238.68
17	2780.12	2728.36	2506.58	2842.4	2816.71
18	4283.89	6237.93	2292.61	3082.27	3270.96
19	4016.61	3440.37	3597.65	4249.11	2221.07
20	4884.1	2197.8	4176.9	3341.54	2378.48
21	4159.08	3504.49	3228.76	3584.06	4165.76
22	4681.28	4083.46	3561.09	3967.94	2498.15
23	2452.77	3630	3257.24	2921.65	2889.68
24	3074.61	4223	2067.78	3951.01	4639.47
25	3020.49	2380.87	2359.47	3085.17	3270.98
26	2383.23	3236.07	4167.57	4000.62	6101.7
27	3010.41	3485.01	2145.14	5050.67	3300.46
28	2664.06	4426.8	3284.92	2527.52	4144.53
29	4356.46	3153.9	2294.49	3654.6	4773.9
30	5750.26	1627.6	4390.37	4370.18	3850.59
31	4452.01	2874.93	2915.76	3548.57	6473.19
32	2444.94	3280.24	3553.85	2916.82	3619.26
33	4182.68	2308.54	3197.83	3389.26	4879.35
34	2089.5	2656.46	5651.72	1935.12	2442.2
35	3590	2395.58	3659.25	2120.22	3067.14
36	4800.16	2388.75	2766.47	3864.18	3660.04
37	4218.79	2699.16	2310.82	2076.34	3313.27
38	2678.75	2727.63	3951.52	3314.39	2702.05
39	4157.38	3170.3	3309.85	5512.5	1771.47
40	3620.67	3088.26	2687.9	2207.11	3237.19
41	3414.63	4393.31	3585.7	2677.35	2015.69
42	4931.15	2648.19	2362.57	2675.65	2578.76
43	4540.42	2733.44	2416.42	2387.13	1594.7
44	2783.34	2393.84	3194.77	3593.38	1915.7
45	7316.31	2398.13	3207.49	3753.26	3313.47
46	3814.48	2198.01	3102.15	1986.92	3785.15
47	2553.45	2328.93	2380.83	2620.67	2915.66
48	2302.54	1678.49	2955.1	2092.07	2135.91
49	3049.32	2221.29	1955.24	2412.37	2847.89
50	3405.84	2511.58	2474.2	2451.34	4006.64
51	4939.59	1817.1	1975.33	3982.64	4524.04
52	2790.54	3128.48	2983.51	2660.08	4145.52
53	4034.03	2684.68	3605.56	2627.74	2501.75
54	5308.42	5377.6	1980.57	3476.34	6007.77
55	3098.35	2253.73	4777.24	2123.06	5662.49
56	3074.65	2207.08	3253.66	3084.42	3650.16
57	5392.26	3246.34	4711.87	4636.85	2849.96
58	6121.59	1967.62	4152.46	4404.02	5315.58
59	8733.94	8129.32	5141.29	2968.2	2171.89
60	3147.41	7982.93	3528.69	4702.94	2919.39
61	5677.66	4088.56	6595.71	4267.86	3892.07
62	6369.54	4988.48	7817.82	7463.74	7847.36
63	4783.32	2535.69	4842.19	5853.04	3560.31
64	7726.04	2417.54	4867.66	6214.23	3247.59
65	7211.37	14864.6	6968.81	11272.6	6447.66
66	5624.12	8290.45	11854.9	6179.72	7768.2
67	5858.58	8252.46	18642.8	7034.69	4941.3
68	2550.93	2881.97	10462.3	6097.81	7310.1
69	2984.5	3278.18	4521.01	3329.06	8043.39
70	3568.26	4831.46	3086.02	9033.45	6384.62
71	4152.6	10411.4	4387.95	6329.14	10751.5
72	3497.24	2206.09	3840.98	5791.67	5181.05
73	4082.17	6301.59	6262.23	5297.1	4631.04
74	3564.65	5658	5679.78	4766.15	4343.45
75	3650.12	2265.79	5140.45	2248.69	5986.62
76	3478.74	2094.17	3748.73	4700.62	3497.02
77	2964.91	3083.55	4809.84	3776	5823.93
78	3425.71	2037.64	3175.71	3588.15	2217.68
79	3738.12	6672.87	3197.71	5155.45	2700.18
80	3314.45	7714.55	4539.33	3667.66	4000.79
81	5329.95	3095.35	4662.01	3188.37	5212.94
82	9129.88	5746.24	5146.46	5290.3	3539.44
