VOLNUM	fmriSeriesEncode#1Run1_2.bxh	fmriSeriesEncode#1Run2_4.bxh	fmriSeriesEncode#1Run3_6.bxh	fmriSeriesEncode#1Run4_8.bxh	fmriSeriesEncode#1Run5_10.bxh
0	207.483	208.102	210.208	212.869	213.335
1	206.793	207.298	209.432	211.583	212.035
2	206.559	207.263	209.498	211.602	210.564
3	206.314	206.718	209.84	211.871	211.458
4	206.359	207.095	209.252	211.886	210.615
5	205.994	206.694	209.313	211.572	211.001
6	205.925	207.214	208.619	211.621	210.209
7	206.846	207.235	208.742	211.194	210.09
8	206.578	207.263	208.569	210.916	209.851
9	206.739	207.695	208.412	211.188	209.438
10	206.28	207.073	207.925	210.938	209.408
11	206.224	207.641	208.386	211.181	209.177
12	204.724	207.511	209.388	211.17	209.382
13	205.573	208.333	210.048	210.773	209.505
14	205.018	208.117	209.823	211.277	209.587
15	205.911	208.115	208.737	211.039	209.905
16	206.175	208.085	209.344	212.078	209.544
17	206.623	208.359	209.317	212.164	209.96
18	205.452	207.569	209.717	212.258	210.058
19	205.281	207.803	209.87	211.881	210.267
20	205.669	206.76	209.251	212.181	210.513
21	205.894	207.264	209.417	211.552	210.446
22	205.035	207.462	208.292	212.362	210.931
23	205.317	207.616	208.884	211.04	211.275
24	205.482	207.254	209.217	211.842	211.56
25	205.339	207.208	208.972	212.257	211.117
26	204.832	206.624	208.619	211.91	211.233
27	205.065	206.902	208.741	211.085	212.228
28	204.467	205.963	208.982	211.029	212.069
29	205.259	206.712	208.965	209.831	211.871
30	205.085	205.725	209.175	209.695	211.409
31	205.621	206.113	208.787	209.233	211.468
32	205.054	205.271	208.883	208.676	211.673
33	205.19	205.545	208.397	208.71	211.359
34	204.547	206.229	208.817	208.516	211.28
35	205.057	206.274	208.081	208.252	211.206
36	204.745	206.502	209.141	208.396	211.337
37	204.485	205.997	209.029	208.051	211.559
38	204.707	206.553	210.095	208.847	211.857
39	204.887	206.699	209.358	208.676	211.708
40	205.016	206.796	210.358	208.839	213.206
41	204.983	206.615	209.435	208.438	211.965
42	205.847	206.743	209.878	208.494	211.783
43	204.821	206.257	210.045	209.029	211.519
44	205.572	206.433	209.751	208.922	210.881
45	205.247	205.663	209.523	209.731	210.952
