VOLNUM	fmriSeriesEncode#1Run1_2.bxh	fmriSeriesEncode#1Run2_4.bxh	fmriSeriesEncode#1Run3_6.bxh	fmriSeriesEncode#1Run4_8.bxh	fmriSeriesEncode#1Run5_10.bxh
0	113.623	113.965	114.503	114.539	114.97
1	113.592	113.948	114.579	114.595	115.056
2	113.585	113.973	114.472	114.592	114.985
3	113.608	113.928	114.528	114.602	115.043
4	113.578	113.944	114.461	114.606	114.987
5	113.593	113.901	114.488	114.566	115.036
6	113.553	113.959	114.486	114.592	114.964
7	113.626	113.918	114.528	114.52	115.014
8	113.583	113.932	114.412	114.526	114.923
9	113.622	113.939	114.449	114.538	114.988
10	113.558	113.898	114.402	114.459	114.888
11	113.593	113.936	114.486	114.499	114.957
12	113.596	113.946	114.511	114.464	114.932
13	113.636	113.982	114.554	114.47	114.98
14	113.641	114.006	114.571	114.545	114.956
15	113.616	114.002	114.544	114.505	114.978
16	113.66	113.966	114.541	114.632	114.938
17	113.658	113.998	114.557	114.537	114.978
18	113.669	114.017	114.521	114.579	114.954
19	113.683	114.001	114.562	114.497	114.978
20	113.665	113.958	114.475	114.531	114.925
21	113.659	113.961	114.516	114.523	115.012
22	113.664	113.938	114.492	114.526	115.025
23	113.671	114.021	114.51	114.57	115.039
24	113.649	114.029	114.482	114.636	114.964
25	113.647	114.001	114.519	114.561	114.997
26	113.598	113.998	114.465	114.561	115.001
27	113.597	113.998	114.546	114.586	115.026
28	113.585	113.959	114.477	114.578	114.951
29	113.581	113.948	114.52	114.521	115
30	113.557	113.935	114.481	114.591	114.905
31	113.596	113.941	114.449	114.451	114.946
32	113.569	113.887	114.484	114.541	114.871
33	113.616	113.901	114.449	114.441	114.94
34	113.59	113.881	114.513	114.501	114.874
35	113.578	113.924	114.471	114.484	114.939
36	113.542	113.911	114.507	114.523	114.864
37	113.679	113.942	114.463	114.465	114.984
38	113.627	113.988	114.538	114.555	114.956
39	113.627	113.966	114.508	114.541	115.064
40	113.638	114.01	114.509	114.576	115.001
41	113.63	113.979	114.474	114.513	114.994
42	113.642	113.985	114.525	114.562	115.04
43	113.682	113.998	114.494	114.573	115.028
44	113.68	113.998	114.576	114.627	114.997
45	113.669	113.951	114.541	114.547	114.984
46	113.649	114.011	114.554	114.531	114.966
47	113.624	113.983	114.491	114.502	115.025
48	113.623	114.004	114.511	114.54	114.968
49	113.67	114.023	114.502	114.548	114.985
50	113.622	114.015	114.557	114.593	114.997
51	113.642	113.964	114.505	114.545	114.966
52	113.598	113.979	114.551	114.563	114.948
53	113.619	113.936	114.512	114.486	114.925
54	113.597	113.96	114.503	114.503	114.962
55	113.594	113.938	114.449	114.532	114.934
56	113.582	113.902	114.463	114.537	114.981
57	113.609	113.94	114.46	114.589	114.944
58	113.585	113.892	114.487	114.553	114.965
59	113.631	113.917	114.448	114.557	114.928
60	113.589	113.956	114.483	114.471	114.923
61	113.6	113.939	114.449	114.536	114.915
62	113.568	113.965	114.498	114.456	114.903
63	113.6	113.964	114.497	114.539	114.946
64	113.622	113.994	114.571	114.508	114.961
65	113.647	113.958	114.511	114.538	115.008
66	113.61	113.969	114.521	114.496	115.014
67	113.65	113.943	114.509	114.56	114.973
68	113.614	114.032	114.474	114.55	115.009
69	113.677	113.969	114.532	114.608	114.954
70	113.654	114.012	114.504	114.585	114.996
71	113.65	113.969	114.534	114.545	114.971
72	113.631	113.986	114.5	114.482	115.011
73	113.624	113.954	114.52	114.564	115.008
74	113.651	114.006	114.49	114.582	115.048
75	113.705	113.976	114.549	114.609	114.989
76	113.656	113.972	114.482	114.565	115.028
77	113.652	114.002	114.519	114.556	114.944
78	113.65	113.967	114.528	114.492	114.995
79	113.583	113.977	114.52	114.468	114.942
80	113.622	113.935	114.554	114.52	114.968
81	113.604	113.934	114.49	114.509	114.984
82	113.563	113.936	114.521	114.494	114.928
83	113.573	113.919	114.466	114.482	114.956
84	113.582	113.932	114.483	114.563	114.906
85	113.584	113.923	114.438	114.584	114.912
86	113.591	113.953	114.451	114.6	114.911
87	113.593	113.903	114.505	114.524	114.981
88	113.57	113.954	114.497	114.551	114.904
89	113.577	113.958	114.528	114.46	114.977
90	113.644	114.017	114.519	114.541	114.927
91	113.66	113.993	114.483	114.488	115.002
92	113.646	113.988	114.462	114.552	114.931
93	113.616	113.965	114.473	114.517	114.947
94	113.653	113.977	114.486	114.56	114.975
95	113.638	113.991	114.533	114.597	115.007
96	113.663	113.996	114.519	114.536	115.054
97	113.635	113.986	114.533	114.596	115.033
98	113.674	113.986	114.494	114.518	115.019
99	113.628	113.936	114.529	114.575	114.949
100	113.67	113.921	114.55	114.543	114.986
101	113.674	113.987	114.515	114.562	114.941
102	113.641	113.985	114.534	114.539	114.948
103	113.626	114.039	114.499	114.531	114.99
104	113.62	113.98	114.558	114.529	114.984
105	113.644	113.992	114.505	114.529	115
106	113.63	113.958	114.522	114.572	115.006
107	113.611	113.935	114.518	114.499	114.983
108	113.562	113.906	114.49	114.508	115.047
109	113.59	113.918	114.483	114.519	114.946
110	113.587	113.944	114.447	114.508	115.003
111	113.568	113.917	114.505	114.548	114.852
112	113.561	113.943	114.43	114.529	114.912
113	113.587	113.929	114.449	114.535	114.874
114	113.58	113.935	114.46	114.518	114.91
115	113.613	113.952	114.471	114.523	114.96
116	113.653	113.988	114.519	114.544	114.98
117	113.645	113.988	114.502	114.523	114.966
118	113.626	113.941	114.537	114.502	114.97
119	113.624	113.98	114.513	114.534	114.979
120	113.597	113.97	114.507	114.51	114.953
