VOLNUM	fmriSeriesEncode#1Run1_2.bxh	fmriSeriesEncode#1Run2_4.bxh	fmriSeriesEncode#1Run3_6.bxh	fmriSeriesEncode#1Run4_8.bxh	fmriSeriesEncode#1Run5_10.bxh
0	110.178	110.082	109.97	109.982	109.986
1	110.183	110.082	109.961	109.984	109.981
2	110.171	110.075	109.988	109.998	109.966
3	110.177	110.058	109.971	109.993	109.977
4	110.183	110.079	109.974	109.992	109.997
5	110.185	110.074	109.963	109.996	109.978
6	110.177	110.073	109.957	109.982	109.993
7	110.176	110.084	109.975	110.004	109.986
8	110.189	110.087	109.965	109.988	109.997
9	110.176	110.095	109.964	109.994	109.979
10	110.189	110.085	109.978	109.986	109.988
11	110.221	110.09	109.992	109.97	109.987
12	110.169	110.095	109.971	109.969	109.996
13	110.205	110.069	109.974	109.961	109.985
14	110.176	110.081	109.977	109.965	109.986
15	110.145	110.071	109.956	109.967	109.987
16	110.175	110.082	109.971	109.991	109.982
17	110.155	110.094	109.967	109.991	109.995
18	110.209	110.093	109.976	109.968	109.984
19	110.18	110.088	109.955	109.99	109.99
20	110.166	110.089	109.956	109.978	110.001
21	110.173	110.078	109.954	109.981	109.973
22	110.203	110.09	109.993	109.989	110.01
23	110.189	110.086	109.947	109.993	109.974
24	110.173	110.095	109.982	109.996	109.976
25	110.183	110.08	109.986	110.014	109.98
26	110.174	110.071	109.974	109.98	109.969
27	110.186	110.08	109.968	109.973	109.987
28	110.173	110.078	109.977	109.966	109.987
29	110.192	110.07	109.962	109.976	109.984
30	110.167	110.072	109.978	109.96	110
31	110.185	110.073	109.971	109.976	109.978
32	110.172	110.088	109.97	109.96	109.996
33	110.184	110.081	109.971	109.986	109.985
34	110.162	110.098	109.968	109.974	109.993
35	110.179	110.077	109.98	109.999	109.975
36	110.168	110.093	109.962	109.987	109.993
37	110.222	110.098	109.977	109.993	109.995
38	110.172	110.088	109.976	109.992	109.988
39	110.18	110.079	109.964	109.976	109.983
40	110.177	110.075	109.965	109.992	109.983
41	110.18	110.08	109.964	109.985	109.953
42	110.201	110.085	109.958	109.976	109.963
43	110.189	110.092	109.971	109.995	110.011
44	110.19	110.091	109.975	109.993	109.987
45	110.165	110.075	109.973	109.987	109.989
46	110.175	110.076	109.965	109.972	109.999
47	110.17	110.087	109.965	109.973	109.977
48	110.199	110.085	109.972	109.973	109.997
49	110.182	110.094	109.981	109.99	109.987
50	110.175	110.083	109.978	109.991	110.009
51	110.172	110.08	109.97	109.997	109.988
52	110.175	110.086	109.963	109.979	109.997
53	110.171	110.081	109.977	109.989	109.991
54	110.182	110.082	109.965	109.953	109.978
55	110.179	110.081	109.973	109.965	109.991
56	110.183	110.083	109.967	109.97	109.974
57	110.181	110.074	109.968	109.968	109.993
58	110.168	110.082	109.959	109.983	109.984
59	110.176	110.069	109.966	109.97	109.997
60	110.188	110.082	109.972	109.975	109.981
61	110.175	110.08	109.976	109.982	109.977
62	110.183	110.075	109.972	109.991	109.974
63	110.194	110.096	109.979	110.015	109.966
64	110.195	110.076	109.969	110	109.975
65	110.178	110.088	109.982	110.004	109.97
66	110.173	110.085	109.959	109.978	109.975
67	110.184	110.094	109.972	109.979	109.994
68	110.181	110.097	109.973	109.979	109.98
69	110.2	110.087	109.963	109.978	110
70	110.181	110.091	109.978	109.98	109.987
71	110.189	110.09	109.966	109.97	109.993
72	110.176	110.084	109.986	109.971	109.993
73	110.167	110.087	109.961	109.983	109.997
74	110.181	110.106	109.986	109.994	110.007
75	110.173	110.061	109.952	109.992	109.994
76	110.175	110.065	109.976	109.993	109.995
77	110.183	110.076	109.966	109.971	109.998
78	110.168	110.078	109.969	109.987	109.98
79	110.189	110.074	109.968	109.973	109.991
80	110.174	110.089	109.957	109.979	109.987
81	110.186	110.074	109.982	109.995	109.984
82	110.167	110.085	109.958	109.968	109.99
83	110.172	110.079	109.974	109.985	109.978
84	110.178	110.087	109.959	109.974	109.985
85	110.183	110.094	109.972	109.964	109.958
86	110.177	110.08	109.958	109.974	109.985
87	110.192	110.099	109.972	109.972	109.974
88	110.17	110.081	109.976	109.97	109.982
89	110.194	110.088	109.987	110.004	109.977
90	110.201	110.117	109.978	109.978	109.995
91	110.191	110.045	109.969	109.993	110.007
92	110.158	110.078	109.966	109.991	109.963
93	110.176	110.069	109.968	109.977	109.993
94	110.208	110.082	109.979	109.992	109.984
95	110.185	110.086	109.965	109.979	109.995
96	110.181	110.084	109.985	109.992	109.99
97	110.178	110.08	109.96	109.974	109.995
98	110.172	110.094	109.977	109.994	109.983
99	110.176	110.069	109.976	109.975	109.997
100	110.191	110.092	109.952	110.007	109.985
101	110.192	110.103	109.975	109.981	109.997
102	110.167	110.076	109.965	109.991	109.965
103	110.162	110.09	109.981	109.989	110.003
104	110.184	110.087	109.956	109.977	109.964
105	110.176	110.09	109.972	109.976	110.008
106	110.181	110.086	109.968	109.976	109.982
107	110.162	110.086	109.967	109.982	110.002
108	110.169	110.079	109.965	109.969	109.979
109	110.162	110.074	109.969	109.976	109.975
110	110.187	110.073	109.981	109.968	109.978
111	110.187	110.071	109.97	109.968	109.985
112	110.199	110.074	109.987	109.977	109.969
113	110.189	110.078	109.97	109.974	109.988
114	110.186	110.083	109.964	109.979	109.99
115	110.196	110.092	109.957	109.964	110.004
116	110.189	110.098	109.966	110.02	110.003
117	110.166	110.083	109.964	109.982	109.994
118	110.187	110.094	109.958	109.985	110.003
119	110.18	110.082	109.976	109.978	109.977
120	110.165	110.08	109.975	109.986	109.988
121	110.238	110.075	109.977	109.981	109.979
122	110.159	110.08	109.978	109.989	109.958
123	110.165	110.081	109.957	109.993	109.971
124	110.166	110.064	109.988	109.987	109.971
125	110.172	110.088	109.958	109.981	109.987
126	110.202	110.089	109.982	109.992	109.981
127	110.179	110.078	109.978	109.988	109.997
128	110.183	110.08	109.977	110.002	109.994
129	110.177	110.086	109.966	109.978	109.99
130	110.175	110.1	109.964	109.982	109.983
131	110.174	110.093	109.983	109.968	109.996
132	110.182	110.107	109.973	109.972	109.983
133	110.179	110.089	109.969	109.973	109.993
134	110.183	110.09	109.963	109.965	109.996
135	110.166	110.081	109.977	109.988	109.991
136	110.183	110.097	109.957	109.976	109.992
137	110.183	110.079	109.975	109.981	109.986
138	110.184	110.084	109.962	109.994	109.99
139	110.186	110.066	109.947	109.965	109.984
140	110.173	110.071	109.963	109.979	109.989
141	110.19	110.073	109.948	109.982	109.985
142	110.188	110.06	109.989	109.978	109.986
143	110.187	110.069	109.997	109.991	109.98
144	110.17	110.055	109.971	109.981	109.991
145	110.168	110.063	109.963	109.986	109.964
146	110.175	110.061	109.975	109.97	109.995
147	110.169	110.089	109.972	109.993	109.983
148	110.195	110.109	109.982	109.968	109.994
149	110.183	110.139	109.962	109.989	109.963
150	110.177	110.094	109.975	109.997	109.983
151	110.174	110.071	109.96	109.982	109.992
152	110.185	110.116	109.966	110.018	109.995
153	110.209	110.077	109.992	109.985	110.012
154	110.191	110.083	109.969	110.001	109.965
155	110.186	110.092	109.957	109.964	109.973
156	110.193	110.082	109.983	109.967	109.976
157	110.185	110.101	109.945	109.969	109.975
158	110.182	110.084	109.978	109.979	110.002
159	110.167	110.084	109.975	109.994	109.996
160	110.171	110.073	109.972	109.976	109.983
161	110.155	110.087	109.981	109.974	110.008
162	110.17	110.069	109.961	109.968	109.98
163	110.167	110.068	109.977	109.944	110.002
164	110.163	110.079	109.968	109.976	110.008
165	110.178	110.077	109.969	109.981	109.986
