# Overall Threshold 1: [ -7.10356607382855 7.10034807074976 ]
# Overall Threshold 2: [ -14.2055231461177 14.2023051430389 ]
VOLNUM	fmriSeriesEncode#1Run1_2.bxh	fmriSeriesEncode#1Run2_4.bxh	fmriSeriesEncode#1Run3_6.bxh	fmriSeriesEncode#1Run4_8.bxh	fmriSeriesEncode#1Run5_10.bxh
0	-1.46441	-2.33675	-2.33415	-2.1982	-2.08892
1	-0.865269	-0.010316	0.794666	-0.311473	-3.302
2	0.372353	-1.34516	1.42362	2.27535	3.68385
3	0.419265	1.1687	-1.30742	-0.209154	-0.384089
4	-0.764702	-0.91253	0.81264	0.260861	1.59665
5	0.644949	1.61467	-1.95662	-0.723392	-0.32075
6	3.2121	0.367708	1.22835	-0.659746	-0.834422
7	0.154114	0.342575	-0.540772	-0.0442851	1.49198
8	0.231671	1.27495	-0.308299	-0.0430807	-1.70448
9	-0.689102	-1.6022	-1.50603	-0.0130222	1.26458
10	-1.01131	1.30143	2.48606	0.400676	-1.02914
11	-4.158	-0.098407	2.83217	-0.54809	1.72036
12	2.34823	2.58524	2.50362	-0.785967	0.149052
13	-0.469077	0.234785	-1.1534	0.915936	0.576056
14	3.13489	-1.04371	-3.32698	-0.305604	0.31058
15	1.12943	0.746347	1.87405	2.71446	-0.985015
16	1.48224	-0.698831	-0.0181937	1.36742	0.45049
17	-4.10137	-0.848912	1.48509	-0.778157	0.581907
18	-0.549514	0.219969	0.311014	-0.308946	-0.60791
19	2.14041	-2.40354	-1.92357	-0.00432312	0.701349
20	0.101333	1.04892	0.132749	-0.864009	-1.29599
21	-2.0479	1.79445	-3.71975	1.59252	1.19237
22	0.478201	-0.682753	2.09655	-3.09184	-0.060105
23	1.56024	0.366734	1.26815	2.67866	0.373818
24	-1.05592	-0.534127	-1.48061	1.80513	-1.44041
25	-1.46478	-0.714968	-0.342834	0.345384	-0.71163
26	0.502001	0.42142	-0.329381	-3.07682	2.81666
27	-1.67549	-2.06639	0.895879	1.27706	-0.699745
28	2.73812	2.33163	0.343311	-3.09497	-1.60429
29	-0.119597	-2.9308	-0.0524021	-0.10318	-1.2477
30	1.33524	1.21654	-0.613788	-0.132974	-0.305413
31	-1.25192	-2.36855	-0.602624	-1.58295	1.15212
32	-0.0785216	1.04105	-1.02946	1.29394	-2.07153
33	-1.45501	2.58074	0.670275	-0.673967	0.813722
34	1.13606	0.285555	-2.24128	0.394125	-0.941429
35	-0.63606	0.484109	3.32599	0.304054	1.50505
36	-1.47517	-1.85293	-0.302927	-0.257926	-0.525087
37	0.848242	1.72518	2.8417	2.23215	2.46608
38	1.53732	1.37724	-1.78049	0.56503	-0.869757
39	-0.391821	-0.790076	2.07866	-0.0875134	5.31666
40	0.571953	0.151297	-1.94523	-1.31619	-2.95796
41	2.09637	-0.887671	0.315491	0.172559	-1.12999
42	-3.14933	-0.985432	0.983698	1.36423	0.303911
43	2.95413	0.222707	-1.57995	-0.667294	-1.72355
44	-1.24517	-2.1023	0.746284	2.02684	1.25522
45	-0.688122	2.85566	-0.138103	-1.64775	-2.2363
46	0.508112	-0.849093	-0.710259	-1.98427	0.984124
47	-1.33175	2.49102	0.749999	1.56537	-0.15202
48	0.874891	-1.09792	-0.930272	-0.76716	0.846242
49	0.433823	1.86242	0.842832	1.36564	-0.265102
50	-0.821908	-2.26242	-0.535601	0.222278	0.902119
