VOLNUM	fmriSeriesEncode_1Run1_2.bxh	fmriSeriesEncode_1Run2_4.bxh	fmriSeriesEncode_1Run3_6.bxh	fmriSeriesEncode_1Run4_8.bxh	fmriSeriesEncode_1Run5_10.bxh
0	4.44127	4.72324	4.88971	4.97896	5.00419
1	4.79784	4.47947	4.80008	4.32015	4.57429
2	4.52912	4.43776	4.84291	4.58246	4.89429
3	4.69041	4.46309	4.85401	4.09476	4.96445
4	4.41484	4.43038	4.85069	4.72034	4.7431
5	4.85845	4.31656	4.82473	4.28452	4.58366
6	4.42312	4.38065	4.892	4.52939	4.87851
7	4.75602	4.23242	4.53074	4.23856	4.93242
8	4.1741	4.36963	4.93602	4.53878	4.77885
9	4.63989	4.20211	4.82551	4.31397	5.02735
10	4.25947	4.5395	4.74659	4.48013	4.8416
11	4.38702	4.49994	4.62428	4.95178	4.66133
12	4.47992	4.23918	5.02645	4.83899	4.72863
13	4.80225	4.25416	4.50141	5.0833	4.66275
14	4.40811	4.28035	5.03079	5.26938	4.46124
15	4.47051	4.57051	4.44763	4.81917	4.61386
16	4.4632	4.23431	4.87453	4.75846	4.54879
17	4.55747	5.24113	4.75276	4.54988	4.62647
18	4.65323	4.77769	4.72793	4.43726	4.33792
19	4.986	4.60391	4.39292	4.19058	4.21726
20	4.35087	4.30506	4.70577	4.35865	4.55044
21	4.60619	4.60462	4.31081	4.22106	4.39909
22	4.594	4.40546	5.00808	5.04577	4.57969
23	4.93134	5.34199	4.55065	4.41216	4.48705
24	4.10198	4.67975	4.51125	4.39216	4.14788
25	4.35158	4.75405	4.19859	4.44111	5.11467
26	4.18103	4.4938	4.29882	4.49395	4.25297
27	4.85685	4.54381	4.18422	4.73423	4.71812
28	4.26809	4.12755	4.26317	4.53443	4.27731
29	4.39944	4.36391	4.20195	4.44495	4.62868
30	4.31236	4.55675	4.55751	4.55611	4.3289
31	4.49662	4.4248	4.33988	4.63183	4.27726
32	3.92022	4.46077	4.27939	4.5126	4.19885
33	4.47667	4.32495	4.69344	4.84087	4.45141
