VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	54.2624	54.4034	54.6282	54.4541	54.696
1	54.2247	54.3498	54.6295	54.4728	54.6072
2	54.2417	54.4224	54.5767	54.4349	54.6096
3	54.2649	54.3487	54.595	54.4438	54.6499
4	54.2373	54.3859	54.6333	54.4474	54.6547
5	54.288	54.3668	54.6018	54.4165	54.7071
6	54.2708	54.3562	54.6528	54.4653	54.7007
7	54.2676	54.3936	54.6091	54.4724	54.6755
8	54.2989	54.3631	54.6298	54.4716	54.6908
9	54.2721	54.427	54.6242	54.4632	54.6371
10	54.2636	54.3827	54.6013	54.4252	54.7018
11	54.2899	54.4019	54.6467	54.4592	54.7104
12	54.292	54.4137	54.656	54.4784	54.7269
13	54.2855	54.4034	54.644	54.4847	54.685
14	54.2781	54.4228	54.6329	54.5254	54.6739
15	54.307	54.3654	54.6231	54.4785	54.6497
16	54.2825	54.3969	54.6931	54.496	54.7003
17	54.2996	54.417	54.6518	54.4667	54.6978
18	54.3112	54.4777	54.6833	54.478	54.7315
19	54.2745	54.443	54.6238	54.4274	54.6795
20	54.2561	54.4331	54.6334	54.4944	54.688
21	54.2854	54.383	54.6072	54.4625	54.6586
22	54.2361	54.4009	54.6516	54.5194	54.6921
23	54.286	54.377	54.6564	54.5085	54.6949
24	54.3249	54.4463	54.7137	54.5093	54.7311
25	54.2914	54.3939	54.6172	54.5006	54.7061
26	54.2764	54.3939	54.6359	54.5128	54.7181
27	54.2557	54.3796	54.6283	54.5105	54.6654
28	54.2916	54.3871	54.6297	54.5021	54.7044
29	54.263	54.4545	54.6655	54.4602	54.6582
30	54.3132	54.4219	54.6565	54.4721	54.7255
31	54.2925	54.4178	54.6879	54.5095	54.6586
32	54.2938	54.4376	54.6544	54.479	54.7143
33	54.2913	54.3979	54.6358	54.5198	54.7045
34	54.2524	54.432	54.6284	54.4958	54.7114
35	54.2815	54.4064	54.653	54.4941	54.6842
36	54.2557	54.4216	54.6622	54.4873	54.6802
37	54.2675	54.4439	54.6763	54.4794	54.7262
38	54.3048	54.4107	54.6769	54.5162	54.7078
39	54.2996	54.4183	54.649	54.4677	54.6564
40	54.3123	54.4128	54.6788	54.5018	54.7163
41	54.2805	54.4086	54.6769	54.4945	54.7288
42	54.3022	54.4321	54.6533	54.4917	54.7274
43	54.2852	54.4089	54.6421	54.5503	54.7782
44	54.3306	54.4634	54.66	54.4933	54.7223
45	54.2972	54.4114	54.62	54.5039	54.7284
46	54.2716	54.4256	54.6348	54.4501	54.7219
47	54.2956	54.4109	54.6014	54.491	54.6899
48	54.2906	54.4074	54.6154	54.4762	54.7118
49	54.3175	54.4269	54.6435	54.5556	54.7052
50	54.2754	54.4364	54.6929	54.5214	54.7213
51	54.2833	54.4229	54.6597	54.5142	54.6745
52	54.2837	54.4194	54.6733	54.547	54.7124
53	54.2688	54.4172	54.6405	54.517	54.6765
54	54.2898	54.415	54.6076	54.4929	54.7355
55	54.2561	54.4056	54.6535	54.4941	54.685
56	54.2937	54.4131	54.6664	54.5323	54.733
57	54.2753	54.3778	54.6996	54.5063	54.6649
58	54.3146	54.4343	54.6606	54.546	54.7162
59	54.3115	54.408	54.6636	54.5578	54.6782
60	54.2919	54.4359	54.6624	54.5123	54.665
61	54.2871	54.4019	54.6396	54.4843	54.7225
62	54.2937	54.3991	54.6411	54.5547	54.6822
63	54.3	54.4189	54.654	54.4803	54.6817
64	54.2773	54.412	54.6586	54.4976	54.6743
65	54.3024	54.4213	54.6492	54.4625	54.7248
66	54.2728	54.5097	54.6306	54.4357	54.6761
67	54.2777	54.4082	54.6374	54.5449	54.7129
