VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	116.913	117.231	117.232	117.261	117.301
1	116.886	117.25	117.245	117.259	117.327
2	116.943	117.228	117.259	117.269	117.252
3	116.913	117.239	117.255	117.281	117.219
4	116.906	117.268	117.192	117.255	117.23
5	116.896	117.2	117.206	117.262	117.248
6	116.851	117.219	117.198	117.264	117.211
7	116.933	117.17	117.17	117.238	117.319
8	116.921	117.185	117.213	117.263	117.23
9	116.877	117.142	117.187	117.223	117.21
10	116.916	117.171	117.225	117.239	117.266
11	116.903	117.19	117.184	117.205	117.279
12	116.941	117.181	117.222	117.241	117.356
13	116.923	117.247	117.256	117.275	117.323
14	116.907	117.266	117.224	117.246	117.346
15	116.911	117.261	117.265	117.303	117.307
16	116.883	117.244	117.227	117.272	117.292
17	116.909	117.187	117.304	117.306	117.286
18	116.908	117.209	117.231	117.265	117.273
19	116.946	117.29	117.267	117.272	117.36
20	116.935	117.265	117.235	117.25	117.331
21	116.915	117.272	117.25	117.279	117.318
22	116.912	117.25	117.261	117.258	117.306
23	116.906	117.225	117.253	117.307	117.369
24	116.918	117.218	117.267	117.284	117.308
25	116.986	117.324	117.252	117.295	117.306
26	116.961	117.257	117.236	117.264	117.333
27	116.96	117.272	117.209	117.281	117.331
28	116.92	117.229	117.245	117.266	117.287
29	116.877	117.155	117.216	117.244	117.27
30	116.882	117.159	117.211	117.245	117.244
31	116.834	117.181	117.186	117.216	117.232
32	116.854	117.169	117.156	117.23	117.238
33	116.836	117.182	117.192	117.211	117.218
34	116.887	117.227	117.142	117.194	117.259
35	116.895	117.184	117.205	117.228	117.246
36	116.881	117.209	117.21	117.224	117.271
37	116.91	117.171	117.241	117.243	117.247
38	116.908	117.222	117.21	117.235	117.395
39	116.976	117.235	117.285	117.301	117.358
40	116.932	117.233	117.236	117.289	117.304
41	116.969	117.269	117.27	117.304	117.322
42	116.928	117.234	117.246	117.258	117.297
43	116.924	117.273	117.27	117.278	117.327
44	116.945	117.298	117.254	117.3	117.29
45	116.94	117.262	117.291	117.301	117.314
46	116.93	117.23	117.257	117.308	117.283
47	116.929	117.193	117.24	117.29	117.324
48	116.899	117.195	117.236	117.273	117.302
49	116.909	117.203	117.219	117.299	117.344
50	116.933	117.255	117.258	117.305	117.319
51	116.921	117.247	117.235	117.303	117.307
52	116.898	117.254	117.24	117.202	117.281
53	116.932	117.231	117.197	117.244	117.284
54	116.93	117.2	117.204	117.227	117.246
55	116.903	117.216	117.184	117.227	117.237
56	116.889	117.209	117.23	117.202	117.319
57	116.865	117.215	117.221	117.206	117.247
58	116.882	117.205	117.255	117.219	117.266
