VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	116.065	116.343	116.357	116.347	116.535
1	116.018	116.38	116.358	116.361	116.57
2	116.118	116.346	116.388	116.375	116.45
3	116.077	116.33	116.402	116.411	116.413
4	116.088	116.408	116.34	116.367	116.413
5	116.074	116.335	116.321	116.376	116.412
6	116.015	116.371	116.354	116.392	116.377
7	116.139	116.306	116.284	116.375	116.48
8	116.131	116.354	116.394	116.414	116.38
9	116.068	116.302	116.356	116.361	116.364
10	116.141	116.344	116.395	116.386	116.422
11	116.105	116.363	116.346	116.351	116.428
12	116.137	116.335	116.405	116.404	116.493
13	116.13	116.443	116.421	116.443	116.459
14	116.121	116.441	116.377	116.399	116.502
15	116.126	116.461	116.45	116.479	116.459
16	116.096	116.46	116.399	116.434	116.47
17	116.133	116.412	116.5	116.492	116.462
18	116.125	116.408	116.399	116.42	116.454
19	116.174	116.493	116.456	116.437	116.54
20	116.146	116.473	116.419	116.403	116.518
21	116.146	116.5	116.438	116.427	116.51
22	116.146	116.494	116.44	116.401	116.507
23	116.133	116.444	116.422	116.471	116.57
24	116.122	116.424	116.419	116.436	116.515
25	116.191	116.532	116.424	116.456	116.5
26	116.161	116.47	116.422	116.394	116.538
27	116.183	116.473	116.363	116.435	116.557
28	116.138	116.477	116.414	116.411	116.492
29	116.109	116.359	116.357	116.389	116.481
30	116.1	116.385	116.338	116.38	116.463
31	116.048	116.382	116.288	116.354	116.45
32	116.079	116.369	116.295	116.378	116.436
33	116.06	116.388	116.32	116.353	116.434
34	116.106	116.414	116.291	116.323	116.474
35	116.107	116.355	116.39	116.366	116.449
36	116.095	116.413	116.352	116.353	116.482
37	116.14	116.351	116.427	116.408	116.443
38	116.118	116.425	116.374	116.378	116.583
39	116.199	116.418	116.462	116.441	116.474
40	116.145	116.41	116.401	116.436	116.503
41	116.206	116.455	116.434	116.463	116.529
42	116.165	116.396	116.405	116.441	116.506
43	116.151	116.465	116.446	116.476	116.529
44	116.143	116.487	116.437	116.484	116.493
45	116.156	116.439	116.471	116.481	116.534
46	116.144	116.414	116.418	116.488	116.491
47	116.141	116.365	116.418	116.471	116.55
48	116.095	116.402	116.409	116.447	116.523
49	116.099	116.388	116.398	116.482	116.581
50	116.133	116.446	116.428	116.471	116.533
51	116.12	116.421	116.398	116.457	116.536
52	116.086	116.462	116.398	116.457	116.513
53	116.142	116.438	116.364	116.483	116.489
54	116.123	116.371	116.331	116.421	116.406
55	116.096	116.411	116.354	116.443	116.399
56	116.085	116.409	116.412	116.411	116.537
57	116.052	116.42	116.382	116.416	116.433
58	116.086	116.412	116.444	116.43	116.462
59	116.025	116.394	116.407	116.296	116.462
60	116.101	116.41	116.348	116.458	116.507
61	116.062	116.394	116.372	116.473	116.533
62	116.093	116.432	116.367	116.415	116.542
63	116.049	116.416	116.328	116.406	116.543
64	116.144	116.458	116.462	116.514	116.554
65	116.153	116.351	116.401	116.442	116.551
66	116.149	116.438	116.499	116.465	116.599
67	116.175	116.387	116.457	116.417	116.595
68	116.147	116.483	116.482	116.408	116.563
69	116.186	116.327	116.434	116.417	116.574
70	116.143	116.524	116.505	116.461	116.539
71	116.23	116.415	116.462	116.441	116.592
72	116.161	116.421	116.456	116.393	116.579
73	116.186	116.383	116.379	116.404	116.571
74	116.165	116.364	116.411	116.417	116.556
75	116.165	116.443	116.435	116.448	116.53
76	116.211	116.384	116.481	116.487	116.512
77	116.178	116.409	116.471	116.504	116.563
78	116.142	116.417	116.505	116.453	116.563
79	116.184	116.403	116.48	116.469	116.57
80	116.142	116.409	116.484	116.424	116.487
81	116.125	116.363	116.412	116.418	116.529
82	116.133	116.389	116.441	116.369	116.498
83	116.103	116.377	116.362	116.405	116.466
84	116.141	116.357	116.391	116.362	116.507
85	116.095	116.349	116.426	116.374	116.439
86	116.124	116.348	116.387	116.375	116.508
87	116.118	116.38	116.435	116.42	116.51
88	116.088	116.396	116.396	116.357	116.557
89	116.135	116.402	116.418	116.401	116.524
90	116.122	116.45	116.41	116.394	116.589
91	116.174	116.408	116.483	116.605	116.544
92	116.179	116.45	116.499	116.395	116.59
93	116.224	116.454	116.498	116.511	116.521
94	116.182	116.391	116.422	116.471	116.564
95	116.183	116.504	116.472	116.493	116.528
96	116.08	116.411	116.482	116.443	116.587
97	116.353	116.469	116.494	116.452	116.549
98	116.053	116.4	116.486	116.44	116.562
99	116.225	116.436	116.51	116.479	116.553
100	116.134	116.444	116.47	116.468	116.586
101	116.141	116.493	116.52	116.517	116.556
102	116.112	116.476	116.444	116.479	116.565
103	116.054	116.485	116.504	116.497	116.521
104	116.051	116.419	116.465	116.477	116.559
105	116.013	116.435	116.508	116.475	116.471
106	116.004	116.362	116.475	116.487	116.53
107	116.017	116.413	116.456	116.438	116.531
108	116.002	116.361	116.427	116.413	116.525
109	115.99	116.407	116.388	116.403	116.471
110	115.961	116.399	116.389	116.383	116.468
111	116.013	116.351	116.348	116.411	116.401
112	115.981	116.361	116.417	116.44	116.46
113	115.996	116.324	116.376	116.42	116.486
114	115.995	116.374	116.409	116.488	116.477
115	116.046	116.367	116.43	116.428	116.509
116	116.098	116.428	116.428	116.487	116.54
117	116.064	116.419	116.395	116.461	116.511
118	116.105	116.495	116.394	116.493	116.561
119	116.098	116.407	116.385	116.471	116.506
120	116.086	116.473	116.436	116.441	116.574
121	116.139	116.469	116.427	116.477	116.528
