VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	109.534	109.573	109.55	109.634	109.588
1	109.537	109.583	109.535	109.633	109.582
2	109.542	109.563	109.54	109.634	109.572
3	109.549	109.571	109.528	109.634	109.554
4	109.557	109.556	109.53	109.631	109.562
5	109.554	109.553	109.549	109.641	109.561
6	109.541	109.554	109.543	109.624	109.57
7	109.549	109.559	109.539	109.63	109.572
8	109.537	109.561	109.532	109.629	109.566
9	109.534	109.557	109.547	109.611	109.572
10	109.542	109.567	109.538	109.626	109.558
11	109.53	109.559	109.54	109.624	109.558
12	109.542	109.562	109.552	109.62	109.573
13	109.542	109.57	109.557	109.631	109.562
14	109.551	109.563	109.551	109.627	109.572
15	109.544	109.587	109.565	109.636	109.573
16	109.539	109.591	109.544	109.639	109.576
17	109.549	109.597	109.559	109.634	109.576
18	109.531	109.608	109.546	109.629	109.578
19	109.551	109.578	109.538	109.637	109.574
20	109.549	109.573	109.529	109.623	109.581
21	109.553	109.588	109.545	109.628	109.584
22	109.55	109.582	109.545	109.621	109.583
23	109.547	109.581	109.539	109.623	109.585
24	109.558	109.615	109.546	109.634	109.583
25	109.563	109.602	109.541	109.636	109.587
26	109.561	109.598	109.544	109.645	109.566
27	109.567	109.62	109.549	109.629	109.581
28	109.558	109.62	109.55	109.627	109.577
29	109.549	109.604	109.551	109.627	109.578
30	109.536	109.599	109.549	109.621	109.577
31	109.541	109.607	109.554	109.619	109.581
32	109.544	109.6	109.564	109.637	109.582
33	109.535	109.604	109.565	109.628	109.573
34	109.543	109.589	109.588	109.626	109.563
35	109.531	109.591	109.563	109.612	109.556
36	109.538	109.581	109.56	109.618	109.56
37	109.542	109.577	109.545	109.633	109.569
38	109.546	109.574	109.538	109.632	109.637
39	109.552	109.578	109.549	109.648	109.592
40	109.554	109.599	109.553	109.648	109.588
41	109.576	109.591	109.562	109.648	109.597
42	109.574	109.592	109.555	109.638	109.599
43	109.578	109.609	109.562	109.638	109.606
44	109.578	109.599	109.55	109.658	109.573
45	109.566	109.602	109.547	109.642	109.583
46	109.566	109.601	109.551	109.637	109.588
47	109.558	109.585	109.551	109.634	109.586
48	109.564	109.586	109.549	109.647	109.583
49	109.548	109.596	109.548	109.645	109.583
50	109.56	109.591	109.552	109.632	109.597
51	109.552	109.608	109.56	109.646	109.594
52	109.552	109.603	109.549	109.63	109.584
53	109.559	109.601	109.544	109.638	109.591
54	109.555	109.588	109.547	109.635	109.586
55	109.563	109.601	109.551	109.639	109.591
56	109.553	109.585	109.557	109.638	109.569
57	109.56	109.591	109.549	109.648	109.578
58	109.55	109.585	109.552	109.649	109.579
59	109.548	109.596	109.548	109.643	109.566
60	109.54	109.584	109.545	109.665	109.566
61	109.536	109.578	109.553	109.661	109.575
62	109.546	109.587	109.552	109.644	109.568
63	109.549	109.578	109.553	109.631	109.562
64	109.555	109.593	109.569	109.633	109.57
65	109.554	109.596	109.545	109.639	109.568
66	109.555	109.597	109.56	109.653	109.576
67	109.555	109.603	109.546	109.664	109.566
68	109.555	109.625	109.547	109.654	109.577
69	109.562	109.626	109.544	109.651	109.574
70	109.57	109.607	109.538	109.65	109.577
71	109.55	109.591	109.555	109.648	109.569
72	109.554	109.593	109.566	109.648	109.579
73	109.561	109.59	109.55	109.656	109.566
74	109.568	109.592	109.562	109.655	109.564
75	109.569	109.6	109.574	109.65	109.564
76	109.574	109.598	109.564	109.659	109.565
77	109.567	109.598	109.569	109.643	109.575
78	109.568	109.591	109.56	109.654	109.58
79	109.568	109.576	109.565	109.648	109.587
80	109.552	109.565	109.561	109.654	109.574
81	109.55	109.576	109.561	109.648	109.572
82	109.557	109.585	109.555	109.643	109.565
83	109.553	109.577	109.556	109.639	109.579
84	109.561	109.578	109.549	109.643	109.566
85	109.55	109.584	109.555	109.641	109.577
86	109.556	109.581	109.544	109.655	109.558
87	109.546	109.587	109.554	109.632	109.569
88	109.548	109.578	109.548	109.644	109.575
89	109.542	109.598	109.555	109.642	109.568
90	109.553	109.587	109.556	109.637	109.579
91	109.555	109.597	109.56	109.625	109.568
92	109.559	109.6	109.566	109.65	109.577
93	109.569	109.597	109.578	109.629	109.572
94	109.57	109.602	109.585	109.637	109.567
95	109.574	109.6	109.576	109.636	109.566
96	109.587	109.606	109.586	109.635	109.582
97	109.585	109.605	109.586	109.644	109.588
98	109.56	109.597	109.582	109.639	109.567
99	109.533	109.589	109.58	109.639	109.57
100	109.579	109.587	109.562	109.639	109.578
101	109.569	109.588	109.577	109.634	109.581
102	109.535	109.609	109.56	109.649	109.591
