VOLNUM	fmriSeriesEncode_2Run1_2.bxh	fmriSeriesEncode_2Run2_4.bxh	fmriSeriesEncode_2Run3_6.bxh	fmriSeriesEncode_2Run4_8.bxh	fmriSeriesEncode_2Run5_10.bxh
0	5.01778	4.87335	4.57024	5.06547	4.52295
1	4.80711	5.09737	4.23933	4.83975	5.07679
2	4.53457	4.95321	4.24971	4.82623	4.961
3	4.8369	5.13336	4.30525	4.82515	4.7701
4	4.9414	4.96097	4.11124	4.66555	5.00294
5	4.92212	4.76774	4.40721	4.70703	4.66809
6	4.87905	4.91957	4.36976	4.62436	4.51829
7	4.58979	4.77829	4.24443	4.53423	4.83357
8	4.67798	4.91559	4.38011	4.72109	3.97779
9	4.61285	4.74728	4.18896	4.54604	4.25697
10	4.36972	4.92103	4.34165	4.79265	4.30594
11	4.57409	4.88112	4.09458	4.54603	4.30932
12	4.48694	4.48078	4.45189	4.4089	4.33936
13	4.3692	4.55732	4.33734	4.68686	4.14493
14	4.39052	4.42289	4.20528	4.12471	4.18455
15	4.08717	4.7557	4.55145	4.58913	4.14701
16	4.39894	4.82198	4.3722	4.38364	4.12925
17	4.12223	4.61666	4.52893	4.38694	4.22814
18	4.1036	3.58459	4.05737	4.05924	4.07544
19	4.04048	4.20633	4.24999	4.54305	4.49726
20	4.28861	4.54342	4.0688	4.02675	4.03264
21	4.11757	4.43192	4.23613	4.31588	4.00212
22	3.86404	4.56009	4.2061	4.17928	4.07425
23	3.79183	4.54654	4.24454	4.49872	4.68653
24	4.29914	4.83459	4.41407	4.11803	4.0438
25	4.45619	4.60061	4.174	4.09645	4.31899
26	4.29851	5.08195	4.16392	3.83746	4.06815
27	4.09244	4.90091	4.03533	4.41966	4.37798
28	4.38346	4.37781	4.26679	4.0577	3.91015
29	4.30662	4.46651	4.19829	4.27956	4.30836
30	4.72816	4.48419	4.36731	4.29463	3.92461
31	4.6703	4.3124	4.39706	4.00401	4.55686
32	4.71557	4.57269	4.15775	4.49178	4.18611
33	4.7922	4.3426	3.9392	4.45375	4.29435
34	4.47986	4.8507	3.90607	4.48405	4.17424
35	4.7359	4.61225	3.96245	4.61204	3.9518
36	4.66132	4.53903	4.03402	4.07114	4.18312
37	4.60519	4.80182	4.20767	4.20502	3.94842
38	4.64944	4.3584	4.00254	3.7111	4.61325
39	4.79497	4.81219	4.32418	3.97768	4.43502
40	4.67683	4.48706	4.13582	3.97686	4.10549
41	3.93336	4.15238	4.309	4.10995	4.06044
42	4.30701	4.50574	4.19476	4.05184	3.99176
43	4.22507	3.86744	4.29527	4.02291	4.34683
44	4.41663	4.91432	4.296	3.95734	4.14982
45	4.15122	4.69803	4.31297	4.16872	4.23109
46	4.41897	4.44993	4.02959	4.09835	4.03046
47	4.25433	4.6981	4.18974	4.13825	4.07372
48	4.00483	4.58067	4.07778	4.36468	4.1105
49	3.91407	4.62837	4.23177	4.47334	4.29676
50	4.04388	4.80681	4.33603	4.29144	4.29559
51	4.03797	4.66804	4.28879	4.40333	4.13472
52	3.83291	4.29292	4.3344	3.9654	4.14566
53	3.85632	4.4331	4.36291	4.13319	4.1448
54	3.92614	4.60784	4.48754	4.39699	4.07287
55	4.15346	4.20124	4.42238	4.16272	4.43879
56	4.22071	4.63071	4.38121	4.59055	4.69667
57	4.21925	4.17377	4.34065	4.38837	4.31611
58	4.23059	4.8408	4.37031	4.55481	4.24563
59	4.26754	4.44428	4.22719	3.99615	4.32137
60	4.26786	4.42915	4.29662	4.36169	3.7999
61	4.14207	4.40245	4.39551	4.02415	4.27137
62	4.18475	4.31854	4.26309	4.31404	3.84558
63	4.12563	4.56784	4.07233	4.25546	4.2655
64	3.89313	4.17053	4.33305	4.24007	3.92011
65	3.88149	4.22785	4.09901	4.68487	4.09767
66	3.71752	4.77313	4.22918	4.52636	3.76651
67	3.51522	5.82222	4.26294	4.3265	4.17923
68	3.7612	5.34384	4.49987	4.21732	3.95211
69	3.38596	4.84943	4.56352	4.4093	3.95399
70	3.99529	4.7728	4.75061	4.20852	3.88049
71	4.29143	4.65493	4.39185	4.18783	3.99967
72	4.04536	4.69476	4.25039	3.96533	3.71529
73	3.51847	4.3454	4.48645	3.90514	3.89241
74	3.78532	4.40885	4.08416	4.09764	3.75959
75	3.72845	4.28263	4.16032	3.94441	4.3097
76	4.08256	4.13901	4.0691	4.20286	4.22717
77	4.38499	4.24094	4.17029	4.03575	4.01434
78	4.12429	4.48201	4.23456	3.92216	3.68799
79	3.55296	4.11414	3.8481	4.04633	3.68994
80	3.95747	4.12576	3.98795	4.39331	4.15253
81	3.95545	4.06862	3.90474	4.60726	3.95183
82	3.91987	4.23841	3.45092	4.53872	4.27684
83	4.21564	4.36047	3.95993	4.67086	4.17325
84	3.82778	4.17667	3.49311	4.71398	4.11654
85	4.2629	4.33507	3.90229	4.81479	4.12584
86	3.6847	4.21717	4.02242	4.58442	4.05861
87	3.8256	4.25862	3.66782	4.65692	4.10397
88	4.0803	4.31282	4.04109	4.70282	4.08871
89	3.80692	4.06205	3.83255	4.66928	4.15208
90	4.48122	4.1332	3.72974	4.3197	3.86301
91	4.68489	4.17629	3.49599	5.39468	3.89402
92	4.43714	3.79583	4.18786	4.60754	3.62978
93	3.71219	4.35044	4.36451	4.7243	3.91972
94	4.35305	4.1412	4.39478	4.71042	4.08888
95	4.14911	4.19019	4.06158	4.64362	3.90328
96	3.92811	4.22153	3.96045	4.90749	4.11335
97	5.33341	4.24623	4.04485	4.9524	4.0643
98	5.66152	4.46834	4.2313	5.08521	4.11128
99	5.80227	4.53027	3.76647	4.96885	3.80902
100	5.24446	4.09565	3.98424	4.82334	3.61994
101	5.41616	3.94753	3.98418	4.32346	4.06867
102	4.5783	4.37451	3.9927	4.31298	3.92949
103	4.51102	4.09803	3.90155	4.58804	3.96082
104	4.75159	4.14182	4.07376	4.27987	3.76903
105	4.66936	3.92159	4.08671	4.33849	3.91984
106	4.34746	4.03145	4.07449	3.95501	3.77486
107	4.79207	3.94476	4.11319	4.44626	3.93782
108	4.87612	4.09169	3.9023	4.17452	4.10918
109	4.73573	3.89038	4.01936	4.34011	4.22505
110	4.63291	4.08225	4.16668	4.54015	4.68539
111	4.90369	3.97213	4.09213	3.98815	4.85339
112	5.02126	3.77529	4.02901	4.3826	4.21902
113	4.7427	3.96129	3.85079	4.30883	3.98436
114	4.7743	3.87355	3.89241	3.79161	4.05451
115	4.35972	3.95085	3.9889	4.39545	3.88095
116	4.95001	4.00858	4.16054	4.07114	3.81326
117	3.88344	4.56909	3.92306	4.4509	3.87879
118	4.09905	4.73332	4.16346	3.87729	4.20686
119	3.90777	4.48644	3.994	4.807	3.98017
120	4.11435	4.48837	4.19416	4.53609	4.03118
121	3.78577	4.48195	4.26059	4.48197	4.23579
122	4.16571	4.61318	3.94408	4.12418	4.47683
123	3.91889	4.47787	4.11974	4.45731	4.07238
124	4.07108	4.45461	3.84469	4.20372	4.02207
125	4.09689	4.13796	3.9256	4.33232	3.8726
126	3.90722	4.04278	4.04301	4.54221	4.35431
127	4.27266	4.20087	3.61997	4.70431	4.60017
128	3.93593	4.32842	4.10906	4.38815	4.01639
129	3.9985	4.49534	3.62349	4.4301	4.46842
130	4.13996	4.05863	4.2183	4.20422	4.56169
131	4.06256	4.30309	4.0713	4.29169	5.05523
132	4.12573	4.20105	4.05924	3.82674	4.7293
133	4.33533	4.30701	3.99078	3.85204	4.67983
134	4.25056	4.34622	5.07002	4.11913	4.29277
135	4.10249	4.42297	4.128	3.97301	4.41228
136	3.94701	4.28274	4.27195	4.25334	4.18156
137	3.81291	4.27625	4.17674	4.25775	4.07521
138	3.88748	4.11928	4.15042	4.19899	4.07074
139	3.97635	3.96647	4.17607	4.13118	4.09382
140	4.06567	3.97426	3.65768	4.1669	4.18917
141	4.09344	3.8556	4.32865	4.05372	4.10792
142	4.08599	4.1898	3.93265	4.22845	4.23835
143	4.41487	4.59671	4.08326	4.08932	4.24042
144	4.57253	4.44345	3.711	4.20273	3.7711
145	4.28054	4.41026	4.19492	4.21064	3.75316
146	4.07574	4.28518	3.78519	4.09541	3.83457
147	4.08016	4.34779	3.87515	3.83495	3.99507
148	4.11636	4.52797	3.89299	3.94015	3.85603
149	4.33752	4.25988	4.1907	4.28994	3.80487
150	4.5316	4.17589	3.91522	4.20261	3.98286
151	4.43183	4.1754	4.07586	3.96257	4.10178
152	4.28601	4.15363	4.24725	4.04167	3.90244
153	4.09642	4.23056	4.09503	4.29248	4.1123
154	4.3446	4.44688	3.93236	4.06959	3.87253
155	4.67774	4.23428	3.97848	4.09415	4.06526
156	4.78197	4.2393	4.36085	3.95834	4.69515
157	4.73652	4.11693	4.15102	3.91537	4.99432
158	4.48401	4.08259	4.22121	3.80897	4.69983
159	4.54393	4.10064	4.03839	4.12979	4.86295
160	4.53654	4.27316	4.52433	4.4524	4.49275
161	4.70861	4.15432	4.42877	4.80497	4.23863
162	4.42874	4.25694	4.84722	5.22285	4.48609
163	4.26465	4.05644	4.57226	5.27689	4.2297
164	4.55459	4.21242	4.61003	5.27628	4.49577
165	4.26763	4.13325	4.25975	4.90405	4.36221
