VOLNUM	fmriSeriesEncode_2Run1_2.bxh	fmriSeriesEncode_2Run2_4.bxh	fmriSeriesEncode_2Run3_6.bxh	fmriSeriesEncode_2Run4_8.bxh	fmriSeriesEncode_2Run5_10.bxh
0	4.96276	5.07928	5.15709	5.06903	4.93202
1	4.68237	5.17564	4.83765	4.74703	5.20113
2	4.85578	5.03472	4.71277	4.56102	5.03906
3	4.75803	5.05912	4.7901	4.64645	4.89846
4	4.86898	4.92718	4.61939	4.37085	5.00256
5	4.91502	4.6721	4.81204	4.5385	4.89937
6	4.64084	4.92242	4.84604	4.42209	4.81035
7	4.87197	4.65681	4.6894	4.36282	4.98149
8	4.55164	4.93211	4.85128	4.65873	4.634
9	4.19444	4.72585	4.5862	4.30061	4.66943
10	4.58297	4.85216	4.85303	4.60102	4.63899
11	4.43225	4.82756	4.64593	4.16216	4.55846
12	4.09688	4.65831	4.84489	4.15974	4.6646
13	3.91424	4.77877	4.85668	4.45368	4.52045
14	3.98564	4.33266	4.87541	4.24499	4.57368
15	4.06112	4.46167	5.11222	4.40291	4.52584
16	3.97717	4.47482	4.92874	4.13484	4.5212
17	4.3001	4.19713	4.99163	4.16513	4.61548
18	3.69182	4.52319	4.65344	3.902	4.50555
19	4.12898	4.77912	4.76262	4.33916	4.67657
20	4.42579	4.70153	4.57076	3.92369	4.28095
21	3.90118	4.07679	4.70624	4.10199	4.25359
22	4.10646	4.10212	4.72133	3.96552	4.25702
23	3.96425	4.35801	4.67121	4.34813	4.73347
24	4.36911	4.98382	4.8425	3.80266	4.29119
25	4.13198	4.93665	4.66139	3.97372	4.45721
26	4.0486	5.06174	4.69087	3.92305	4.29694
27	3.76348	4.84302	4.56693	4.27217	4.6284
28	4.04503	4.22865	4.76906	3.83416	4.21086
29	3.96722	4.46765	4.71174	3.97067	4.46152
30	4.20364	4.46498	4.72139	4.01956	4.27616
31	4.24895	4.04983	4.62455	3.88739	4.67974
32	4.13967	4.28837	4.45571	4.34368	4.41085
33	4.29196	4.08376	4.43324	4.17136	4.51199
34	4.09501	4.45114	4.39462	4.27626	4.41447
35	4.209	4.37	4.58505	4.39741	4.22166
36	4.13387	4.3086	4.54876	3.82617	4.45436
37	4.19881	4.49506	4.67542	4.19531	4.26659
38	4.35708	4.05592	4.36996	3.85721	4.45459
39	4.51048	4.36244	4.69477	3.85812	4.19734
40	4.42854	4.32203	4.58066	3.91197	3.9572
41	4.00767	4.05646	4.71289	3.88216	3.98837
42	3.81141	4.38632	4.64419	4.07476	3.89164
43	3.95367	3.89136	4.77923	3.73497	4.47428
44	4.43189	4.63422	4.70939	3.63404	4.41167
45	4.05001	4.32806	4.74421	4.03	4.2666
46	4.21851	4.11501	4.41645	3.88306	4.11601
47	4.09946	4.46245	4.63875	3.89054	4.15845
48	4.23209	4.33772	4.50548	3.98729	4.32208
49	3.76234	4.35696	4.56039	4.27385	4.29477
50	3.89955	4.62116	4.64146	4.13372	4.45778
51	3.76463	4.63507	4.5552	4.11686	4.17148
52	3.54557	4.10909	4.63666	5.09619	4.25293
53	3.93329	4.10076	4.51737	4.33565	4.25588
54	3.57009	4.57133	4.68095	4.34836	4.18422
55	3.83721	4.12164	4.65949	4.18366	4.34635
56	3.90044	4.30194	4.64225	4.51889	4.83942
57	3.86451	3.93746	4.51439	4.35885	4.89767
58	4.05171	4.37856	4.57503	4.479	4.87306
59	3.90203	4.14974	4.50581	4.80724	4.73212
60	4.21861	4.09907	4.52262	4.80845	4.54995
61	3.78105	4.00512	4.61692	4.29822	4.67045
62	4.04139	4.05966	4.60201	4.3327	4.48258
63	4.04004	4.20077	4.4125	4.41566	4.66793
64	4.16165	3.79256	4.67043	4.44078	4.3292
65	3.95356	4.38478	4.40925	4.35185	4.45061
66	3.7475	4.99273	4.47695	4.31986	4.29677
67	3.76052	5.59717	4.41163	4.11516	4.49993
68	3.76639	5.15034	4.60001	4.09698	4.42372
69	3.64133	4.85638	4.62792	4.19665	4.35026
70	3.99644	4.81143	4.67496	4.01341	4.27248
71	4.32617	4.62645	4.39409	3.90782	4.15839
72	3.99358	4.51271	4.28165	3.87719	3.9724
73	3.76933	4.12426	4.59678	4.19699	4.10989
74	3.82093	4.12061	4.45493	4.04191	4.10442
75	3.6195	4.28718	4.5085	4.02504	4.50737
76	4.59863	4.06547	4.52937	4.07466	4.51064
77	4.21568	4.10278	4.42788	3.99303	4.25128
78	4.23075	4.24252	4.50452	3.98268	4.00605
79	3.73382	3.96918	4.18862	4.02597	3.93648
80	3.95074	4.02142	4.22999	3.87901	4.36306
81	4.04641	3.89951	4.38061	4.4037	4.206
82	4.0614	4.04803	3.99625	4.46295	4.45542
83	4.23373	4.24843	4.42439	4.53147	4.33806
84	3.98773	3.956	4.1621	4.45921	4.28789
85	4.55153	4.14898	4.1603	4.62744	4.29304
86	4.07639	3.92536	4.29003	4.54833	4.29638
87	3.9808	4.01883	4.07798	4.69452	4.33553
88	4.22508	4.13389	4.38037	4.68334	4.38891
89	4.08514	3.82509	4.21478	4.68039	4.52733
90	4.43647	4.06313	4.09266	4.48245	4.25487
