VOLNUM	fmriSeriesEncode_2Run1_2.bxh	fmriSeriesEncode_2Run2_4.bxh	fmriSeriesEncode_2Run3_6.bxh	fmriSeriesEncode_2Run4_8.bxh	fmriSeriesEncode_2Run5_10.bxh
0	876.138	878.97	874.559	878.182	877.005
1	874.224	875.959	874.64	876.714	873.926
2	873.864	877.223	873.202	876.304	870.247
3	875.455	876.57	872.838	876.191	869.326
4	875.648	876.901	873.443	877.201	868.853
5	876.519	877.893	872.625	875.645	873.078
6	876.279	877.49	873.129	877.392	876.276
7	875.242	879.45	873.934	878.405	877.101
8	875.97	878.498	874.545	878.465	878.551
9	874.911	879.884	876.007	879.168	875.655
10	874.268	878.362	875.203	877.683	876.558
11	875.19	877.432	875.956	878.595	877.282
12	874.62	879.463	875.694	878.643	878.49
13	876.002	876.874	875.926	879.327	878.18
14	877.122	879.549	876.978	881.107	879.51
15	876.806	880.843	878.219	880.976	878.495
16	876.928	882.043	878.974	880.56	877.512
17	876.557	881.59	875.566	876.995	876.851
18	875.595	882.99	875.273	878.356	876.577
19	877.581	880.279	874.264	878.243	875.531
20	878.13	878.779	874.295	878.81	877.863
21	878.486	879.879	872.98	875.755	877.209
22	875.281	879.696	873.821	876.732	877.457
23	875.18	879.496	874.177	878.203	876.579
24	875.026	878.105	875.069	878.372	877.686
25	873.745	878.517	873.085	878.886	876.899
26	878.497	877.468	873.428	878.725	876.525
27	877.721	880.318	874.113	878	878.131
28	878.529	880.515	873.522	877.767	878.953
29	875.755	877.397	873.73	877.231	876.687
30	875.633	876.711	872.748	877.558	877.686
31	874.608	877.732	873.019	878.541	877.063
32	873.595	878.355	874.362	877.573	877.358
33	874.201	877.458	875.48	878.109	875.821
34	873.443	880.25	876.762	878.296	873.652
35	875.141	879.664	875.803	877.753	873.869
36	874.986	878.504	874.946	878.922	873.93
37	875.395	878.385	874.591	876.926	875.673
38	877.293	877.789	876.465	878.765	874.57
39	876.886	879.533	876.786	879.821	876.542
40	877.861	880.773	877.626	880.961	878.948
41	877.624	879.295	876.404	879.549	879.631
42	877.924	882.418	878.2	878.947	880.02
43	877.089	883.619	877.254	878.372	877.854
44	876.041	881.657	875.413	877.791	876.086
45	875.469	879.474	874.344	880.195	877.433
46	877.441	878.872	875.705	879.263	878.882
47	877.082	877.565	873.753	878.198	878.008
48	875.795	876.766	873.785	877.858	878.497
49	873.434	878.728	872.353	876.479	876.764
50	875.41	878.014	871.997	875.957	876.986
51	875.923	878.661	873.8	878.117	876.302
52	876.56	879.876	873.62	878.171	876.374
53	875.893	879.57	872.878	876.312	875.541
54	876.513	878.881	872.15	876.471	874.845
55	875.991	878.089	873.308	875.99	875.371
56	875.344	879.763	874.701	876.812	874.094
57	875.345	878.561	877.582	877.468	876.084
