VOLNUM	fmriSeriesEncode#2Run1_2.bxh	fmriSeriesEncode#2Run2_4.bxh	fmriSeriesEncode#2Run3_6.bxh	fmriSeriesEncode#2Run4_8.bxh	fmriSeriesEncode#2Run5_10.bxh
0	54.5151	54.6817	54.9851	54.7781	55.0082
1	54.4479	54.6807	54.9463	54.7492	55.048
2	54.4821	54.7066	54.8946	54.7278	55.0745
3	54.4989	54.6542	54.9226	54.7621	55.0446
4	54.514	54.7024	54.9237	54.7415	55.0945
5	54.5576	54.6345	54.9288	54.7475	55.0451
6	54.515	54.6715	54.9635	54.7733	54.9645
7	54.5649	54.666	54.9366	54.7494	55.0583
8	54.542	54.6794	54.9913	54.7919	55.0007
9	54.4788	54.7052	54.9479	54.7726	55.0044
10	54.51	54.6897	54.9898	54.8018	55.0174
11	54.458	54.7247	54.9644	54.7738	54.9986
12	54.4822	54.7285	54.987	54.7879	55.0069
13	54.5006	54.7747	55.0082	54.8283	55.0014
14	54.4878	54.7017	55.0185	54.8081	55.0116
15	54.5102	54.6995	55.0615	54.7874	54.9883
16	54.4928	54.7448	55.0634	54.7983	55.0228
17	54.5315	54.7157	55.0353	54.8064	55.0172
18	54.5096	54.7348	54.9918	54.7678	54.9991
19	54.5335	54.7709	54.9884	54.8085	54.996
20	54.5683	54.6823	54.9723	54.7611	55.0063
21	54.5217	54.6448	54.9785	54.7185	54.9851
22	54.5161	54.6657	54.9996	54.7466	54.9704
23	54.5466	54.6287	54.9819	54.8199	54.9258
24	54.5074	54.6426	54.9853	54.7618	55.0388
25	54.5101	54.5597	54.9462	54.7686	55.0082
26	54.513	54.5687	54.9894	54.7703	55.0349
27	54.5327	54.6155	54.9599	54.7834	55.0401
28	54.505	54.7659	54.9863	54.7769	55.0087
29	54.533	54.7107	54.9961	54.7593	55.0069
30	54.5497	54.7213	54.9695	54.771	55.0291
31	54.4934	54.7617	54.9629	54.7579	55.0249
32	54.5174	54.7278	54.9774	54.7775	55.0567
33	54.4804	54.7216	54.9718	54.8054	54.99
34	54.494	54.7116	54.968	54.783	55.0305
35	54.4859	54.6542	54.9947	54.8243	54.9899
36	54.451	54.7078	54.9704	54.767	55.0102
37	54.4733	54.6826	55.0015	54.8027	55.0244
38	54.4667	54.696	54.9443	54.7797	55.0284
39	54.4739	54.6863	54.9918	54.7786	55.026
40	54.5584	54.681	55.0005	54.792	55
41	54.5388	54.7074	55.0181	54.7829	55.0216
42	54.5341	54.7005	54.9815	54.7631	55.0072
43	54.5258	54.7439	55.0168	54.8023	55.0484
44	54.5227	54.723	55.0219	54.7808	54.9313
45	54.5539	54.6772	55.0386	54.7709	54.9996
46	54.539	54.7138	54.9687	54.7382	54.985
