VOLNUM	fmriSeriesEncode_2Run1_2.bxh	fmriSeriesEncode_2Run2_4.bxh	fmriSeriesEncode_2Run3_6.bxh	fmriSeriesEncode_2Run4_8.bxh	fmriSeriesEncode_2Run5_10.bxh
0	280.648	258.068	200.66	188.896	231.514
1	435.658	481.12	450.906	394.933	413.752
2	419.654	365.487	196.852	266.308	270.252
3	323.261	218.675	256.319	366.088	237.043
4	301.413	350.903	209.579	274.416	384.638
5	296.776	294.155	246.409	276.169	266.211
6	281.812	251.237	189.472	235.325	265.167
7	199.615	188.523	230.382	218.718	217.504
8	214.064	201.911	196.841	271.339	168.092
9	202.86	216.102	166.203	197.769	194.515
10	166.606	166.973	175.353	224.572	237.17
11	212.14	213.064	155.137	183.346	139.982
12	193.216	220.945	174.749	196.504	215.339
13	212.106	137.261	143.415	201.933	185.148
14	174.392	170.827	168.997	163.527	169.027
15	150.153	146.413	135.721	170.184	203.956
16	174.832	170.259	150.131	189.701	154.67
17	163.719	194.39	143.701	165.864	160.022
18	136.482	172.636	150.494	192.964	205.153
19	131.628	199.122	165.535	146.994	139.204
20	150.712	187.603	144.462	166.814	146.846
21	136.906	161.572	193.793	202.493	162.246
22	160.061	169.511	144.268	154.753	149.154
23	140.541	157.785	132.39	221.293	135.789
24	211.548	201.952	125.022	149.723	174.443
25	146.24	164.667	191.674	180.185	133.395
26	117.734	157.626	128.101	172.347	143.837
27	162.467	185.04	164.57	171.815	161.018
28	147.548	133.287	115.335	196.674	122.371
29	127.779	163.943	136.82	157.35	166.803
30	141.276	151.938	130.06	139.529	143.985
31	159.227	182.714	134.313	156.968	144.205
32	119.761	154.043	118.649	130.845	117.706
33	134.966	128.411	120.173	135.791	118.375
34	147.791	132.377	128.441	136.812	126.6
35	123.637	135.211	119.5	130.509	126.213
36	128.735	131.317	119.118	136.457	114.199
37	132.828	125.207	110.56	143.282	116.162
38	119.793	123.956	110.84	133.344	129.299
39	123.674	117.723	118.616	137.317	118.661
40	123.225	125.577	116.509	134.185	121.963
41	128.638	131.507	120.918	141.111	115.457
42	125.517	135.451	113.192	132.095	125.515
43	119.554	120.17	117.932	131.574	120.606
44	127.975	131.743	115.656	137.337	119.282
45	126.926	119.625	113.846	121.495	123.669
46	128.217	128.829	103.59	141.416	129.93
47	119.094	116.158	132.732	127.723	116.686
48	176.917	132.996	115.226	135.431	111.877
49	114.808	120.298	113.699	155.972	126.759
50	139.59	113.085	111.358	125.186	115.833
51	127.441	124.971	121.292	138.77	132.791
52	141.012	128.164	118.625	130.981	116.785
53	133.864	140.657	110.558	126.62	118.285
54	129.89	123.63	108.775	131.277	116.59
55	124.365	134.791	112.103	139.715	121.008
56	128.357	136.13	108.441	118.552	125.051
57	123.636	122.326	116.228	143.668	125.282
58	147.245	140.811	116.222	113.09	114.738
59	125.013	123.903	106.354	138.135	113.99
60	126.23	118.036	101.682	126.747	121.543
61	125.894	114.112	110.118	127.314	123.336
62	122.218	156.596	116.976	183.056	108.062
63	119.398	118.968	105.383	130.632	125.239
64	136.702	130.104	130.328	165.4	127.721
65	136.844	117.372	122.139	116.996	130.518
66	137.55	227.735	127.869	128.339	131.467
67	136.503	161.578	123.922	141.72	116.405
68	153.841	130.889	109.71	163.842	128.291
69	135.083	133.206	120.31	127.586	116.232
70	121.941	167.762	167.493	163.092	123.25
71	134.326	148.06	117.113	150.102	128.845
72	134.147	119.34	115.876	157.32	157.322
73	157.177	123.975	146.317	175.226	127.639
74	130.25	138.592	136.791	131.822	133.442
75	140.913	133.294	115.716	146.545	120.46
76	137.057	151.47	183.027	135.12	192.356
77	155.723	132.165	140.004	153.905	174.374
78	135.499	155.101	173.023	163.825	171.548
79	124.794	142.829	158.548	184.807	127.254
80	116.892	138.143	171.212	136.64	179.862
81	143.533	155.312	165.872	144.041	184.937
82	139.719	130.398	104.258	141.077	107.457
