# Overall Threshold 1: [ -8.76922493119679 8.77083733386345 ]
# Overall Threshold 2: [ -17.5392560637269 17.5408684663936 ]
VOLNUM	fmriSeriesEncode_2Run1_2.bxh	fmriSeriesEncode_2Run2_4.bxh	fmriSeriesEncode_2Run3_6.bxh	fmriSeriesEncode_2Run4_8.bxh	fmriSeriesEncode_2Run5_10.bxh
0	-1.91182	-3.00661	0.0788013	-1.46953	-3.07728
1	-0.360553	1.26217	-1.43626	-0.409868	-3.67935
2	1.58653	-0.651919	-0.367687	-0.118054	-0.918179
3	0.196862	0.332921	0.605719	1.00963	-0.47588
4	0.868158	0.987229	-0.814057	-1.5514	4.22411
5	-0.239607	-0.399545	0.501083	1.74615	3.19505
6	-1.03678	1.95949	0.806267	1.01243	0.827084
7	0.726706	-0.951164	0.611104	0.0598815	1.44621
8	-1.0599	1.38803	1.4607	0.701385	-2.8889
9	-0.640532	-1.52653	-0.80319	-1.47869	0.898854
10	0.922588	-0.925342	0.752144	0.907986	0.728242
11	-0.565704	2.02611	-0.257426	0.0478276	1.20379
12	1.3811	-2.584	0.228971	0.68579	-0.305949
13	1.11306	2.67039	1.05175	1.77766	1.32949
14	-0.310377	1.29719	1.24145	-0.127725	-1.01946
15	0.118376	1.19557	0.751925	-0.416749	-0.981791
16	-0.369426	-0.451088	-3.40573	-3.56978	-0.658935
17	-0.960566	1.40137	-0.291198	1.36613	-0.275692
18	1.98527	-2.71176	-1.01238	-0.11505	-1.04178
19	0.549966	-1.50593	0.0330598	0.563792	2.32474
20	0.353121	1.10565	-1.31201	-3.05309	-0.648213
21	-3.20444	-0.182941	0.834657	0.976966	0.248182
22	-0.0987872	-0.199736	0.361719	1.47066	-0.880001
23	-0.156629	-1.39227	0.891493	0.168114	1.10743
24	-1.27919	0.41058	-1.9872	0.51614	-0.786295
25	4.75302	-1.04783	0.347061	-0.158313	-0.375286
26	-0.776448	2.85137	0.681479	-0.724723	1.60548
27	0.805339	0.197941	-0.590404	-0.232947	0.822849
28	-2.76948	-3.12008	0.207638	-0.53934	-2.26398
29	-0.124725	-0.684954	-0.98612	0.32733	0.997501
30	-1.02458	1.02359	0.275284	0.981493	-0.619963
31	-1.01548	0.618091	1.34639	-0.967763	0.295186
32	0.608608	-0.895844	1.11327	0.536678	-1.54154
33	-0.757584	2.7887	1.28125	0.186357	-2.16924
34	1.69834	-0.581827	-0.953591	-0.540053	0.217657
35	-0.157656	-1.1622	-0.861872	1.16565	0.0601104
36	0.412414	-0.116279	-0.355417	-1.99439	1.74305
37	1.89167	-0.59771	1.87664	1.83891	-1.10161
38	-0.405841	1.74638	0.318741	1.0572	1.97268
39	0.976557	1.23853	0.84283	1.13506	2.40518
40	-0.234884	-1.4763	-1.22203	-1.40779	0.682173
41	0.300477	3.11956	1.79636	-0.599907	0.388178
42	-0.840332	1.20417	-0.947827	-0.580511	-2.16264
43	-1.04027	-1.96115	-1.84241	-0.576259	-1.76926
44	-0.578673	-2.18594	-1.06596	2.4003	1.34275
45	1.97612	-0.598982	1.36498	-0.928444	1.45069
46	-0.363343	-1.30901	-1.95801	-1.06987	-0.87071
47	-1.28522	-0.801297	0.0339279	-0.335715	0.488777
48	-2.35984	1.96633	-1.43522	-1.3788	-1.73592
49	1.97714	-0.720048	-0.350523	-0.525021	0.221187
50	0.516393	0.651207	1.80082	2.16175	-0.680972
51	0.630233	1.2156	-0.178474	0.0540828	0.0699985
52	-0.664558	-0.303952	-0.745907	-1.86333	-0.834405
53	0.622819	-0.695534	-0.725798	0.162161	-0.695001
54	-0.523147	-0.788248	1.1577	-0.481097	0.525858
55	-0.647757	1.6735	1.39441	0.82356	-1.27565
56	0.00208844	-1.19431	2.87898	0.6586	1.98937
