VOLNUM	fmriSeriesEncode#2Run1_2.bxh	fmriSeriesEncode#2Run2_4.bxh	fmriSeriesEncode#2Run3_6.bxh	fmriSeriesEncode#2Run4_8.bxh	fmriSeriesEncode#2Run5_10.bxh
0	226.379	228.372	227.863	229.194	228.55
1	225.828	227.608	227.687	228.515	228.018
2	225.459	227.385	227.356	228.432	226.862
3	225.607	227.274	227.088	228.261	226.203
4	225.587	226.848	227.021	228.323	225.926
5	225.542	226.897	226.88	227.907	226.374
6	225.38	226.613	226.652	228.032	227.15
7	225.008	226.755	226.952	228.157	227.292
8	224.893	226.421	226.832	228.044	227.452
9	224.585	226.395	227.139	228.097	226.882
10	224.359	225.989	226.824	227.77	226.702
11	224.147	225.562	226.766	227.654	226.824
12	224.217	225.969	226.562	227.441	227.062
13	224.422	225.212	226.657	227.52	227.059
14	224.708	225.572	226.779	227.78	227.374
15	224.529	226.104	227.034	227.721	227.202
16	224.558	226.231	227.048	227.525	226.893
17	224.319	226.09	226.019	226.526	226.772
18	224.19	226.245	225.777	226.696	226.576
19	224.794	225.774	225.628	226.659	226.649
20	225	225.246	225.52	226.392	227.112
21	224.862	225.676	225.228	225.701	227.149
22	224.218	225.517	225.269	225.712	227.127
23	223.997	225.524	225.376	226.005	226.915
24	223.871	225.025	225.425	226.091	227.242
25	223.626	225.254	225.194	226.162	227.185
26	224.923	225.011	225.324	226.076	227.046
27	224.72	225.886	225.534	225.884	227.603
28	224.842	225.65	225.434	225.81	227.606
29	224.265	224.82	225.537	225.755	227.225
30	224.008	224.623	225.393	225.832	227.223
31	223.845	224.853	225.513	225.971	227.217
32	223.559	224.973	226.084	225.867	227.129
33	223.732	224.816	226.415	225.932	226.699
34	223.588	225.261	226.89	226.118	226.058
35	223.849	225.323	226.491	226.008	226.078
36	223.887	224.855	226.371	226.318	225.989
37	223.924	224.811	226.132	225.854	226.304
38	224.341	224.699	226.615	226.243	225.91
39	224.174	225.01	226.789	226.711	226.58
40	224.505	225.458	227.027	226.956	226.975
41	224.422	224.953	226.711	226.656	227.035
42	224.429	225.808	227.193	226.438	227.112
43	224.261	226.166	226.925	226.241	226.346
44	224.002	225.435	226.341	226.23	225.982
45	223.808	225.144	226.086	226.757	226.284
46	224.377	224.949	226.24	226.683	226.671
47	224.232	224.768	225.768	226.252	226.523
48	223.856	224.47	225.549	226.27	226.556
49	223.276	224.969	225.091	225.601	226.143
50	223.832	224.779	224.793	225.564	226.164
51	223.927	225.048	225.281	226.057	226.132
52	224.087	225.36	225.13	225.922	226.087
53	224.01	225.305	224.997	225.457	226.192
54	224.071	225.344	224.942	225.509	225.977
55	224.015	225.137	224.942	225.279	226.367
56	223.725	225.579	225.218	225.303	225.72
57	223.817	225.368	225.901	225.467	226.7
58	223.717	225.248	226.026	225.538	226.747
59	223.891	225.094	225.694	226.075	227.199
60	223.883	225.074	225.347	226.442	227.139
61	223.984	225.25	225.068	226.749	227.219
62	223.829	225.237	225.467	226.582	226.881
63	224.029	225.552	225.799	226.138	226.78
64	224.02	225.516	225.941	225.413	226.681
65	223.888	226.076	226.129	225.69	226.845
66	224.266	225.889	226.3	225.24	227.178
67	224.3	226.29	226.218	225.093	227.397
68	224.284	226.411	225.728	225.341	227.129
69	223.998	227.201	225.768	225.138	226.844
70	224.266	226.367	225.323	224.79	226.84
71	223.812	225.778	226.014	224.95	226.522
72	224.261	225.055	226.137	225.452	227.008
73	224.16	224.544	225.983	225.647	226.855
74	224.174	224.451	226.58	225.713	226.509
75	223.993	224.655	226.478	226.074	226.379
76	223.542	225.024	226.549	226.296	226.101
77	223.82	225.139	226.737	226.147	226.041
78	224.386	224.717	226.451	226.517	226.648
79	224.319	224.655	226.5	226.506	226.336
80	224.106	224.506	226.575	227.008	226.321
81	223.805	224.873	226.472	227.245	225.889
82	223.534	224.915	226.204	227.476	226.023
83	223.831	224.861	226.535	227.555	225.84
84	223.877	224.869	226.381	227.323	226.091
85	224.136	224.823	226.211	226.908	226.146
86	224.134	225.279	226.188	226.456	226.298
