VOLNUM	fmriSeriesEncode_1Run1_3.bxh	fmriSeriesEncode_1Run2_5.bxh	fmriSeriesEncode_1Run3_7.bxh	fmriSeriesEncode_1Run4_9.bxh	fmriSeriesEncode_1Run5_11.bxh
0	203.602	201.72	204.265	205.841	205.396
1	203.354	201.301	203.907	205.921	205.163
2	203.695	200.987	203.183	205.634	205.195
3	203.54	200.888	202.705	205.292	204.971
4	203.158	200.868	202.73	204.957	204.846
5	203.027	200.867	203.071	204.585	205.045
6	202.396	200.382	203.194	203.519	204.96
7	201.795	199.816	203.179	204.18	205.406
8	201.914	199.5	203.144	204.556	204.642
9	201.979	199.562	203.271	205.148	204.295
10	202.063	199.813	202.942	204.552	203.8
11	199.118	199.427	202.65	203.903	204.323
12	201.73	199.4	201.291	203.918	205.485
13	202.024	199.705	201.847	204.616	205.338
14	202.338	200.259	202.039	204.989	205.668
15	202.583	200.197	201.858	204.517	205.213
16	202.257	199.984	201.493	204.456	204.524
17	199.866	199.433	201.431	203.444	203.44
18	199.779	199.556	201.816	203.745	204.328
19	201.468	199.32	201.645	203.831	204.027
20	202.31	199.394	201.514	203.857	204.139
21	202.709	199.106	201.296	203.656	204.006
22	202.325	199.342	200.846	202.172	203.133
23	200.996	198.487	200.914	201.603	204.007
24	201.196	198.565	201.211	201.8	203.869
25	200.886	198.263	200.953	201.989	203.868
26	200.787	197.99	200.784	202.258	203.673
27	200.429	197.763	200.825	202.425	203.591
28	200.445	197.713	200.667	203.803	203.031
29	200.09	197.781	200.222	204.485	203.519
30	200.089	197.766	200.339	204.27	203.296
31	199.826	198.149	200.693	203.396	203.176
32	199.764	198.402	200.627	203.249	203.086
33	199.9	198.274	200.881	203.587	203.211
34	200.157	197.68	201.146	203.188	202.926
35	199.879	198.901	201.229	203.514	203.275
36	199.633	199.592	201.001	203.84	204.058
37	200.139	199.556	201.137	204.345	203.745
38	197.359	199.731	201.401	203.499	204.177
39	197.674	199.832	201.975	204.191	204.241
40	200.053	199.718	202.435	204.608	204.741
41	200.354	199.686	202.383	204.288	204.642
42	200.588	199.378	202.547	204.334	204.952
43	200.457	198.297	201.85	204.728	204.723
44	200.473	197.409	202.018	203.851	204.588
45	201.302	197.79	201.978	203.403	203.809
46	201.233	197.994	202.018	203.401	203.796
47	201.19	198.441	201.83	203.53	203.39
48	200.324	197.862	197.399	203.322	203.415
49	199.976	197.87	210.462	203.054	203.301
50	199.95	198.298	201.712	202.818	203.104
51	199.599	198.29	202.808	203.435	202.268
52	199.051	199.141	203.098	204.007	202.359
53	198.745	199.542	203.18	204.051	203.033
54	198.717	199.154	203.32	203.875	203.821
55	198.749	198.67	203.162	203.931	204.135
56	198.526	198.058	202.808	204.027	204.165
57	198.632	197.476	203.105	204.103	204.223
58	199.11	197.592	203.251	204.194	204.109
59	199.756	197.946	202.902	204.449	203.736
60	199.868	198.311	202.85	204.659	203.464
61	199.802	198.678	202.562	204.571	202.983
62	199.769	198.851	202.868	204.459	203.299
63	199.672	199.146	203.117	204.224	203.533
64	199.445	199.265	203.499	204.053	203.903
65	199.694	199.179	203.342	204.796	204.316
66	200.403	199.396	204.118	205.221	204.603
67	200.366	199.626	204.215	205.105	204.836
68	200.147	199.466	204.338	205.285	204.808
69	199.868	199.213	204.449	204.542	204.155
70	199.326	199.291	203.823	202.875	203.971
71	199.669	199.095	203.506	203.555	203.909
72	199.857	199.267	203.338	203.772	203.554
73	199.757	199.448	203.828	203.854	203.275
74	198.363	199.235	203.763	203.606	202.874
75	199.66	198.796	203.683	203.119	202.897
76	199.001	198.752	202.94	202.949	203.333
77	199.286	198.583	201.813	203.068	203.353
78	199.474	198.71	202.493	203.143	203.098
79	199.047	198.469	203.488	203.188	203.2
