VOLNUM	fmriSeriesEncode_1Run1_3.bxh	fmriSeriesEncode_1Run2_5.bxh	fmriSeriesEncode_1Run3_7.bxh	fmriSeriesEncode_1Run4_9.bxh	fmriSeriesEncode_1Run5_11.bxh
0	110.675	111.648	111.178	111.011	110.979
1	110.577	111.695	111.186	110.985	111
2	110.532	111.733	111.191	110.982	111.027
3	110.616	111.754	111.217	110.954	111.023
4	110.661	111.741	111.222	110.954	111.042
5	110.681	111.753	111.224	110.965	111.076
6	110.705	111.764	111.226	110.971	111.049
7	110.662	111.782	111.225	110.989	111.036
8	110.669	111.769	111.226	110.959	111.022
9	110.681	111.803	111.243	110.972	111.023
10	110.683	111.765	111.241	110.964	110.941
11	109.417	110.966	111.151	110.948	110.488
12	109.052	110.875	111.224	110.945	110.398
13	109.168	111.021	111.216	110.967	110.328
14	109.43	111.096	111.176	110.997	110.398
15	109.565	111.061	111.202	110.995	110.444
16	109.707	111.114	111.139	110.972	110.484
17	109.981	111.081	111.168	110.885	110.145
18	110.011	111.077	111.218	110.955	110.047
19	110.007	111.068	111.27	110.957	110.105
20	110.067	111.096	111.295	110.978	110.196
21	110.068	111.138	111.288	110.989	110.227
22	110.136	111.113	111.176	110.937	110.18
23	110.244	111.128	111.234	110.965	110.075
24	110.27	111.209	111.235	110.97	110.146
25	110.337	111.237	111.258	110.983	110.21
26	110.411	111.265	111.255	110.982	110.295
27	110.375	111.255	111.278	110.949	110.333
28	110.454	111.245	111.262	110.959	110.399
29	110.503	111.219	111.283	110.952	110.399
30	110.51	111.242	111.27	110.918	110.429
31	110.526	111.324	111.276	110.864	110.382
32	110.599	111.391	111.255	110.903	110.391
33	110.593	111.415	111.29	110.911	110.418
34	110.591	111.447	111.257	110.902	110.425
35	110.612	111.398	111.249	110.951	110.496
36	110.708	111.45	111.232	110.941	110.436
37	110.638	111.343	111.198	110.846	110.384
38	110.629	111.402	111.093	110.764	110.343
39	110.688	111.421	111.069	110.722	110.422
40	110.7	111.408	111.064	110.688	110.433
41	110.668	111.419	111.099	110.732	110.465
42	110.644	111.365	111.096	110.741	110.504
43	110.568	111.372	111.007	110.57	110.488
44	110.625	111.41	110.887	110.513	110.481
45	110.604	111.46	110.858	110.493	110.553
46	110.647	111.477	110.851	110.524	110.623
47	110.653	111.473	110.934	110.574	110.631
48	110.656	111.353	110.443	110.452	110.685
49	110.672	111.402	109.991	110.431	110.69
50	110.734	111.42	109.647	110.489	110.724
51	110.726	111.441	109.7	110.512	110.77
52	110.756	111.451	109.775	110.539	110.758
53	110.752	111.466	109.844	110.552	110.794
54	110.772	111.473	109.899	110.667	110.81
55	110.764	111.505	110.028	110.627	110.881
56	110.822	111.505	110.126	110.735	110.903
57	110.856	111.508	110.234	110.806	110.91
58	110.873	111.506	110.279	110.793	110.901
59	110.871	111.53	110.288	110.806	110.942
60	110.856	111.529	110.387	110.852	110.895
61	110.856	111.551	110.434	110.852	110.911
62	110.874	111.525	110.489	110.847	110.923
63	110.838	111.55	110.48	110.849	110.81
64	110.748	111.485	110.429	110.819	110.858
65	110.8	111.495	110.456	110.872	110.891
66	110.822	111.498	110.458	110.898	110.949
67	110.86	111.526	110.469	110.871	110.945
68	110.849	111.489	110.502	110.914	110.902
69	110.853	111.46	110.466	110.871	110.905
70	110.754	111.506	110.305	111.056	110.884
71	110.784	111.509	110.078	110.954	110.981
72	110.777	111.522	109.898	110.991	110.956
73	110.765	111.502	109.988	110.97	110.944
74	110.446	111.447	110.053	110.968	110.821
75	110.433	111.437	110.135	110.911	110.845
76	110.181	111.514	110.189	110.931	110.884
77	110.256	111.543	110.306	110.913	110.882
78	110.444	111.573	110.369	110.937	110.879
79	110.454	111.565	110.416	110.956	110.901
80	110.466	111.579	110.439	110.955	110.89
81	110.574	111.582	110.506	110.997	110.898
82	110.686	111.595	110.535	110.98	110.889
83	110.712	111.6	110.613	110.998	110.91
84	110.769	111.607	110.599	110.979	110.903
85	110.791	111.607	110.626	110.995	110.959
86	110.798	111.607	110.566	111.005	110.959
87	110.827	111.602	110.739	111.003	110.915
88	110.829	111.587	110.762	111.003	110.935
89	110.842	111.518	110.728	110.949	110.876
90	110.665	111.31	110.7	110.93	110.855
91	110.701	111.219	110.705	110.911	110.918
92	110.692	111.238	110.803	110.826	110.933
93	110.773	111.318	110.883	110.871	110.973
94	110.802	111.376	110.826	110.891	110.964
95	110.748	111.165	110.759	110.883	110.878
96	110.789	111.105	110.668	110.882	110.869
97	110.813	111.104	110.781	110.874	110.938
98	110.818	111.143	110.913	110.883	110.936
99	110.818	111.161	110.939	110.931	110.983
100	110.774	111.134	110.961	110.963	110.934
101	110.77	111.026	110.931	110.906	110.944
102	110.834	111.065	110.951	110.91	110.944
103	110.88	111.075	110.962	110.941	110.958
104	110.909	111.125	110.96	110.953	110.971
105	110.917	111.204	111.009	110.993	110.982
106	110.93	111.253	111.004	110.977	110.95
107	110.929	111.259	111.016	111.005	110.949
108	110.925	111.296	111.031	111.01	110.956
109	110.934	111.343	111.01	111.016	110.948
110	110.976	111.366	111.006	111.004	110.943
111	110.953	111.389	111.044	111.014	110.937
112	110.972	111.371	111.024	111.018	110.957
113	110.979	111.39	111.019	110.999	111.008
114	110.988	111.363	111.086	111.022	111.011
115	110.957	111.333	111.029	110.938	110.904
116	110.954	111.384	111.062	110.762	110.887
117	110.996	111.388	111.071	110.735	110.899
118	111.048	111.383	111.136	110.775	111.008
119	111.039	111.388	111.144	110.821	111.046
120	111.065	111.388	111.175	110.827	111.009
121	111.01	111.356	111.07	110.515	110.241
122	111.023	111.364	111.085	110.087	110.114
123	111.052	111.369	111.083	110.013	110.187
124	111.067	111.367	111.134	109.966	110.249
125	111.08	111.395	111.15	109.952	110.247
126	111.033	111.334	111.085	110.026	110.337
127	111.039	111.438	111.05	110.01	110.342
128	111.038	111.331	111.077	109.972	110.381
129	111.065	111.35	111.095	110.042	110.462
130	111.107	111.349	111.132	110.105	110.481
131	111.094	111.364	111.109	110.169	110.543
132	111.127	111.365	111.093	110.301	110.62
133	111.127	111.374	111.086	110.334	110.692
134	111.151	111.36	111.101	110.342	110.757
135	111.142	111.361	111.109	110.391	110.784
136	111.158	111.362	111.103	110.442	110.806
137	111.134	111.371	111.12	110.423	110.813
138	111.148	111.381	111.118	110.47	110.767
139	111.137	111.401	111.069	110.462	110.842
140	111.143	111.394	111.102	110.481	110.84
141	111.176	111.385	111.009	110.566	110.799
142	111.092	111.286	111.001	110.567	110.795
143	111.111	111.263	110.982	110.53	110.776
144	111.162	111.284	111.031	110.595	110.757
145	111.202	111.333	111.017	110.658	110.813
146	111.204	111.371	111.01	110.681	110.823
147	110.549	111.344	110.976	110.527	110.825
148	110.14	111.098	111.067	110.199	110.886
149	110.482	111.203	111.059	110.324	110.878
150	110.6	111.315	111.052	110.422	110.869
151	110.622	111.353	111.057	110.502	110.845
152	110.737	111.38	111.019	110.546	110.801
153	110.743	110.577	111.007	110.549	110.732
154	110.821	110.779	111.045	110.579	110.769
155	110.84	110.932	111.06	110.626	110.814
156	110.915	111.028	111.091	110.663	110.811
157	110.958	111.094	111.095	110.726	110.807
158	110.995	111.174	111.079	110.745	110.828
159	111.051	111.208	111.066	110.762	110.818
160	111.109	111.242	111.035	110.794	110.823
161	111.113	111.286	111.025	110.871	110.852
162	111.115	111.301	111.016	110.837	110.856
163	111.102	111.313	111.009	110.876	110.856
164	111.114	111.282	111.033	110.888	110.891
165	111.119	111.326	111.028	110.898	110.88
