VOLNUM	fmriSeriesEncode_1Run1_3.bxh	fmriSeriesEncode_1Run2_5.bxh	fmriSeriesEncode_1Run3_7.bxh	fmriSeriesEncode_1Run4_9.bxh	fmriSeriesEncode_1Run5_11.bxh
0	52.3833	50.7724	51.6881	51.9301	51.8678
1	52.3571	50.7536	51.6677	51.9038	51.795
2	52.3803	50.7451	51.68	51.8946	51.8313
3	52.3672	50.7505	51.6843	51.8856	51.8662
4	52.3551	50.7364	51.6572	51.8656	51.8321
5	52.35	50.7556	51.6604	51.901	51.82
6	52.3717	50.7713	51.6994	51.9243	51.8435
7	52.389	50.78	51.6886	51.9613	51.8643
8	52.3513	50.7468	51.6529	51.9182	51.8463
9	52.3442	50.7314	51.6512	51.921	51.84
10	52.3578	50.7724	51.682	51.9057	51.8629
11	52.273	50.8513	51.6986	51.963	51.8904
12	52.4286	50.802	51.7912	51.9519	51.8183
13	52.4027	50.7444	51.6971	51.9248	51.8314
14	52.4213	50.7466	51.6987	51.9677	51.8519
15	52.42	50.7817	51.7202	51.9568	51.8129
16	52.4343	50.8156	51.6759	51.9241	51.8717
17	52.5113	50.744	51.6664	51.9297	52.0224
18	52.4282	50.7626	51.7001	51.9635	51.8165
19	52.3984	50.7453	51.6248	51.9334	51.899
20	52.406	50.7469	51.6743	51.9037	51.8764
21	52.4074	50.8135	51.6829	51.9315	51.8705
22	52.3892	50.8012	51.6675	51.9342	51.9196
23	52.4194	50.7764	51.6571	51.9531	51.8637
24	52.3219	50.7661	51.6773	51.9592	51.862
25	52.3291	50.7339	51.7068	51.9479	51.8957
26	52.3383	50.735	51.6841	51.9418	51.8593
27	52.3462	50.7549	51.6589	51.9515	51.8523
28	52.33	50.7834	51.695	51.9441	51.827
29	52.3513	50.7692	51.7282	51.8967	51.8523
30	52.3915	50.802	51.7066	51.9079	51.8343
31	52.4075	50.7981	51.7172	51.9139	51.8221
32	52.3814	50.7674	51.7526	51.8885	51.8108
33	52.3587	50.753	51.7324	51.9732	51.8166
34	52.3889	50.7867	51.6819	51.9459	51.8642
35	52.4268	50.7899	51.7136	51.8677	51.8641
36	52.4221	50.777	51.7264	51.8564	51.8487
37	52.4365	50.7772	51.6811	52.0255	51.9909
38	52.3938	50.7877	51.6607	51.9319	51.8761
39	52.5105	50.8184	51.6404	51.9155	51.9004
40	52.3943	50.7853	51.6746	51.9405	51.8736
41	52.3368	50.7535	51.6342	51.898	51.8353
42	52.3518	50.7662	51.7131	51.9351	51.8569
43	52.3754	50.73	51.6321	51.9945	51.849
44	52.3886	50.7482	51.6399	51.9551	51.8728
45	52.3928	50.7716	51.6431	51.9281	51.8608
46	52.3973	50.7773	51.6562	51.878	51.8579
47	52.3749	50.7643	51.6521	51.9179	51.8318
48	52.3749	50.6801	51.3469	51.9837	51.8356
49	52.3519	50.7431	51.9799	51.9533	51.8634
50	52.3531	50.7786	51.8534	51.9537	51.8621
51	52.3853	50.7471	51.6952	51.9177	51.8761
52	52.3839	50.8153	51.6642	51.893	51.9132
53	52.3474	50.8283	51.7149	51.9307	51.8833
54	52.34	50.7702	51.7392	51.9688	51.8491
55	52.3997	50.7344	51.7288	51.9509	51.8431
56	52.4073	50.7744	51.7265	51.9404	51.8259
57	52.4123	50.8028	51.7056	51.9517	51.8441
58	52.3952	50.7741	51.695	51.9335	51.8248
59	52.3913	50.7581	51.6975	51.9233	51.8472
60	52.3869	50.7793	51.6662	51.9072	51.8913
61	52.4115	50.8238	51.6658	51.9161	51.8888
62	52.444	50.8157	51.6644	51.954	51.8751
63	52.4366	50.7812	51.7099	51.956	51.864
64	52.4111	50.7491	51.7065	51.8896	51.8686
65	52.4017	50.7598	51.6563	51.8873	51.9013
66	52.3799	50.8119	51.6467	51.946	51.8764
67	52.4054	50.7779	51.6269	51.9497	51.8671
68	52.3738	50.7405	51.65	51.9268	51.8831
69	52.3513	50.7057	51.6778	51.8546	51.9042
70	52.3262	50.7381	51.6894	51.8095	51.8896
71	52.3477	50.776	51.6859	52.011	51.8374
72	52.3838	50.7646	51.6859	51.9946	51.8195
73	52.4003	50.7789	51.6931	51.9742	51.8733
74	52.345	50.8037	51.7132	51.9534	51.893
75	52.3879	50.7824	51.705	51.974	51.8229
76	52.3609	50.7711	51.6741	51.9786	51.7955
77	52.3551	50.7433	51.6961	51.929	51.8318
78	52.4013	50.7618	51.7032	51.9171	51.8628
79	52.426	50.7944	51.6535	51.9677	51.8241
80	52.4138	50.7599	51.6537	51.9121	51.8075
81	52.4078	50.7501	51.6454	51.8875	51.851
82	52.4068	50.7817	51.7012	51.9327	51.8807
83	52.3889	50.8121	51.746	51.9312	51.8642
84	52.3508	50.7742	51.7443	51.8863	51.8315
85	52.364	50.7356	51.7342	51.9324	51.7845
86	52.41	50.742	51.7118	51.9319	52.0495
87	52.3972	50.7805	51.6895	51.8858	51.9421
88	52.3633	50.7299	51.6567	51.952	51.9053
89	52.3614	50.724	51.7193	51.9298	51.9184
90	52.2425	50.8593	51.7266	51.8841	51.8597
91	52.6636	50.7897	51.6959	51.9776	51.8606
92	52.4237	50.8072	51.6844	51.9653	51.8368
93	52.3764	50.7959	51.6453	51.941	51.8198
94	52.4053	50.7608	51.6282	51.912	51.8585
95	52.3807	50.813	51.6636	51.9471	51.8622
96	52.4236	50.7826	51.6906	51.9488	51.846
97	52.3938	50.7456	51.6873	51.968	51.825
98	52.3658	50.7561	51.6926	51.9389	51.8637
99	52.3525	50.7629	51.68	51.9188	51.8931
100	52.3416	50.7846	51.6616	51.9128	51.8571
101	52.343	50.7767	51.6636	51.9356	51.7894
102	52.3581	50.7425	51.6857	51.9619	51.8426
103	52.3345	50.7255	51.6842	51.9478	51.8948
104	52.3348	50.7307	51.6666	51.9168	51.8496
105	52.3276	50.7598	51.6537	51.9619	51.8347
106	52.3685	50.7595	51.6656	51.9358	51.8797
107	52.4035	50.783	51.7168	51.8917	51.9015
108	52.3973	50.8043	51.7388	51.9248	51.8659
109	52.3812	50.7893	51.7134	51.9462	51.8656
110	52.4029	50.7816	51.6941	51.9078	51.906
111	52.4534	50.7861	51.7071	51.9134	51.8939
112	52.4494	50.6886	51.7367	51.9595	51.8604
113	52.4511	50.8371	51.7158	51.9159	51.8291
114	52.4359	50.7637	51.6694	51.9012	51.8482
115	52.4801	50.7769	51.7006	51.9338	51.9537
116	52.135	50.806	51.6855	51.9513	51.8337
117	52.7297	50.8142	51.7175	51.8894	51.8027
