VOLNUM	fmriSeriesEncode#1Run1_3.bxh	fmriSeriesEncode#1Run2_5.bxh	fmriSeriesEncode#1Run3_7.bxh	fmriSeriesEncode#1Run4_9.bxh	fmriSeriesEncode#1Run5_11.bxh
0	110.408	111.417	110.755	110.664	110.658
1	110.389	111.443	110.75	110.645	110.682
2	110.394	111.488	110.751	110.656	110.693
3	110.419	111.497	110.772	110.649	110.705
4	110.451	111.505	110.775	110.648	110.718
5	110.462	111.514	110.77	110.658	110.748
6	110.488	111.53	110.774	110.663	110.75
7	110.489	111.554	110.771	110.673	110.755
8	110.5	111.577	110.776	110.667	110.774
9	110.51	111.592	110.781	110.668	110.799
10	110.525	111.595	110.775	110.67	110.76
11	110.316	111.223	110.726	110.658	110.617
12	110.275	111.21	110.783	110.659	110.572
13	110.239	111.301	110.777	110.675	110.541
14	110.304	111.355	110.75	110.683	110.612
15	110.358	111.353	110.75	110.683	110.656
16	110.389	111.364	110.718	110.668	110.686
17	110.416	111.354	110.73	110.611	110.551
18	110.391	111.372	110.763	110.644	110.52
19	110.404	111.373	110.774	110.651	110.556
20	110.424	111.394	110.795	110.66	110.61
21	110.41	111.414	110.776	110.668	110.625
22	110.423	111.408	110.726	110.649	110.627
23	110.44	111.41	110.746	110.652	110.577
24	110.418	111.451	110.741	110.665	110.629
25	110.419	111.468	110.739	110.671	110.668
26	110.437	111.472	110.749	110.674	110.689
27	110.411	111.447	110.752	110.657	110.713
28	110.422	111.429	110.739	110.664	110.738
29	110.421	111.409	110.741	110.665	110.724
30	110.417	111.399	110.746	110.642	110.722
31	110.41	111.424	110.747	110.617	110.705
32	110.412	111.463	110.751	110.664	110.697
33	110.395	111.465	110.768	110.67	110.688
34	110.393	111.464	110.768	110.682	110.676
35	110.402	111.43	110.76	110.714	110.702
36	110.437	111.451	110.766	110.717	110.664
37	110.42	111.407	110.772	110.675	110.642
38	110.41	111.421	110.743	110.664	110.616
39	110.412	111.419	110.734	110.652	110.615
40	110.421	111.406	110.771	110.661	110.63
41	110.405	111.398	110.811	110.697	110.622
42	110.397	111.366	110.848	110.693	110.637
43	110.375	111.37	110.822	110.642	110.618
44	110.387	111.389	110.788	110.634	110.613
45	110.375	111.414	110.796	110.624	110.627
46	110.398	111.428	110.817	110.651	110.654
47	110.4	111.426	110.879	110.675	110.651
48	110.405	111.377	110.712	110.63	110.654
49	110.396	111.389	110.742	110.605	110.657
50	110.421	111.406	110.68	110.636	110.647
51	110.407	111.408	110.557	110.633	110.674
52	110.411	111.408	110.61	110.635	110.651
53	110.399	111.42	110.661	110.634	110.654
54	110.399	111.426	110.673	110.672	110.666
55	110.391	111.435	110.709	110.662	110.677
56	110.401	111.435	110.754	110.697	110.689
57	110.422	111.436	110.785	110.734	110.689
58	110.416	111.432	110.792	110.699	110.673
59	110.418	111.44	110.795	110.69	110.681
60	110.418	111.443	110.816	110.702	110.662
61	110.403	111.447	110.808	110.689	110.654
62	110.418	111.433	110.823	110.673	110.663
63	110.411	111.449	110.823	110.664	110.612
64	110.366	111.413	110.81	110.641	110.624
65	110.402	111.422	110.821	110.649	110.635
66	110.418	111.412	110.822	110.663	110.668
67	110.45	111.429	110.84	110.64	110.663
68	110.45	111.411	110.834	110.654	110.65
69	110.464	111.395	110.817	110.626	110.661
70	110.421	111.404	110.727	110.709	110.647
71	110.449	111.411	110.664	110.658	110.679
72	110.446	111.404	110.596	110.664	110.673
73	110.453	111.396	110.651	110.657	110.67
74	110.322	111.353	110.687	110.642	110.618
75	110.375	111.356	110.728	110.612	110.628
76	110.269	111.388	110.73	110.624	110.637
77	110.308	111.398	110.731	110.62	110.645
78	110.362	111.413	110.767	110.635	110.643
79	110.362	111.411	110.765	110.652	110.66
80	110.394	111.422	110.768	110.666	110.649
81	110.406	111.419	110.779	110.684	110.648
82	110.432	111.431	110.786	110.676	110.64
83	110.439	111.441	110.8	110.69	110.665
84	110.446	111.458	110.786	110.688	110.664
85	110.455	111.467	110.789	110.698	110.684
86	110.453	111.479	110.745	110.706	110.69
87	110.461	111.481	110.783	110.714	110.661
88	110.453	111.496	110.788	110.7	110.688
89	110.454	111.461	110.768	110.696	110.666
90	110.377	111.383	110.743	110.677	110.626
91	110.416	111.345	110.731	110.658	110.657
92	110.376	111.376	110.772	110.624	110.67
93	110.405	111.433	110.786	110.644	110.687
94	110.407	111.474	110.752	110.661	110.684
95	110.382	111.383	110.737	110.639	110.639
96	110.393	111.357	110.673	110.629	110.628
97	110.393	111.366	110.716	110.643	110.66
98	110.394	111.408	110.778	110.641	110.65
99	110.388	111.415	110.784	110.665	110.654
100	110.384	111.412	110.783	110.664	110.645
101	110.37	111.367	110.771	110.622	110.62
102	110.4	111.369	110.773	110.618	110.624
103	110.407	111.374	110.754	110.632	110.637
104	110.42	111.394	110.764	110.633	110.639
105	110.414	111.431	110.774	110.64	110.638
106	110.42	111.441	110.768	110.64	110.623
107	110.412	111.422	110.766	110.649	110.621
108	110.411	111.452	110.761	110.658	110.638
109	110.405	111.459	110.755	110.672	110.638
110	110.418	111.46	110.738	110.678	110.638
111	110.405	111.456	110.74	110.691	110.648
112	110.411	111.416	110.739	110.707	110.668
113	110.421	111.463	110.726	110.723	110.712
114	110.417	111.432	110.751	110.747	110.728
115	110.405	111.405	110.748	110.725	110.688
116	110.42	111.419	110.742	110.66	110.698
117	110.424	111.413	110.75	110.679	110.725
118	110.45	111.416	110.781	110.717	110.798
119	110.418	111.42	110.804	110.787	110.83
120	110.422	111.415	110.791	110.81	110.821
121	110.406	111.403	110.76	110.69	110.545
122	110.386	111.401	110.751	110.527	110.485
123	110.402	111.411	110.751	110.549	110.517
124	110.392	111.408	110.766	110.542	110.539
125	110.395	111.422	110.779	110.553	110.56
126	110.374	111.39	110.754	110.589	110.593
127	110.365	111.455	110.727	110.592	110.599
128	110.36	111.384	110.751	110.562	110.59
129	110.363	111.391	110.749	110.595	110.627
130	110.388	111.393	110.77	110.622	110.636
131	110.39	111.407	110.764	110.653	110.673
132	110.405	111.41	110.755	110.713	110.688
133	110.409	111.416	110.752	110.7	110.713
134	110.414	111.41	110.758	110.701	110.714
135	110.414	111.42	110.767	110.713	110.712
136	110.422	111.414	110.757	110.736	110.72
137	110.416	111.42	110.768	110.706	110.709
138	110.425	111.429	110.775	110.712	110.677
139	110.429	111.452	110.752	110.699	110.689
140	110.449	111.448	110.762	110.696	110.69
141	110.471	111.44	110.743	110.722	110.651
142	110.46	111.403	110.73	110.704	110.644
143	110.47	111.395	110.745	110.689	110.624
144	110.498	111.408	110.757	110.687	110.606
145	110.514	111.447	110.767	110.709	110.617
146	110.535	111.458	110.751	110.712	110.631
147	110.339	111.463	110.744	110.654	110.644
148	110.188	111.36	110.762	110.529	110.673
149	110.291	111.41	110.774	110.584	110.67
150	110.327	111.479	110.763	110.604	110.663
151	110.33	111.484	110.766	110.637	110.668
152	110.359	111.525	110.755	110.638	110.644
153	110.362	111.23	110.744	110.618	110.617
154	110.393	111.277	110.761	110.623	110.635
155	110.385	111.355	110.757	110.628	110.661
156	110.404	111.382	110.775	110.629	110.667
157	110.408	111.4	110.779	110.662	110.646
158	110.418	111.435	110.77	110.675	110.667
159	110.435	111.449	110.766	110.674	110.66
160	110.452	111.454	110.752	110.677	110.659
161	110.456	111.47	110.749	110.701	110.67
162	110.435	111.466	110.749	110.68	110.667
163	110.428	111.445	110.749	110.681	110.656
164	110.431	111.427	110.753	110.686	110.656
165	110.43	111.428	110.754	110.686	110.658
