VOLNUM	fmriSeriesEncode#1Run1_3.bxh	fmriSeriesEncode#1Run2_5.bxh	fmriSeriesEncode#1Run3_7.bxh	fmriSeriesEncode#1Run4_9.bxh	fmriSeriesEncode#1Run5_11.bxh
114	4.46468	4.67333	4.25126	4.22744	5.074
115	4.3388	4.55821	4.34493	3.94	4.65705
116	5.98788	4.69934	4.1475	4.20671	4.80936
117	6.5744	4.35763	4.06005	3.83956	4.76646
118	5.29526	4.67021	4.25064	4.13876	4.88176
119	5.14424	4.22487	4.23594	3.58701	4.9602
120	5.09885	4.6425	4.07975	4.38747	4.7412
121	5.32696	4.55095	3.93601	4.94925	5.1991
122	5.32831	4.72368	4.17315	4.91327	4.19042
123	5.39562	4.91518	3.94334	4.91283	4.21511
124	5.30299	4.41973	4.83572	4.84742	4.15069
125	5.33619	4.70631	4.17618	4.88803	4.21616
126	5.24906	4.30176	4.3353	4.91169	4.13282
127	5.45141	4.42305	4.13944	4.71322	4.33294
128	5.27109	4.2911	4.3827	5.09392	4.37971
129	5.30087	4.29827	4.18654	5.20225	4.44676
130	5.30844	4.30174	4.15685	5.19257	4.19815
131	5.33314	4.37661	3.99769	5.1953	4.17848
132	5.41281	4.56384	4.34409	5.23447	4.22601
133	5.33123	4.7246	4.11898	5.09968	3.96495
134	5.33192	4.72477	4.15867	5.09248	4.157
135	5.30083	4.53043	4.17243	5.01443	4.44854
136	5.38804	4.76843	4.26452	4.93492	4.65362
137	5.35121	4.67472	4.49418	4.95403	4.48334
138	5.43405	4.78354	4.18112	5.03496	4.60107
139	5.45601	4.39147	4.39517	4.96809	4.41838
140	5.44239	4.40164	4.23512	4.89095	4.66938
141	5.37522	4.37152	4.84745	5.03278	4.55491
142	5.22091	4.85002	4.00096	5.09603	4.54917
143	5.52853	4.66932	3.936	4.85905	4.41218
144	5.38829	4.42218	3.91605	4.86397	4.18748
145	5.26793	4.51775	3.69009	4.78041	4.30267
146	5.11795	4.44977	4.28	4.90455	4.39502
147	4.82512	4.93493	4.15161	5.44773	4.6233
148	5.01515	5.35146	4.06495	4.65933	4.30686
149	5.04844	5.23705	3.91866	4.08381	4.41291
150	5.0771	4.9528	3.85397	4.03397	4.39775
151	5.18633	4.8312	4.67334	4.02947	4.60854
152	5.14862	4.96039	3.93117	4.09534	4.14251
153	5.4882	5.29675	3.84503	4.17352	4.36171
154	5.25846	5.19098	3.70363	4.09412	4.5053
155	5.29023	5.1071	3.878	4.02632	4.25679
156	5.20548	5.06107	4.12248	4.02146	4.28404
157	5.06341	4.92041	3.99104	3.99568	4.32857
158	5.14886	4.91823	4.02827	4.05503	4.54247
159	5.14709	5.29713	4.01836	3.9199	4.46802
160	5.25698	4.82653	5.12058	3.97687	4.38994
161	5.34308	4.9189	4.24725	3.87994	4.35526
162	5.3244	4.87001	4.10048	3.92613	4.39521
163	5.39122	5.122	3.88122	3.90666	4.47104
164	5.40588	4.88411	4.15122	3.93413	4.43099
165	5.47174	5.08622	4.02322	3.92007	4.56563
