VOLNUM	fmriSeriesEncode#1Run1_3.bxh	fmriSeriesEncode#1Run2_5.bxh	fmriSeriesEncode#1Run3_7.bxh	fmriSeriesEncode#1Run4_9.bxh	fmriSeriesEncode#1Run5_11.bxh
0	121.097	120.606	123.375	122.818	122.342
1	121.156	120.643	123.419	122.822	122.376
2	121.121	120.597	123.353	122.824	122.364
3	121.099	120.658	123.363	122.81	122.378
4	121.058	120.645	123.333	122.798	122.358
5	121.045	120.659	123.383	122.785	122.404
6	120.986	120.593	123.355	122.713	122.347
7	120.965	120.603	123.355	122.761	122.347
8	120.953	120.554	123.356	122.738	122.285
9	120.98	120.616	123.374	122.799	122.32
10	120.955	120.592	123.333	122.769	122.259
11	121.419	120.542	123.391	122.785	122.297
12	121.154	120.574	123.284	122.843	122.409
13	121.33	120.604	123.364	122.849	122.357
14	121.167	120.59	123.299	122.892	122.357
15	121.093	120.571	123.326	122.849	122.3
16	121.114	120.572	123.365	122.91	122.32
17	120.989	120.592	123.401	122.914	122.109
18	121.013	120.618	123.408	122.825	122.466
19	121.058	120.599	123.431	122.845	122.341
20	121.063	120.605	123.396	122.862	122.355
21	121.151	120.734	123.45	122.854	122.346
22	121.162	120.708	123.483	122.837	122.551
23	121.133	120.735	123.495	122.81	122.471
24	121.105	120.677	123.404	122.777	122.494
25	121.11	120.597	123.42	122.79	122.375
26	121.099	120.601	123.381	122.758	122.374
27	121.123	120.548	123.417	122.772	122.322
28	121.086	120.565	123.351	122.802	122.327
29	121.054	120.504	123.335	122.856	122.276
30	121.038	120.548	123.3	122.863	122.272
31	121.026	120.504	123.346	122.808	122.241
32	121.067	120.536	123.277	122.848	122.261
33	121.066	120.565	123.326	122.801	122.28
34	121.039	120.537	123.306	122.731	122.184
35	121.025	120.587	123.273	122.769	122.217
36	121.024	120.606	123.273	122.758	122.233
37	121.091	120.64	123.315	122.75	122.345
38	121.153	120.657	123.443	122.793	122.495
39	121.055	120.623	123.356	122.822	122.445
40	121.101	120.607	123.353	122.857	122.385
41	121.108	120.644	123.267	122.849	122.402
42	121.134	120.641	123.35	122.929	122.412
43	121.138	120.65	123.336	122.791	122.391
44	121.163	120.602	123.31	122.902	122.434
45	121.153	120.586	123.291	122.79	122.312
46	121.147	120.559	123.227	122.791	122.355
47	121.178	120.601	123.154	122.765	122.33
48	121.168	120.831	124.433	122.939	122.338
49	121.192	120.691	123.406	122.944	122.343
50	121.101	120.635	123.841	122.912	122.394
51	121.075	120.621	123.608	122.876	122.354
52	121.018	120.574	123.45	122.848	122.312
53	121.067	120.621	123.359	122.847	122.38
54	121.056	120.602	123.253	122.796	122.355
55	121.013	120.59	123.223	122.746	122.339
56	120.96	120.492	123.187	122.715	122.358
57	121.009	120.488	123.19	122.749	122.323
58	121.044	120.483	123.223	122.766	122.314
59	121.075	120.516	123.18	122.72	122.275
60	121.092	120.513	123.202	122.786	122.266
61	121.085	120.531	123.186	122.744	122.213
62	121.041	120.52	123.233	122.714	122.253
63	121.074	120.576	123.302	122.776	122.282
64	121.135	120.688	123.352	122.784	122.321
65	121.128	120.699	123.397	122.873	122.332
66	121.124	120.634	123.431	122.879	122.345
67	121.1	120.642	123.448	122.856	122.433
68	121.11	120.648	123.418	122.896	122.439
