VOLNUM	fmriSeriesEncode#1Run1_3.bxh	fmriSeriesEncode#1Run2_5.bxh	fmriSeriesEncode#1Run3_7.bxh	fmriSeriesEncode#1Run4_9.bxh	fmriSeriesEncode#1Run5_11.bxh
0	4393.94	3462.94	5911.88	7123.73	5024.86
1	6251.14	7865.24	15775.4	12771	12817.7
2	6195.36	4544.16	12064	6691.18	7769.08
3	5941.43	5807.92	6402.03	8985.69	6117.33
4	5746	3124.54	4517.26	9720.63	7439.95
5	8102.93	7487.66	8266.31	11449.9	7614.82
6	5069.61	4515.56	5210.61	6421.32	3797.78
7	3613.88	3258.98	3994.39	4624.82	5049.54
8	5013.39	3688.01	3492.67	5444.29	2508.97
9	3796.27	2643.74	2756.29	2489	3260.61
10	3759.52	2017.68	2640.05	4454.64	3410.58
11	3004.32	2225.6	2124.61	4033.81	2405.25
12	3161.87	2869.21	2350.23	4373.32	4072.47
13	2831.84	3606.6	2015.38	2624.6	3793.46
14	2756.26	1903.3	2141.89	2564.42	3106.9
15	4064.16	1829.08	2351.04	2339.26	2419.76
16	2595.83	1832.08	2247.12	2109.18	2303.49
17	3209.85	3344.4	2125.4	2809.86	2000.71
18	3011.22	2161.02	2020.46	2458	3865.08
19	3098.9	4210.28	3291.41	2364.71	2805.26
20	3024.39	3696.22	2592.92	2274.78	2262.02
21	2365.67	3062.77	2585.14	2693.14	2316.03
22	2047.33	2891.86	3235.25	2491.57	2897.13
23	1798.69	1649.69	4435.54	3022.96	4023.99
24	1984.46	2131.32	2426.93	2663.04	3058.41
25	1919.03	3456.06	2750.15	2739.61	2926.65
26	3425.09	2069.65	2287.69	2452.77	2846.9
27	3255.47	4208.61	1558.21	3110.71	3726.89
28	3229.17	4457.31	1938.41	2836.91	3043.35
29	5850.47	5964.04	3298.51	3422.66	1750.64
30	2457.12	2021.22	3963.37	2251.49	3872.79
31	3304.15	2828.49	2191.54	4610.38	3390.38
32	5086.49	7045.94	1897.18	4185.35	2908.16
33	2726.13	3757.69	3014.92	3239.41	1528.01
34	4870.15	2068.85	3673.81	2563.06	3322
35	1529.84	3189.02	5958.27	2357.96	2668.9
36	3351.23	4609.88	4245.33	1858.99	3784.69
37	4494.34	3892.85	4923.5	3123.02	3136.84
38	4443.58	3362.69	2795.81	2441.19	4272.03
39	3498.91	3335.85	2967.4	3573.18	3957.56
40	3294.15	2285.1	2907.09	3203.39	3223.3
41	4787.45	1899.3	4431.81	3315.73	3279.56
42	1632.79	1749.95	2876.85	2355.07	5312.24
43	1976.69	1522.96	3616.16	2632.84	1540.35
44	2006.76	1618.53	3511.88	2790.3	3068.45
45	1610.41	4526.44	2746.86	2734.54	2837.98
46	2100.82	2491.42	2036.7	2597.73	1701.82
47	3655.23	1241.49	2517.88	2756.55	1419.72
48	1595.44	2337.38	2129.27	3662.65	1509.78
49	1687.4	2507.55	1581.77	2618.62	3335.82
50	1908.68	1817.54	2504.11	4838.05	2254.92
51	1413.34	1353.54	3009.18	2195.22	1338.03
52	1817.47	1551.93	1229.73	2622.5	1920.32
53	1106.77	2164.26	1291.04	2277.73	2338.43
54	1386.82	1691.42	1473.32	2931.39	1610.25
55	1691.43	1863.38	1524.08	1708.39	1436.62
56	1748.14	2802.79	1702.04	2718	1880.72
57	1238.84	1283.38	1247.8	3128.92	1555.04
58	1848.83	2424.58	1195.44	3495.93	1625.14
59	1292.62	2136.07	2296.27	1747.28	2180.83
60	2747.9	1589.73	1547.17	2039.62	1240.64
61	2211.71	2178.43	1046.73	1662.38	1354.82
62	1876.8	2468.08	1217.32	1729.51	1999.28
63	1760.82	1275.76	1192.26	1621.11	1693.36
64	2882.28	2967.15	2871.93	2922.91	1161.44
65	1813.17	2000.5	2325.46	2236.06	1501.09
66	1742.83	1949.03	1843.19	1468.39	1902.49
67	2645.81	1928.8	2008.67	1643.19	1677.52
68	1564.42	3065.98	1679.62	1475.19	2103.51
69	1550.26	1880.62	1730.26	1536.73	1927.04
70	3208.29	3160.29	1827.11	3107.19	1268.91
71	1988.92	1679.39	1750.27	1703.34	1715.85
72	1917.95	1999.98	2152.11	1823.48	2686.32
73	2323.28	1543.94	2330.44	2008.71	2106.57
74	2200.53	3811.48	2675.25	3470.53	1908.83
75	1387.67	2942.49	3377.12	1784.81	2176.93
76	2137.83	4141.28	1946.08	1367.06	2382.59
77	3641.64	1995.02	3330.93	2717.7	2590.74
78	2271.73	2872.58	1863.52	1797.91	1767.37
79	2296.8	3071.59	1186.87	3200.04	2618
80	1735.61	3412.72	2248.98	1731.54	1524.62
81	1162.93	1459.96	2331.08	2704.21	2656.34
82	2325.92	3265.68	1235.51	2286.27	1845.32
