VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	-1	2.43156	3.06356	3.19291	2.90641
1	2.9444	2.81077	2.67025	3.05261	3.28793
2	-1	2.77394	2.61698	2.39176	2.5345
3	2.33158	3.61126	2.52411	-1	3.22645
4	-1	2.73641	3.08998	2.29629	-1
5	2.27326	3.25477	3.28845	-1	2.97327
6	-1	2.61323	3.38456	-1	3.31339
7	2.21892	3.23393	3.26694	-1	3.10943
8	-1	3.29618	2.98687	-1	3.22991
9	1.58261	3.21902	3.59478	-1	3.11781
10	-1	3.19274	3.25795	-1	3.66735
11	3.12322	2.70571	2.97651	2.86957	3.15464
12	2.88421	3.4956	3.53022	-1	3.18778
13	2.90068	2.01193	3.62817	1.67729	-1
14	3.0669	3.008	3.37314	2.64228	3.27067
15	3.03215	-1	3.57539	-1	2.25328
16	3.06089	2.58169	3.56839	3.00796	2.97963
17	2.92904	-1	3.22354	-1	2.88081
18	3.16714	2.74338	2.81514	2.91623	3.19375
19	3.42531	2.86873	2.66318	2.56283	2.82865
20	3.49473	2.0928	3.56064	2.70131	2.51784
21	3.13959	2.63329	3.10653	2.80039	3.14784
22	2.92784	-1	3.13225	3.20917	3.1327
23	-1	1.88211	2.439	3.48792	-1
24	3.13896	-1	3.11443	2.81121	2.87765
25	3.32774	2.88917	3.50137	3.82916	2.66024
26	3.04795	3.84043	-1	3.00971	2.48491
27	3.05691	3.25479	2.63552	2.9521	2.79561
28	2.87088	3.54533	2.25406	3.33657	2.84623
29	3.24487	2.97806	-1	2.36219	3.13299
30	2.98406	3.49351	3.11614	3.22094	3.26973
31	2.58395	3.20065	2.65552	2.89049	2.77066
32	2.72059	3.27365	2.03473	2.88922	3.05868
33	3.14039	2.84665	2.97827	3.11061	3.22437
34	3.11381	3.22616	3.48107	2.66602	3.78695
35	3.57219	2.94291	2.68448	3.23805	3.00315
36	2.99646	3.37702	3.30826	2.97175	3.11448
37	2.75775	3.29032	3.29514	2.72273	2.69013
38	3.28397	-1	2.31649	2.86239	-1
39	2.62456	2.79578	3.14445	2.34533	2.25148
40	2.91946	-1	-1	2.41378	2.13326
41	2.99877	2.79305	3.59551	2.89091	2.74672
42	3.18538	2.16237	-1	2.77404	3.07886
43	2.92316	3.25484	2.70959	2.30685	3.28015
44	2.06205	2.15861	3.2083	3.07016	2.89082
45	-1	3.26896	2.72825	3.54087	3.28787
46	2.82957	2.54854	2.98293	2.8734	2.42002
47	2.96122	3.18207	2.34404	2.34268	2.82546
48	1.83628	2.81937	3.03834	3.39034	2.80186
49	-1	2.82702	2.35542	2.46236	3.14875
50	2.80061	2.839	2.88359	3.11304	-1
51	2.73367	2.80652	3.1203	3.24018	2.87992
52	2.48779	3.31576	2.93417	3.06681	-1
53	2.85519	3.01053	2.44025	3.07659	3.27097
54	2.76855	2.596	2.95069	3.27191	2.99347
55	3.11312	3.213	-1	3.53642	2.786
56	3.3804	2.83292	3.12585	3.36683	2.90885
57	3.62641	3.42678	2.61442	3.06601	3.35167
58	3.50962	3.40212	3.20899	3.2944	3.05245
59	3.25961	3.52191	3.13426	3.20192	1.96211
60	3.19801	3.31808	3.37717	3.41615	2.67123
61	3.41571	3.38092	3.31312	2.6195	3.41188
62	3.06135	3.13713	2.94925	3.26533	2.30748
63	3.58001	3.04425	3.16552	-1	2.93953
64	2.8832	2.39275	3.16645	2.76492	2.70122
65	3.10454	-1	2.89948	2.87758	3.37517
66	2.62466	3.29786	3.53706	1.69598	2.80646
67	1.84179	-1	2.58766	3.14799	3.51781
68	2.42471	3.35053	2.46394	3.39739	2.60312
69	3.06502	2.48988	3.42369	2.96106	3.07656
70	2.52548	2.20135	-1	3.38719	3.02611
71	2.90122	2.43759	2.60485	2.67507	3.70224
72	3.29274	2.6078	3.13327	2.89952	2.32486
73	3.02596	2.42933	3.19824	2.47444	2.61479
74	2.81412	-1	3.61455	3.06819	3.10817
75	2.77973	-1	3.05871	2.55531	2.70412
76	3.02077	-1	2.8782	2.90381	-1
77	2.50304	-1	3.2084	2.88307	3.43577
78	2.3663	-1	2.03436	2.39537	3.05911
79	2.97641	2.57946	3.34368	2.385	2.94933
80	2.35696	-1	2.37542	3.06328	2.88366
81	2.22094	2.64659	3.28224	3.01144	3.23766
82	3.16033	2.71924	3.27742	3.04813	3.16359
83	3.03925	3.26512	3.68219	3.02639	3.98375
84	3.34694	3.59927	2.80545	3.22524	-1
85	3.1831	3.36137	2.88534	3.21974	3.42965
