VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	113.842	114.813	114.901	114.794	115.319
1	113.92	114.84	114.919	114.944	115.368
2	113.839	114.847	114.893	114.941	115.304
3	113.888	114.822	114.926	114.915	115.338
4	113.809	114.827	114.924	114.915	115.331
5	113.856	114.739	114.896	114.894	115.244
6	113.806	114.795	114.844	114.882	115.248
7	113.931	114.744	114.844	114.834	115.27
8	113.879	114.794	114.815	114.87	115.299
9	113.912	114.726	114.823	114.948	115.264
10	113.888	114.799	114.809	114.856	115.246
11	113.937	114.741	114.88	114.958	115.27
12	113.835	114.804	114.863	114.98	115.323
13	113.988	114.775	114.899	114.868	115.309
14	113.933	114.865	114.799	115.008	115.298
15	113.944	114.833	114.886	114.892	115.36
16	113.913	114.834	114.797	115.021	115.29
17	113.947	114.873	114.84	114.92	115.348
18	113.989	114.84	114.922	114.991	115.326
19	113.949	114.922	114.868	115.091	115.321
20	113.981	114.885	114.89	114.897	115.306
21	113.909	114.874	114.918	115.117	115.332
22	113.927	114.83	114.899	115.112	115.294
23	113.989	114.876	114.878	115.183	115.353
24	113.943	114.913	114.915	115.162	115.345
25	113.981	114.86	114.926	115.108	115.296
26	113.88	114.789	114.879	115.134	115.296
27	113.938	114.922	114.869	115.045	115.309
28	113.919	114.79	114.867	115.072	115.372
29	113.888	114.83	114.775	115.03	115.331
30	113.855	114.799	114.825	115.009	115.374
31	113.896	114.848	114.874	115.023	115.314
32	113.803	114.779	114.816	114.972	115.344
33	113.892	114.843	114.908	115.001	115.241
34	113.764	114.772	114.84	114.938	115.308
35	113.869	114.779	114.906	114.934	115.287
36	113.813	114.767	114.815	114.913	115.264
37	113.895	114.82	114.852	114.887	115.258
38	113.883	114.785	114.787	114.97	115.361
39	113.866	114.888	114.879	115.022	115.346
40	113.964	114.89	114.871	114.949	115.404
41	113.926	114.854	114.823	114.952	115.403
42	113.992	114.874	114.861	114.874	115.337
43	113.889	114.837	114.846	114.975	115.427
44	113.902	114.921	114.893	114.975	115.389
