VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	200.521	202.921	203.409	203.497	204.671
1	199.671	202.121	202.184	202.664	203.873
2	199.603	201.624	202.957	202.657	204.419
3	199.324	201.076	202.352	202.574	203.924
4	199.51	200.763	201.98	202.237	203.099
5	199.395	201.253	201.636	202.685	202.739
6	199.229	201.007	200.786	202.337	202.95
7	199.086	201.52	201.191	202.824	203.162
8	199.595	201.332	201.326	203.259	203.876
9	199.624	201.373	201.159	203.279	203.522
10	199.394	201.485	201.017	204.075	203.064
11	198.994	201.541	200.902	204.071	202.626
12	199.391	201.605	201.329	202.849	202.361
13	199.587	201.863	201.888	204.697	202.52
14	199.863	201.798	202.204	204.204	203.002
15	199.409	201.815	201.741	204.953	202.618
16	199.583	202.126	201.957	204.123	203.096
17	199.354	201.816	202.086	204.173	202.329
18	199.491	202.039	201.24	204.681	202.558
19	199.816	201.952	202.84	203.142	202.779
20	199.548	202.057	202.631	205.467	202.952
21	199.186	202.266	202.055	204.181	202.6
22	199.275	202.286	202.161	203.907	202.739
23	198.304	202.345	202.198	203.183	202.787
24	199.118	201.642	202.231	205.116	203.344
25	197.98	202.983	202.114	204.654	203.114
26	198.582	203.51	202.281	203.461	203.061
27	198.924	202.864	202.369	203.873	203.28
28	199.234	203.012	202.373	201.996	203.457
29	198.803	202.321	202.705	202.262	204.008
30	198.258	202.326	202.535	202.872	203.702
31	197.96	202.143	202.405	202.502	203.812
32	198.359	201.935	202.936	202.543	203.354
33	197.57	201.959	202.909	202.338	203.467
34	197.811	201.451	203.364	201.898	203.081
35	197.492	201.755	203.499	201.681	202.924
36	198.801	201.165	203.491	201.404	203.303
37	198.671	201.043	203.083	201.181	203.4
38	198.154	200.986	203.359	201.212	202.9
39	198.506	201.111	203.036	201.422	203.163
40	198.355	201.18	202.752	201.157	203.02
41	199.029	201.392	202.952	200.211	203.053
42	198.966	200.826	202.58	200.775	203.468
43	199.445	201.193	201.863	201.121	202.94
44	198.323	200.326	202.354	199.88	203.008
45	198.877	201.218	202.813	200.777	203.438
46	200.197	200.782	202.421	201.504	203.515
47	199.054	200.723	202.276	201.584	202.96
48	198.501	200.124	201.713	201.155	202.405
49	198.807	199.796	201.485	200.557	202.64
50	199.069	200.646	201.395	200.708	202.935
51	198.42	200.506	201.478	201.043	203.59
52	198.757	200.431	201.077	200.856	203.483
53	198.544	200.166	201.121	200.719	202.897
54	198.21	200.323	201.214	200.917	202.773
55	197.799	200.305	201.462	200.698	202.597
56	197.781	200.075	201.014	200.652	202.648
57	197.587	199.929	201.708	200.573	202.451
58	197.552	200.24	202.045	200.957	203.005
59	197.568	200.407	202.407	200.932	203.272
60	197.875	200.627	202.04	200.956	203.654
61	197.97	200.733	201.866	201.591	203.015
62	198.066	200.835	201.959	201.892	202.858
63	197.911	201.436	202.106	202.185	203.108
64	198.223	200.285	202.353	202.02	202.611
65	198.616	202.311	202.901	201.976	203.416
66	199.036	202.555	202.173	202.186	203.487
67	198.614	202.641	202.251	202.806	201.955
68	197.799	202.352	202.446	202.773	202.513
69	197.836	201.532	202.717	202.557	202.916
70	199.314	201.997	201.445	201.94	203.919
71	199.355	201.009	201.775	202.42	203.573
72	198.283	200.955	202.223	201.851	204.107
73	198.633	201.638	202.728	202.253	203.148
74	199.061	202.171	202.355	200.825	203.149
75	198.759	200.63	202.197	201.555	202.702
76	198.348	200.867	201.739	201.562	202.8
77	198.334	200.564	202.06	202.146	204.045
78	198.314	200.299	201.902	201.559	204.225
79	198.066	200.691	201.72	200.668	204.003
80	198.157	200.426	201.613	200.884	203.44
81	197.846	200.259	201.614	201.674	202.931
82	197.692	199.953	201.938	201.282	203.294
83	197.68	199.48	201.623	200.736	202.941
84	197.35	199.367	202.664	200.683	203.566
85	197.635	199.565	202.732	200.734	203.423
86	197.443	200.067	202.734	200.787	203.555
87	197.465	199.878	202.455	201.259	203.881
88	197.409	200.187	201.891	201.814	204.167
89	197.949	200.684	202.088	201.767	204.318
90	198.263	200.847	202.035	202.388	204.117
91	198.911	201.509	201.81	202.144	204.459
92	198.405	201.438	201.501	201.872	202.536
93	199.002	201.338	202.099	201.406	204.955
94	199.084	201.745	202.176	201.533	204.232
95	199.523	201.872	202.089	202.548	204.261
96	199.192	201.833	202.23	202.382	204.5
97	199.042	201.348	202.189	202.069	204.28
98	198.769	201.738	201.886	201.478	204.301
99	199.435	201.99	201.853	202.021	204.43
100	199.48	201.894	201.949	201.681	204.248
101	199.828	201.846	201.915	201.753	203.878
102	198.84	202.075	202.146	201.788	204.318
103	198.423	201.488	201.835	201.389	204.317
104	198.286	201.548	202.141	201	204.007
105	198.361	201.123	202.891	201.129	202.719
106	198.409	201.331	202.764	201.436	203.073
107	198.377	200.992	203.136	201.545	202.927
108	198.142	200.887	203.096	201.894	202.19
109	198.18	201.391	202.461	202.011	201.155
110	197.744	201.287	203.83	201.956	201.524
111	197.604	201.39	203.317	201.922	202.062
112	197.732	200.969	203.486	201.365	202.748
113	197.737	201.046	203.468	201.303	202.316
114	198.051	201.974	203.451	201.405	202.566
115	197.95	201.759	203.321	201.744	202.435
116	198.684	201.928	202.518	202.089	201.605
117	199.132	201.918	203.897	202.869	202.536
118	199.571	202.056	203.352	202.269	202.418
119	199.18	202.086	203.141	202.163	202.602
120	198.963	202.11	203.252	202.376	202.935
121	199.405	202.245	203.649	201.883	202.25
122	198.236	201.077	202.373	202.489	202.012
123	199.041	202.434	202.667	201.99	202.5
124	200.236	202.089	203.042	201.866	202.777
125	200.105	202.93	202.256	201.798	203.092
126	200.02	202.017	201.815	201.976	203.377
127	199.931	201.989	201.529	201.639	203.115
128	198.704	202.198	201.459	201.943	203.62
129	198.376	202.581	201.08	201.591	203.553
130	198.304	202.253	199.932	201.428	203.788
131	198.31	201.464	199.246	201.45	203.538
132	198.668	201.713	199.977	201.266	203.041
133	198.077	202.084	199.909	201.85	203.084
134	198.355	201.975	200.837	201.787	202.769
135	198.53	201.982	201.6	202.021	202.625
136	198.969	202.278	201.863	202.009	202.886
137	198.619	201.345	202.032	201.881	203.608
138	198.002	201.271	202.51	202.084	203.334
139	198.291	201.145	201.95	202.018	203.696
140	197.99	201.684	201.743	202.186	203.643
141	198.438	201.59	202.115	202.643	204.129
142	198.644	201.833	202.651	202.38	204.197
143	199.192	201.556	202.216	203.38	203.611
144	199.331	202.164	202.621	202.653	203.888
145	199.555	202.009	202.772	202.159	203.225
146	198.676	201.646	202.46	203.74	203.512
147	198.353	200.341	202.487	203.233	203.46
148	198.907	201.86	201.988	203.917	203.452
149	199.162	202.343	202.043	203.808	203.636
150	200.615	202.472	202.915	203.298	202.813
151	199.947	201.625	202.337	202.838	203.152
152	199.263	201.788	202.538	203.412	202.96
153	198.959	201.758	202.602	202.968	202.811
154	198.612	202.219	202.006	203.366	202.511
155	198.884	202.224	202.746	202.533	202.912
156	198.718	202.211	201.06	202.478	202.672
157	198.781	202.634	200.802	202.799	202.292
158	198.439	202.323	200.818	201.607	202.954
159	198.452	202.109	201.15	201.601	203.015
160	198.682	202.253	202.243	201.966	203.213
161	198.347	202.537	203	202.131	203.367
162	198.488	202.997	203.158	201.789	202.974
163	198.545	202.518	203.335	202.094	203.172
164	198.718	202.255	202.325	201.241	202.896
165	199.118	202.642	202.25	201.024	203.28
