VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	116.396	112.577	93.9573	210.003	96.8866
1	161.654	283.343	210.466	281.25	224.264
2	185.074	184.337	183.183	316.923	240.756
3	160.19	228.653	347.827	499.935	194.342
4	156.823	256.491	222.307	330.61	243.297
5	339.781	222.381	393.363	293.412	213.243
6	231.731	262.286	241.036	202.025	280.479
7	147.547	150.831	218.812	211.492	179.328
8	123.816	140.551	139.121	164.507	139.599
9	120.048	164.108	150.912	136.584	187.225
10	132.421	123.97	156.69	141.732	134.761
11	121.379	135.226	160.582	172.952	153.262
12	134.287	164.382	141.656	153.815	141.951
13	114.681	118.323	151.913	131.926	126.907
14	121.419	127.303	122.303	141.169	139.389
15	122.143	129.944	119.04	152.513	119.743
16	117.47	110.193	143.065	139.439	113.258
17	136.961	127.355	113.873	124.402	129.895
18	151.631	129.646	129.923	126.553	131.97
19	131.825	129.915	130.372	125.466	110.35
20	111.648	122.145	139.178	123.915	111.951
21	115.755	115.463	122.53	121.584	136.912
22	110.16	109.59	117.778	137.77	139.38
23	108.813	130.769	134.712	140.516	127.079
24	129.167	130.629	138.095	130.389	118.883
25	127.039	148.528	135.321	127.176	152.357
26	116.78	129.398	144.096	123.302	132.933
27	118.414	117.691	115.955	140.956	125.374
28	126.857	124.643	144.906	122.827	128.175
29	114.811	107.893	113.926	117.534	135.193
30	118.047	127.489	118.319	121.211	106.968
31	187.895	129.291	128.289	128.753	141.818
32	113.606	148.102	145.75	129.076	120.812
33	133.26	126.601	125.079	121.503	112.008
34	147.082	144.657	109.362	134.064	116.177
35	102.2	105.096	156.219	122.396	150.847
36	138.034	114.658	123.091	107.051	104.863
37	142.847	134.413	119.012	139.529	136.156
38	113.386	131.068	115.578	113.322	129.334
39	119.367	120.758	137.813	118.149	141.44
40	113.603	136.952	141.547	119.257	148.301
41	125.174	125.96	136.491	114.69	125.576
42	121.884	106.362	145.243	114.086	120.984
43	113.402	119.333	118.672	158.733	136.161
44	125.471	119.45	108.297	122.064	133.959
45	109.824	116.991	127.685	111.103	123.164
46	110.016	118.423	110.826	111.273	142.182
47	110.604	106.784	121.099	133.749	123.504
48	127.529	107.694	108.652	114.3	130.193
49	122.375	105.03	117.207	117.578	134.29
50	104.032	110.886	107.861	126.38	122.865
51	114.137	117.949	106.735	119.052	124.495
52	110.195	111.41	119.156	115.133	105.602
53	119.237	109.296	126.531	116.098	148.62
54	110.545	103.667	138.253	103.413	135.188
55	124.367	107.891	113.156	111.79	147.193
56	126.963	101.305	136.798	117.186	123.634
57	110.576	133.836	134.917	109.686	119.218
58	140.046	114.493	165.369	120.624	133.681
59	128.101	121.259	124.02	108.333	164.223
60	111.307	115.204	132.538	148.71	137.74
61	115.117	164.762	170.637	126.777	133.4
62	117.488	156.036	169.344	159.764	139.266
63	122.421	145.234	121.878	148.93	129.411
64	131.971	108.983	144.513	155.183	148.181
65	139.984	133.3	195.116	245.957	160.39
66	133.528	128.257	115.768	199.644	172.822
67	134.458	202.27	143.994	149.555	117.609
68	134.435	137.496	143.086	201.12	132.554
69	134.891	133.231	165.87	182.706	191.836
70	142.037	158.913	164.367	206.81	186.431
71	131.482	191.029	207.823	138.255	193.086
72	132.313	219.829	152.053	176.766	141.584
73	172.684	170.527	186.044	165.273	150.632
74	146.91	179.826	168.083	151.799	134.971
75	126.848	154.051	194.733	202.652	132.419
76	173.118	184.536	146.124	133.558	214.586
77	139.512	180.83	163.294	163.861	204.217
78	118.773	304.471	119.426	187.773	167.808
79	194.914	172.773	187.926	171.769	168.339
80	193.671	112.096	159.096	137.844	181.491
81	159.696	151.54	273.325	161.01	163.607
82	132.407	100.666	136.078	147.681	103.491
