# Overall Threshold 1: [ -2.01541042489157 2.01540757510843 ]
# Overall Threshold 2: [ -4.03081942489157 4.03081657510843 ]
VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	1.8213	1.41378	1.22777	1.38162	1.46892
1	0.97179	0.615209	0.00520633	0.546493	0.667222
2	0.902038	0.116188	0.777413	0.539995	1.21711
3	0.625596	-0.434456	0.173277	0.45759	0.722382
4	0.812437	-0.743801	-0.198154	0.121573	-0.102988
5	0.693559	-0.255726	-0.543327	0.567018	-0.463665
6	0.528427	-0.50092	-1.39311	0.218903	-0.252939
7	0.385982	0.0138691	-0.987558	0.704114	-0.0405401
8	0.897823	-0.176227	-0.852663	1.14308	0.673783
9	0.923899	-0.13564	-1.01923	1.16266	0.320427
10	0.695645	-0.0242458	-1.16409	1.95768	-0.137353
11	0.292365	0.0307304	-1.2798	1.95472	-0.575739
12	0.691243	0.0964726	-0.850984	0.732225	-0.842832
13	0.887909	0.355229	-0.292267	2.58035	-0.68088
14	1.16189	0.2898	0.025544	2.08501	-0.197849
15	0.709764	0.306335	-0.436537	2.83484	-0.587576
16	0.883364	0.618654	-0.221244	2.0042	-0.105963
17	0.655006	0.308036	-0.0938114	2.05732	-0.874633
18	0.790275	0.531417	-0.940304	2.56197	-0.642708
19	1.11503	0.445007	0.659014	1.0273	-0.423973
20	0.845344	0.549987	0.44966	3.35025	-0.248806
21	0.484857	0.759857	-0.123708	2.06363	-0.600454
22	0.573399	0.778101	-0.0199324	1.79002	-0.463909
23	-0.395875	0.835266	0.0211945	1.06649	-0.415966
24	0.417958	0.135403	0.0534222	2.9998	0.14591
25	-0.717618	1.47598	-0.0624353	2.53546	-0.088488
26	-0.118466	2.00148	0.100502	1.34411	-0.144106
27	0.224265	1.35751	0.190414	1.75668	0.0786967
28	0.534911	1.50394	0.195933	-0.122093	0.253503
29	0.102593	0.813737	0.525528	0.143674	0.806053
30	-0.440212	0.818545	0.356747	0.756802	0.501538
31	-0.739377	0.635095	0.228329	0.384252	0.610916
32	-0.340788	0.427029	0.754561	0.42537	0.154876
33	-1.13126	0.451292	0.726766	0.220418	0.268149
34	-0.888417	-0.0543337	1.18401	-0.219165	-0.121402
35	-1.20939	0.248384	1.32126	-0.436314	-0.276979
36	0.101653	-0.343374	1.31256	-0.71186	0.0989766
37	-0.0303612	-0.466097	0.903971	-0.936981	0.199569
38	-0.546951	-0.521387	1.17915	-0.907024	-0.301001
39	-0.193705	-0.395992	0.857542	-0.696022	-0.0395556
40	-0.344926	-0.327489	0.574355	-0.959278	-0.181372
41	0.32851	-0.115049	0.773523	-1.90756	-0.147473
42	0.268005	-0.682842	0.399895	-1.33936	0.266115
43	0.746351	-0.314381	-0.31711	-0.996281	-0.260297
44	-0.377874	-1.18	0.174781	-2.23616	-0.193312
45	0.176332	-0.288422	0.635954	-1.34142	0.236072
46	1.49815	-0.726612	0.242785	-0.612843	0.314056
47	0.352215	-0.786064	0.0991193	-0.534941	-0.239937
48	-0.19855	-1.38334	-0.467025	-0.96229	-0.796206
49	0.108363	-1.71251	-0.694162	-1.55679	-0.562592
50	0.367457	-0.862172	-0.782912	-1.41022	-0.265919
51	-0.278793	-1.00196	-0.701227	-1.07418	0.386196
52	0.0563088	-1.077	-1.10301	-1.2635	0.281905
53	-0.154221	-1.34048	-1.05804	-1.39845	-0.304721
54	-0.491003	-1.18509	-0.9646	-1.20142	-0.42882
55	-0.901375	-1.20227	-0.716735	-1.41857	-0.605438
56	-0.918022	-1.43032	-1.16537	-1.46514	-0.55721
57	-1.11283	-1.57943	-0.470226	-1.54153	-0.752889
58	-1.14843	-1.26837	-0.13189	-1.16121	-0.197213
59	-1.13095	-1.0982	0.227707	-1.18525	0.0696331
60	-0.824997	-0.880438	-0.138667	-1.16073	0.452912
61	-0.728326	-0.772976	-0.310525	-0.525346	-0.186795
62	-0.633584	-0.671652	-0.21998	-0.223735	-0.344655
63	-0.789301	-0.0697457	-0.0753394	0.0681077	-0.0931172
64	-0.473594	-1.22378	0.175809	-0.0979909	-0.588764
65	-0.086469	0.80361	0.721836	-0.140138	0.21131
66	0.335881	1.04684	-0.00521649	0.0696971	0.286437
67	-0.0865796	1.13356	0.0712071	0.688832	-1.24932
68	-0.900041	0.844133	0.265802	0.656058	-0.688538
69	-0.865238	0.0258558	0.537897	0.440485	-0.283697
70	0.618284	0.489907	-0.734097	-0.178201	0.717653
71	0.652979	-0.498235	-0.405584	0.302579	0.369856
72	-0.415362	-0.552954	0.0436709	-0.263997	0.902526
73	-0.0697711	0.131872	0.547603	0.133054	-0.0531328
74	0.361716	0.666965	0.17623	-1.29051	-0.0531984
75	0.0586763	-0.876204	0.0179756	-0.559457	-0.498732
76	-0.351094	-0.640302	-0.441103	-0.55603	-0.402814
77	-0.365468	-0.941966	-0.118535	0.0313669	0.843113
78	-0.385362	-1.20654	-0.277618	-0.55676	1.02158
79	-0.633892	-0.815813	-0.457367	-1.44954	0.802249
80	-0.541119	-1.08235	-0.56809	-1.23287	0.239064
81	-0.853434	-1.2487	-0.565195	-0.44396	-0.272637
82	-1.00747	-1.55168	-0.241849	-0.8341	0.0931676
83	-1.0187	-2.0259	-0.553453	-1.3803	-0.260148
84	-1.34849	-2.14322	0.484567	-1.43591	0.364128
85	-1.06515	-1.94138	0.553212	-1.38388	0.223044
86	-1.25961	-1.43867	0.555232	-1.3316	0.356206
87	-1.23453	-1.63015	0.277024	-0.857044	0.680512
88	-1.2952	-1.31963	-0.287346	-0.301368	0.965153
89	-0.750696	-0.824579	-0.0910365	-0.348674	1.11659
90	-0.436831	-0.660649	-0.14258	0.268983	0.917974
91	0.209571	0.00106371	-0.367315	0.0272623	1.25459
92	-0.296414	-0.0707353	-0.675866	-0.242565	-0.665058
93	0.303189	-0.168562	-0.0813664	-0.710915	1.75541
94	0.383533	0.237186	-0.00261371	-0.586107	1.03078
95	0.822301	0.367061	-0.0894971	0.43108	1.05878
96	0.491711	0.326302	0.0493446	0.264788	1.29791
97	0.342924	-0.15785	0.00860177	-0.0470072	1.07747
98	0.0722883	0.230702	-0.290439	-0.638146	1.09879
99	0.73458	0.483986	-0.325558	-0.0973093	1.22908
100	0.779563	0.387182	-0.23064	-0.433544	1.04608
101	1.12746	0.33807	-0.266084	-0.363186	0.673006
102	0.137852	0.566305	-0.0330422	-0.330337	1.11568
103	-0.276646	-0.0196213	-0.343864	-0.72927	1.11575
104	-0.412151	0.0395854	-0.0376065	-1.11596	0.804808
105	-0.336044	-0.3842	0.712814	-0.988508	-0.484653
106	-0.289253	-0.17584	0.584823	-0.682973	-0.129549
107	-0.322055	-0.513217	0.954833	-0.571354	-0.274914
108	-0.558652	-0.620077	0.914619	-0.224397	-1.01354
109	-0.519918	-0.117247	0.282597	-0.105462	-2.04398
110	-0.957059	-0.221362	1.65122	-0.15918	-1.67752
111	-1.09502	-0.115634	1.13975	-0.195839	-1.14054
112	-0.966752	-0.534763	1.30802	-0.753344	-0.453761
113	-0.962035	-0.460399	1.28739	-0.813296	-0.885043
114	-0.646822	0.46538	1.27282	-0.711083	-0.636408
115	-0.748831	0.252067	1.14139	-0.370297	-0.765735
116	-0.0154543	0.420995	0.338601	-0.0243342	-1.59794
117	0.433307	0.410653	1.71842	0.752961	-0.663838
118	0.87018	0.54981	1.17357	0.153358	-0.784374
119	0.480088	0.57764	0.961379	0.0471492	-0.601262
120	0.262157	0.60218	1.07177	0.262096	-0.26673
121	0.705934	0.738491	1.47	-0.234131	-0.952945
122	-0.462278	-0.430668	0.192708	0.371501	-1.18897
123	0.34038	0.926185	0.488793	-0.126065	-0.702202
124	1.53565	0.584777	0.863725	-0.252109	-0.425422
125	1.4045	1.42541	0.0770868	-0.317348	-0.108996
126	1.32161	0.512603	-0.364576	-0.137758	0.175746
127	1.23167	0.480156	-0.650214	-0.476228	-0.0861288
128	0.00552023	0.691329	-0.720937	-0.175604	0.418409
129	-0.324526	1.07368	-1.09849	-0.52701	0.351277
130	-0.394624	0.745668	-2.24816	-0.690611	0.586405
131	-0.39074	-0.0421483	-2.93187	-0.666605	0.334794
132	-0.0325587	0.20754	-2.20104	-0.849281	-0.159895
133	-0.622477	0.579911	-2.27062	-0.267164	-0.119146
134	-0.345508	0.466506	-1.34141	-0.330612	-0.432566
135	-0.169564	0.475293	-0.578669	-0.0954899	-0.577778
136	0.267884	0.771566	-0.313796	-0.10709	-0.31755
137	-0.0777759	-0.16052	-0.144911	-0.236099	0.403707
138	-0.697045	-0.234496	0.331477	-0.0331735	0.133436
139	-0.406483	-0.364163	-0.227991	-0.0988409	0.495143
140	-0.708424	0.175418	-0.437501	0.0701127	0.440789
141	-0.261317	0.0815795	-0.0645885	0.528497	0.928409
142	-0.054553	0.326942	0.473103	0.264074	0.991453
143	0.493957	0.0501743	0.0387422	1.26556	0.407798
144	0.629845	0.658066	0.443229	0.535658	0.684429
145	0.854181	0.501756	0.591963	0.0431229	0.0234731
146	-0.0242583	0.137694	0.278535	1.62258	0.310445
147	-0.345457	-1.16433	0.307646	1.11597	0.256144
148	0.206162	0.352492	-0.188952	1.79961	0.252119
149	0.462982	0.83373	-0.132939	1.6905	0.432651
150	1.91418	0.962214	0.736682	1.17938	-0.38824
151	1.24756	0.119346	0.1567	0.721532	-0.0519553
152	0.562731	0.280925	0.36035	1.29578	-0.243709
153	0.258947	0.251832	0.42155	0.851586	-0.392042
154	-0.0851742	0.714424	-0.173042	1.24807	-0.690928
155	0.184255	0.716621	0.567146	0.418481	-0.292079
156	0.0179713	0.703941	-1.11793	0.361895	-0.530537
157	0.0813446	1.1264	-1.37612	0.684542	-0.910163
