VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	3112.89	2056.85	6334.69	6659.39	2041.81
1	3597.83	3232.39	8220.14	6937.04	9334.28
2	4427.54	6850.95	5127.98	8684.62	7772.73
3	4886.97	5551.39	10252.1	12078.5	7150.26
4	3587.57	7937.01	12110.1	11169.5	5165.65
5	10884.4	9596.22	8631.14	5056.35	4914.71
6	5958.08	6005.8	8636.87	6026.98	5673.48
7	4693.44	4458.89	5260.34	6563.95	3653.52
8	3204.29	3827.29	3286.12	7176	3184.68
9	5347.9	4389.45	6366.84	6066.72	4257.14
10	3284.2	2566.33	8426.47	3971.33	3446.98
11	5529.32	4509.37	4627.57	6363.2	3302.84
12	3456.82	4375.74	4741.45	4127.42	2867.68
13	5042.29	2509.56	3451.23	4137.96	2672.49
14	2121.99	3996.72	4496.93	2549.07	3947.25
15	3824.91	2965.96	3465.96	5046.11	4346.75
16	4317.64	4076.91	3301.93	3964.8	2007.82
17	3994.76	3838.79	3390.58	2649.85	2863.41
18	4718.8	3471.36	3141.76	4032.97	4203.97
19	5747.45	3910.72	3752.28	3144.06	1672.64
20	3291.85	2134.56	2905.51	3290.24	1581.21
21	2915.37	1848.05	3879	1941.42	2766.9
22	4299.85	2413.36	4298.79	3534.1	2654.73
23	2239.12	4485.64	3223.39	3971.04	3511.38
24	5719.89	3922.47	3640.79	2735.67	3218.72
25	2943.94	3857.25	3093.53	2355.06	3765.03
26	2821.36	2986.42	5031.1	3192.19	4177.01
27	3223.31	3022.66	4484.5	3440.7	2820.41
28	2805.44	4004.53	5502	3006.09	2344.09
29	3388.72	3043.48	2345	2167.55	4694.07
30	4689.71	3606.48	3382.7	2931.56	1658.77
31	7534.92	2867.89	3522.32	2277.59	2328.67
32	4539.95	6778.95	3697.1	2762.42	2095.92
33	5241.2	2414.82	3445.27	4045.99	2122.74
34	6881.3	7008.71	3037.14	2925.58	4394.29
35	3153.64	3607.58	7033.93	3540.56	5155.3
36	5363.97	3395.29	4124.73	2050.21	2310.85
37	4377.9	4834.84	2874.35	4133.09	6141.98
38	4806.79	5123.4	3444.41	1784.06	1781.32
39	2944.71	3924.3	3671.69	3855.06	4611.11
40	2529.61	6308.51	5736.9	3829.06	4475.94
41	4093.68	4396.33	3169.61	2562.38	2761
42	4239.15	2728.01	6144.49	2543.97	3078.4
43	2499.22	2312.55	2214.11	7089.06	4080.87
44	4299.64	2225.46	2255.53	3057.49	3742.48
45	2823.62	3000.5	3933.08	1710.16	3284.59
46	2489.56	2420.47	2383.29	1782.74	5415.53
47	2717.44	3666.7	1930.97	5532.98	2436.77
48	3628.76	3550.21	1638.91	2716.19	2647.79
49	4592.41	2348.7	3409.05	1945.04	6462.95
50	1616.75	3724.32	1875.44	4753.9	2294.62
51	2836.21	3263.76	1729.5	2243.85	5108.94
52	3936.51	2401.63	2840.04	3952.73	2268.16
53	3831.45	2862.13	3391.22	4184.2	3540
54	3470.37	2507.84	3367.44	2239.64	1408.05
55	2536.19	4765.21	2944.53	2124.67	1811.99
56	2092.96	2233.88	2365.37	2164.53	1541.71
57	4043.79	2864.92	2186.37	2020.74	2050.08
58	1975.57	2624.26	4477.35	1948.39	3447.07
59	2243.13	3772.14	2857.97	1844.62	2166.85
60	2632.58	2354.93	3508.18	3761.45	2783.55
61	3177.27	1730.13	3280.23	2849.72	2471.53
62	2138.44	2602.28	3414.25	2859.37	2407.27
63	4242.3	1754.69	2782.68	2426.8	1993.1
64	3504.05	1957.07	4598.27	2672.77	2148.92
65	4030.04	4586.06	4512.41	3142.78	1693.39
66	2791.93	3357.88	3441.45	3267.5	2836.41
67	3151.21	2474.95	2850.38	3747.25	1447.67
68	2832.58	1974.05	3817.53	3014.23	1599.94
69	4477	3407.92	3038.55	3761.61	6248.02
70	4440.8	3855.27	2553.02	4590.34	2567.88
71	2561.09	3860.45	3015.9	4180.58	2540.36
72	3801.12	2982.54	4162.42	3716.23	1688.89
73	3306.14	2875.94	2383.38	2223.07	1815.79
74	2003.87	1953.78	2872.68	2958.7	3539.92
75	2973.32	2561.17	2825.13	2261.82	2205.13
76	2514.75	2605.1	3896.91	3673.38	2865.57
77	3785.95	3267.08	3358.44	2576.6	2467.22
78	2279.88	3800.64	1578.52	2458.12	2374.18
79	4741.36	3688.25	2719.15	3581.25	5052.21
80	2273.4	1911.58	3939.72	2196.81	4439.38
81	2993.56	3080.24	3024.52	2021.16	4386.08
82	3315.34	4067.32	4418.5	3385.46	1949.07
