VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	108.796	108.823	108.634	108.623	108.889
1	108.799	108.839	108.619	108.599	108.87
2	108.795	108.829	108.621	108.607	108.879
3	108.784	108.824	108.625	108.599	108.895
4	108.793	108.83	108.639	108.61	108.894
5	108.793	108.819	108.635	108.618	108.888
6	108.797	108.832	108.634	108.629	108.873
7	108.789	108.821	108.63	108.626	108.877
8	108.797	108.824	108.633	108.621	108.888
9	108.797	108.819	108.639	108.637	108.895
10	108.805	108.825	108.639	108.633	108.903
11	108.797	108.83	108.63	108.62	108.886
12	108.793	108.821	108.636	108.626	108.894
13	108.792	108.815	108.64	108.63	108.896
14	108.798	108.81	108.633	108.637	108.886
15	108.808	108.821	108.637	108.622	108.888
16	108.799	108.813	108.624	108.627	108.883
17	108.797	108.827	108.643	108.633	108.886
18	108.789	108.816	108.658	108.626	108.889
19	108.797	108.819	108.623	108.626	108.883
20	108.799	108.819	108.637	108.635	108.888
21	108.791	108.834	108.624	108.635	108.887
22	108.796	108.833	108.642	108.64	108.877
23	108.788	108.83	108.635	108.598	108.872
24	108.796	108.831	108.63	108.615	108.9
25	108.804	108.815	108.631	108.608	108.899
26	108.8	108.82	108.633	108.609	108.886
27	108.803	108.822	108.63	108.619	108.905
28	108.794	108.822	108.651	108.62	108.896
29	108.793	108.812	108.633	108.615	108.89
30	108.784	108.802	108.623	108.619	108.877
31	108.796	108.815	108.651	108.631	108.883
32	108.779	108.82	108.639	108.64	108.898
33	108.798	108.832	108.64	108.634	108.897
34	108.793	108.832	108.633	108.621	108.882
35	108.797	108.826	108.635	108.619	108.879
36	108.807	108.823	108.634	108.612	108.888
37	108.801	108.818	108.638	108.623	108.878
38	108.795	108.808	108.629	108.62	108.873
39	108.795	108.82	108.644	108.627	108.871
40	108.795	108.828	108.632	108.644	108.897
41	108.795	108.839	108.629	108.635	108.898
42	108.799	108.83	108.624	108.631	108.903
43	108.794	108.813	108.624	108.625	108.889
44	108.798	108.815	108.629	108.622	108.889
45	108.788	108.825	108.624	108.626	108.891
46	108.809	108.831	108.649	108.631	108.9
47	108.8	108.823	108.633	108.613	108.898
48	108.813	108.816	108.63	108.614	108.886
49	108.792	108.813	108.623	108.623	108.875
50	108.799	108.824	108.637	108.624	108.872
51	108.806	108.819	108.646	108.632	108.893
52	108.798	108.826	108.652	108.627	108.899
53	108.791	108.816	108.631	108.618	108.89
54	108.78	108.821	108.646	108.624	108.879
55	108.785	108.823	108.649	108.632	108.886
56	108.787	108.826	108.639	108.616	108.885
57	108.79	108.819	108.639	108.611	108.887
58	108.792	108.822	108.639	108.625	108.88
59	108.787	108.834	108.639	108.622	108.892
60	108.801	108.825	108.625	108.618	108.89
61	108.801	108.815	108.625	108.619	108.889
62	108.802	108.817	108.624	108.634	108.881
63	108.792	108.827	108.622	108.631	108.895
64	108.776	108.828	108.644	108.623	108.89
65	108.8	108.803	108.631	108.624	108.892
66	108.798	108.833	108.64	108.629	108.887
67	108.814	108.825	108.633	108.64	108.894
68	108.801	108.833	108.642	108.623	108.883
69	108.803	108.829	108.624	108.616	108.894
70	108.797	108.779	108.616	108.624	108.891
71	108.807	108.838	108.635	108.61	108.89
72	108.797	108.812	108.644	108.616	108.885
73	108.806	108.824	108.644	108.623	108.901
74	108.797	108.812	108.638	108.63	108.894
75	108.792	108.848	108.616	108.627	108.897
76	108.791	108.817	108.644	108.629	108.873
77	108.794	108.821	108.633	108.634	108.884
78	108.796	108.829	108.639	108.624	108.888
79	108.785	108.824	108.632	108.623	108.885
80	108.789	108.814	108.631	108.62	108.876
81	108.796	108.824	108.652	108.622	108.888
82	108.801	108.824	108.64	108.619	108.885
83	108.794	108.821	108.646	108.616	108.884
84	108.789	108.818	108.627	108.635	108.876
85	108.79	108.813	108.646	108.635	108.881
86	108.795	108.821	108.634	108.627	108.884
87	108.796	108.82	108.643	108.623	108.894
88	108.788	108.822	108.628	108.634	108.901
89	108.791	108.819	108.623	108.628	108.9
90	108.798	108.823	108.622	108.618	108.888
91	108.792	108.831	108.633	108.617	108.893
92	108.806	108.829	108.637	108.62	108.878
93	108.801	108.824	108.632	108.615	108.932
94	108.806	108.823	108.634	108.616	108.892
95	108.798	108.805	108.627	108.622	108.895
96	108.803	108.833	108.631	108.612	108.868
97	108.793	108.824	108.639	108.629	108.875
98	108.797	108.827	108.639	108.634	108.892
99	108.799	108.819	108.638	108.629	108.879
100	108.801	108.811	108.63	108.626	108.895
101	108.802	108.819	108.648	108.619	108.888
102	108.795	108.816	108.632	108.623	108.884
103	108.796	108.836	108.627	108.631	108.883
104	108.796	108.824	108.631	108.629	108.879
105	108.8	108.816	108.631	108.618	108.875
106	108.779	108.828	108.636	108.63	108.888
107	108.786	108.821	108.634	108.637	108.888
108	108.794	108.822	108.636	108.631	108.894
109	108.799	108.815	108.655	108.619	108.889
110	108.798	108.824	108.631	108.633	108.88
111	108.793	108.822	108.633	108.621	108.894
112	108.792	108.82	108.637	108.615	108.896
113	108.8	108.813	108.639	108.613	108.894
114	108.789	108.815	108.647	108.619	108.891
115	108.78	108.827	108.647	108.628	108.9
116	108.796	108.821	108.643	108.63	108.909
117	108.801	108.813	108.62	108.617	108.879
118	108.799	108.822	108.64	108.618	108.882
119	108.803	108.83	108.633	108.615	108.893
120	108.806	108.841	108.631	108.625	108.891
121	108.793	108.823	108.634	108.633	108.886
122	108.813	108.843	108.63	108.627	108.879
123	108.778	108.817	108.623	108.629	108.875
124	108.783	108.824	108.614	108.617	108.888
125	108.795	108.814	108.629	108.629	108.883
126	108.807	108.826	108.632	108.63	108.886
127	108.799	108.79	108.629	108.62	108.875
128	108.798	108.831	108.633	108.616	108.891
129	108.799	108.805	108.641	108.629	108.905
130	108.806	108.834	108.643	108.633	108.899
131	108.798	108.816	108.631	108.628	108.892
132	108.803	108.826	108.638	108.622	108.898
133	108.794	108.819	108.643	108.63	108.88
134	108.794	108.824	108.644	108.63	108.881
135	108.795	108.835	108.639	108.62	108.881
136	108.8	108.826	108.629	108.615	108.886
137	108.786	108.824	108.65	108.622	108.886
138	108.784	108.81	108.639	108.623	108.876
139	108.79	108.818	108.641	108.612	108.885
140	108.794	108.833	108.64	108.628	108.902
141	108.789	108.829	108.633	108.623	108.907
142	108.793	108.818	108.635	108.625	108.893
143	108.788	108.828	108.634	108.626	108.888
144	108.798	108.819	108.636	108.629	108.873
145	108.801	108.819	108.64	108.626	108.89
146	108.804	108.82	108.634	108.636	108.896
147	108.793	108.844	108.625	108.634	108.893
148	108.799	108.8	108.625	108.618	108.894
149	108.826	108.833	108.624	108.621	108.881
150	108.791	108.825	108.626	108.61	108.884
151	108.79	108.821	108.639	108.627	108.878
152	108.787	108.811	108.624	108.64	108.884
153	108.779	108.815	108.617	108.614	108.89
154	108.791	108.818	108.654	108.615	108.885
155	108.801	108.818	108.63	108.617	108.882
156	108.808	108.818	108.641	108.621	108.891
157	108.809	108.829	108.635	108.628	108.89
158	108.797	108.83	108.642	108.638	108.895
159	108.808	108.821	108.643	108.616	108.891
160	108.801	108.806	108.627	108.63	108.873
161	108.795	108.82	108.626	108.605	108.893
162	108.785	108.818	108.651	108.625	108.894
163	108.792	108.823	108.647	108.627	108.896
164	108.802	108.831	108.642	108.632	108.885
165	108.794	108.824	108.636	108.625	108.891
