# Overall Threshold 1: [ -6.75964916283723 6.7559647648736 ]
# Overall Threshold 2: [ -13.5174561266927 13.513771728729 ]
VOLNUM	fmriSeriesMoCoSeries_3.bxh	fmriSeriesMoCoSeries_5.bxh	fmriSeriesMoCoSeries_7.bxh	fmriSeriesMoCoSeries_9.bxh	fmriSeriesMoCoSeries_11.bxh
0	-2.14194	-1.69602	-3.73163	-2.70539	-1.94157
1	-0.192103	-1.1761	4.1194	0.48251	1.90111
2	-0.213131	-1.06715	-1.16023	-0.579859	-0.224153
3	0.677178	-0.5086	-1.02703	-0.682623	-2.27901
4	0.217692	1.68571	0.12716	0.984786	-0.986106
5	-0.383172	0.108551	-2.71898	-1.55577	2.37963
6	0.214224	1.9356	2.16563	1.45607	0.77792
7	1.53341	0.34509	0.953957	1.00679	3.02035
8	0.53187	-0.506302	0.0229573	0.482489	-1.01745
9	-0.530392	1.4122	-0.0881976	1.62159	-0.921975
10	-1.47628	-0.719937	-0.727019	1.1197	-1.71613
11	1.65472	1.35561	1.88945	-4.26377	-0.0485972
12	1.41604	-0.244259	2.38698	4.27324	0.280956
13	0.529197	0.355721	0.138843	0.462473	2.19961
14	-1.12843	-0.441244	-0.832388	0.394527	-1.48287
15	0.49886	0.316673	-0.418541	-1.56271	1.46206
16	-0.297744	-0.932119	0.77322	-0.753483	-2.19538
17	0.758573	-0.00394609	-3.60103	1.97882	0.436918
18	0.955142	0.189671	5.20922	-5.14837	0.396514
19	-0.501144	-0.9854	-0.529591	6.38709	0.201936
20	-1.55259	0.820349	-2.77186	-2.87416	-1.14098
21	0.732151	-0.899309	0.0819166	-0.921543	0.223767
22	-3.27912	-0.205553	-0.90939	-1.33722	-0.0805287
23	2.89695	-1.48175	0.696584	6.00675	1.84553
24	-3.66966	4.20058	-1.35929	-1.59307	-1.23727
25	2.23439	0.953084	0.306105	-3.56411	-0.518324
26	1.83598	-1.48873	-0.634132	1.44491	0.426651
27	0.653636	-0.0521284	0.183571	-4.6441	1.02188
28	-0.958881	-1.52076	0.0439056	0.865124	1.32781
29	-2.24867	-0.73147	-0.36718	3.3081	-0.684937
30	-0.633967	0.896402	-0.166636	-0.571586	-0.363193
31	1.07528	-1.34584	1.01914	0.279257	-1.24714
32	-2.24214	1.3442	0.728601	0.605656	0.21582
33	0.525859	-2.28388	0.624941	-1.26628	-0.676561
34	-0.503236	2.37816	1.33719	0.616583	-1.06366
35	4.04229	-2.31448	-0.780447	-0.536284	1.44693
36	-0.399263	0.763924	-0.407635	-1.08144	-0.0694979
37	-2.17034	-0.299998	0.333802	2.00772	-0.928002
38	1.58393	1.84743	0.190423	0.820818	0.842339
39	-0.44165	0.224738	-1.18621	-0.749594	-0.54052
40	1.75107	1.26525	1.23912	-2.4048	0.42773
41	0.47134	-1.2326	-1.26387	1.68132	1.41815
42	0.985891	1.1353	-2.0237	2.13987	-1.11076
43	-4.01198	-1.73866	2.83339	-4.12178	-0.356288
44	1.97744	2.63699	0.728136	2.91853	2.32317
45	4.99115	-0.714531	0.201675	2.89687	-0.425205
46	-4.70341	-0.371811	-1.15835	-0.265556	-1.10246
47	-1.49781	-1.06675	-0.948148	-0.683125	-2.42964
48	1.11011	-2.18075	-0.622125	-3.06855	1.57045
49	1.27147	4.06851	0.244383	0.799564	0.564476
50	-1.98792	-1.41746	-0.190773	1.05041	2.58189
51	0.811205	0.0983812	-0.628362	-1.35047	-0.812178
52	-0.027128	-1.50728	-0.44231	-0.422846	-1.47755
53	-1.42569	0.749298	0.571048	-0.0278595	-0.916603
54	-1.07459	-0.689993	0.899843	-0.790462	-0.342085
55	-0.153748	-1.04089	-1.52396	-0.186888	-0.115664
56	-0.296807	-0.742153	1.58917	-0.948653	-0.300755
57	-0.240019	0.322137	2.13659	1.09532	1.26485
58	0.289582	0.58629	0.213679	-0.693339	1.47671
59	0.840469	0.197684	-0.635715	0.281515	0.733111
60	0.478722	-0.16734	-1.51494	1.56006	-2.04073
61	0.232186	0.307903	0.878532	0.889096	-0.832033
62	-0.40635	1.102	-0.622335	0.804743	0.656144
63	0.593001	-3.39063	1.89638	-0.888688	-1.18337
64	1.97877	6.21496	0.450438	-0.530796	2.38628
65	0.806364	1.51844	-1.54034	0.872628	0.259104
66	-1.27824	-0.655032	-0.682721	1.85717	-5.60529
67	-2.56522	-0.696822	0.991839	-0.0631489	2.35212
68	-0.297954	-2.13039	0.2847	-1.23306	1.58517
69	5.33705	0.695473	-4.09722	-1.10629	2.54626
70	-0.0449993	-2.32727	0.600153	0.510013	-0.541049
71	-3.23544	-0.32307	2.38913	-0.414181	1.00803
72	1.00663	3.39316	0.809573	0.256093	-2.51628
73	1.30732	0.730234	-0.551452	-3.83982	-0.714634
74	-1.0407	-3.9828	-0.822348	1.93933	-1.1698
75	-0.679464	1.10476	-1.26075	1.66876	0.695893
76	-0.653081	-0.670956	0.711114	1.08149	3.54483
77	0.640589	-0.378859	0.0271003	-1.19535	0.846107
78	-1.05851	1.60792	-0.809685	-3.43489	-1.38912
79	0.520762	-0.668281	-0.160151	1.57298	-1.94575
80	-1.43544	-0.307332	0.495824	2.26369	-1.52111
81	-0.108629	-1.27816	0.348318	-0.823514	0.567196
82	-0.419315	-1.16214	-0.184503	-2.17639	-0.55785
83	-0.743232	-0.477159	2.84918	-0.0539485	0.95422
84	0.354309	0.653133	1.24444	0.393087	-0.194249
85	-0.318215	1.32972	-0.660081	0.289855	0.0680101
86	-0.268521	-0.603109	-0.576233	1.36109	-0.416613
87	-0.423646	0.514009	-1.92012	1.41901	1.66798
88	1.65695	1.12078	0.423571	0.489102	-0.436289
89	1.11065	1.22338	0.644289	0.972853	-0.785411
90	1.85195	1.07597	-1.56499	-0.196696	1.02076
91	-1.44212	0.0732817	-0.15061	-1.74786	-6.29371
92	1.41808	-1.41724	1.38863	-0.978677	6.84302
93	0.799507	1.81109	0.747058	-0.297626	-0.393758
94	0.483986	-0.76878	-0.827509	3.37779	-0.637359
95	-1.05144	0.69659	1.09969	-0.320942	1.91636
96	-1.09683	-2.94444	-1.08658	-2.11698	-0.980868
97	0.277128	1.94021	-0.702024	-1.07366	0.0663155
98	1.41873	-0.0960793	-0.213918	1.17108	1.40345
99	0.768298	0.016377	-0.463862	-0.607538	-1.29358
100	0.327958	-0.278584	0.279705	-0.520669	-0.473325
101	-3.35204	0.144828	-0.581101	0.947582	2.34915
102	-0.882128	-1.44032	-1.15837	-1.71125	-0.294097
103	-0.490384	-0.247428	1.09495	-1.131	-0.342466
