VOLNUM	fmriSeriesMoCoSeries_4.bxh	fmriSeriesMoCoSeries_6.bxh	fmriSeriesMoCoSeries_8.bxh	fmriSeriesMoCoSeries_10.bxh	fmriSeriesMoCoSeries_12.bxh
0	108.375	108.169	108.05	107.992	108.07
1	108.374	108.169	108.062	107.99	108.068
2	108.363	108.178	108.056	107.992	108.051
3	108.377	108.164	108.053	107.997	108.074
4	108.378	108.166	108.051	108.008	108.069
5	108.367	108.168	108.035	108.007	108.072
6	108.36	108.162	108.032	108.004	108.073
7	108.373	108.152	108.036	107.998	108.067
8	108.371	108.163	108.045	107.974	108.067
9	108.372	108.168	108.013	107.978	108.065
10	108.391	108.161	108.039	107.978	108.063
11	108.383	108.171	108.074	107.977	108.075
12	108.374	108.155	108.051	107.992	108.06
13	108.373	108.166	108.069	108.01	108.071
14	108.369	108.175	108.059	108.02	108.071
15	108.381	108.183	108.053	108.012	108.078
16	108.368	108.178	108.078	107.986	108.072
17	108.367	108.176	108.056	107.989	108.075
18	108.369	108.166	108.073	107.991	108.061
19	108.386	108.159	108.074	107.979	108.069
20	108.392	108.165	108.056	107.992	108.064
21	108.38	108.187	108.062	107.982	108.066
22	108.386	108.185	108.036	107.969	108.063
23	108.376	108.164	108.048	107.981	108.068
24	108.369	108.17	108.057	107.979	108.071
25	108.373	108.168	108.047	107.987	108.075
26	108.359	108.168	107.996	107.998	108.082
27	108.376	108.164	108.063	107.997	108.071
28	108.377	108.163	108.055	107.993	108.062
29	108.374	108.173	108.056	108.047	108.069
30	108.372	108.163	108.045	107.985	108.07
31	108.374	108.167	108.041	108.016	108.065
32	108.37	108.164	108.047	108.008	108.064
33	108.377	108.156	108.05	107.993	108.063
34	108.368	108.165	108.046	107.98	108.066
35	108.359	108.155	108.049	107.975	108.064
36	108.369	108.162	108.045	107.981	108.085
37	108.368	108.18	108.049	107.988	108.079
38	108.352	108.178	108.061	107.986	108.063
39	108.366	108.167	108.062	107.989	108.084
40	108.345	108.174	108.064	107.992	108.072
41	108.547	108.169	108.058	107.999	108.069
42	108.32	108.163	108.059	108	108.066
43	108.375	108.186	108.069	107.982	108.059
44	108.387	108.165	108.057	107.987	108.049
45	108.372	108.17	108.054	107.986	108.074
46	108.38	108.174	108.052	107.995	108.069
47	108.376	108.167	108.053	107.996	108.077
48	108.372	108.172	108.043	107.992	108.065
49	108.373	108.165	108.035	107.99	108.068
50	108.351	108.172	108.042	107.995	108.067
51	108.358	108.177	108.042	107.986	108.061
52	108.374	108.17	108.053	107.996	108.068
