VOLNUM	fmriSeriesMoCoSeries_4.bxh	fmriSeriesMoCoSeries_6.bxh	fmriSeriesMoCoSeries_8.bxh	fmriSeriesMoCoSeries_10.bxh	fmriSeriesMoCoSeries_12.bxh
0	108.492	108.275	108.202	108.127	108.214
1	108.488	108.283	108.202	108.123	108.22
2	108.5	108.287	108.182	108.123	108.196
3	108.5	108.273	108.19	108.148	108.234
4	108.497	108.276	108.182	108.156	108.226
5	108.486	108.278	108.17	108.152	108.231
6	108.492	108.271	108.175	108.141	108.235
7	108.495	108.264	108.179	108.134	108.231
8	108.487	108.276	108.183	108.12	108.231
9	108.491	108.273	108.177	108.122	108.231
10	108.501	108.282	108.162	108.124	108.234
11	108.502	108.288	108.232	108.134	108.253
12	108.491	108.276	108.202	108.152	108.24
13	108.487	108.294	108.221	108.16	108.251
14	108.493	108.297	108.201	108.175	108.252
15	108.505	108.306	108.192	108.165	108.262
16	108.485	108.3	108.208	108.139	108.25
17	108.497	108.299	108.187	108.154	108.256
18	108.495	108.29	108.206	108.149	108.239
19	108.511	108.28	108.208	108.127	108.256
20	108.515	108.294	108.195	108.149	108.245
21	108.505	108.306	108.207	108.141	108.255
22	108.509	108.304	108.184	108.132	108.247
23	108.497	108.302	108.199	108.143	108.26
24	108.501	108.3	108.21	108.145	108.254
25	108.506	108.296	108.207	108.145	108.259
26	108.499	108.296	108.16	108.162	108.266
27	108.505	108.287	108.232	108.164	108.25
28	108.51	108.291	108.222	108.162	108.235
29	108.504	108.293	108.224	108.233	108.256
30	108.499	108.284	108.217	108.158	108.251
31	108.505	108.295	108.211	108.184	108.247
32	108.505	108.288	108.216	108.177	108.243
33	108.514	108.279	108.22	108.172	108.245
34	108.507	108.285	108.218	108.157	108.249
35	108.496	108.283	108.219	108.142	108.245
36	108.507	108.29	108.216	108.155	108.265
37	108.509	108.301	108.221	108.171	108.262
38	108.5	108.297	108.24	108.172	108.235
39	108.521	108.288	108.231	108.171	108.265
40	108.504	108.285	108.242	108.175	108.248
41	108.669	108.288	108.226	108.175	108.248
42	108.48	108.283	108.227	108.18	108.252
43	108.533	108.313	108.243	108.161	108.242
44	108.534	108.291	108.239	108.159	108.235
45	108.515	108.294	108.228	108.152	108.257
46	108.53	108.288	108.232	108.174	108.25
47	108.516	108.29	108.232	108.168	108.255
48	108.514	108.291	108.218	108.163	108.249
49	108.516	108.284	108.22	108.151	108.253
50	108.497	108.289	108.216	108.159	108.244
51	108.516	108.298	108.219	108.145	108.242
52	108.524	108.299	108.223	108.156	108.252
53	108.524	108.301	108.221	108.169	108.256
54	108.521	108.297	108.216	108.157	108.254
55	108.511	108.283	108.233	108.146	108.252
56	108.506	108.299	108.219	108.145	108.251
57	108.527	108.293	108.218	108.15	108.255
58	108.519	108.288	108.221	108.128	108.26
59	108.524	108.293	108.206	108.132	108.264
60	108.525	108.297	108.201	108.138	108.248
61	108.515	108.301	108.197	108.137	108.259
62	108.513	108.307	108.203	108.131	108.254
63	108.517	108.299	108.217	108.131	108.258
64	108.523	108.306	108.216	108.12	108.252
65	108.542	108.302	108.207	108.131	108.259
66	108.513	108.317	108.192	108.108	108.269
67	108.541	108.313	108.196	108.126	108.264
68	108.535	108.321	108.204	108.1	108.249
69	108.545	108.336	108.197	108.097	108.243
70	108.559	108.298	108.213	108.104	108.252
71	108.535	108.318	108.214	108.114	108.257
72	108.553	108.316	108.224	108.127	108.257
73	108.538	108.318	108.212	108.129	108.251
74	108.534	108.313	108.218	108.119	108.244
75	108.525	108.308	108.218	108.11	108.243
76	108.528	108.264	108.209	108.099	108.253
77	108.532	108.306	108.199	108.1	108.259
78	108.533	108.317	108.199	108.102	108.263
79	108.538	108.318	108.201	108.11	108.267
80	108.539	108.309	108.205	108.101	108.267
81	108.544	108.308	108.195	108.101	108.259
82	108.537	108.316	108.194	108.107	108.261
83	108.531	108.304	108.2	108.105	108.251
84	108.534	108.317	108.184	108.103	108.251
85	108.539	108.305	108.19	108.099	108.241
86	108.523	108.307	108.185	108.105	108.243
87	108.519	108.316	108.198	108.098	108.258
88	108.509	108.313	108.183	108.103	108.259
89	108.518	108.317	108.191	108.117	108.249
90	108.521	108.298	108.186	108.109	108.246
91	108.53	108.312	108.195	108.129	108.224
92	108.53	108.318	108.204	108.122	108.239
93	108.525	108.311	108.196	108.119	108.25
94	108.532	108.311	108.186	108.135	108.244
95	108.535	108.318	108.184	108.112	108.24
96	108.532	108.308	108.185	108.141	108.221
97	108.512	108.321	108.181	108.115	108.228
98	108.528	108.315	108.176	108.129	108.235
99	108.541	108.317	108.174	108.121	108.233
100	108.534	108.311	108.171	108.129	108.226
101	108.52	108.328	108.17	108.129	108.239
102	108.51	108.321	108.175	108.132	108.232
103	108.547	108.322	108.176	108.143	108.223
104	108.535	108.323	108.171	108.131	108.237
105	108.534	108.32	108.162	108.143	108.244
106	108.523	108.322	108.179	108.139	108.239
107	108.513	108.326	108.208	108.143	108.238
108	108.514	108.326	108.196	108.126	108.227
109	108.511	108.321	108.201	108.126	108.239
110	108.501	108.314	108.192	108.138	108.231
111	108.524	108.322	108.172	108.136	108.246
112	108.513	108.317	108.175	108.132	108.23
113	108.504	108.319	108.181	108.119	108.271
114	108.508	108.304	108.181	108.13	108.259
115	108.507	108.32	108.189	108.114	108.252
116	108.528	108.329	108.186	108.126	108.256
117	108.514	108.33	108.192	108.113	108.258
118	108.52	108.326	108.188	108.126	108.262
119	108.534	108.335	108.178	108.126	108.249
120	108.522	108.315	108.181	108.122	108.25
121	108.531	108.33	108.189	108.113	108.251
122	108.525	108.321	108.193	108.123	108.259
123	108.53	108.319	108.198	108.112	108.278
124	108.521	108.319	108.195	108.113	108.26
125	108.522	108.324	108.193	108.107	108.271
126	108.512	108.32	108.201	108.11	108.262
127	108.51	108.33	108.196	108.108	108.252
128	108.525	108.311	108.216	108.125	108.237
129	108.516	108.33	108.206	108.119	108.242
130	108.529	108.326	108.216	108.116	108.242
131	108.52	108.322	108.204	108.114	108.228
132	108.509	108.312	108.201	108.122	108.243
133	108.523	108.305	108.204	108.1	108.228
134	108.516	108.315	108.209	108.12	108.245
135	108.505	108.302	108.215	108.121	108.249
136	108.498	108.309	108.204	108.118	108.259
137	108.505	108.324	108.207	108.117	108.255
138	108.506	108.312	108.209	108.126	108.236
139	108.509	108.301	108.203	108.127	108.259
140	108.5	108.305	108.205	108.122	108.255
141	108.51	108.3	108.2	108.131	108.268
142	108.509	108.302	108.214	108.135	108.26
143	108.509	108.308	108.216	108.105	108.262
144	108.512	108.306	108.222	108.128	108.264
145	108.506	108.311	108.216	108.129	108.255
146	108.508	108.318	108.234	108.119	108.246
147	108.527	108.328	108.212	108.118	108.239
148	108.507	108.308	108.238	108.112	108.238
149	108.517	108.315	108.184	108.138	108.253
150	108.528	108.32	108.219	108.107	108.258
151	108.517	108.331	108.213	108.133	108.244
152	108.514	108.315	108.222	108.13	108.243
153	108.514	108.321	108.208	108.12	108.237
154	108.5	108.31	108.209	108.116	108.24
155	108.506	108.315	108.213	108.112	108.235
156	108.502	108.309	108.225	108.115	108.231
157	108.504	108.302	108.212	108.112	108.239
158	108.507	108.315	108.209	108.118	108.235
