VOLNUM	fmriSeriesMoCoSeries_4.bxh	fmriSeriesMoCoSeries_6.bxh	fmriSeriesMoCoSeries_8.bxh	fmriSeriesMoCoSeries_10.bxh	fmriSeriesMoCoSeries_12.bxh
0	3.30681	3.08098	4.23999	3.72813	3.78473
1	2.70664	2.94139	4.22067	3.74022	3.76345
2	4.22216	2.82765	3.5306	4.47744	3.8496
3	3.68665	2.77798	3.7995	4.44257	3.59948
4	3.23031	2.91473	4.03951	3.75134	4.04052
5	3.23181	2.80808	3.58135	3.79532	3.93587
6	3.18912	2.7623	3.78777	3.923	3.58024
7	3.07708	2.6554	3.98244	3.74568	3.62578
8	2.92339	2.62464	3.88999	3.87538	3.74781
9	2.93694	2.70204	4.51021	4.02286	3.83978
10	3.20237	2.74138	4.24894	4.02397	3.6613
11	3.17639	2.65169	3.92486	3.91063	3.63929
12	2.85667	3.37153	3.69772	3.77444	3.81893
13	2.60124	3.92244	3.8281	3.68228	3.76632
14	2.75147	4.16846	3.81389	3.69164	3.65936
15	2.7591	3.63909	4.056	3.65437	3.67412
16	2.9863	3.54765	4.33802	3.73907	3.59752
17	3.47775	3.73933	4.06717	3.73374	3.71846
18	3.08435	3.37931	3.72207	3.83195	3.54189
19	3.08601	3.39432	3.50598	3.75889	3.61867
20	2.88741	3.07055	3.7168	3.79327	3.64874
21	2.63874	3.00373	3.7237	3.66824	3.77674
22	3.42632	3.16333	3.79324	3.69843	3.71451
23	3.24132	3.37264	3.90253	3.87052	4.00634
24	3.10645	3.1864	3.65147	3.71214	3.98103
25	2.97232	2.99534	4.56094	3.69937	3.74954
26	3.23847	2.78641	4.90906	3.52006	3.61166
27	2.86697	2.81625	4.3404	3.79143	3.52877
28	2.73948	2.74872	3.66418	3.95682	3.84091
29	3.10156	2.70765	3.59885	3.79922	3.86477
30	3.12942	2.70742	3.74717	3.75505	4.18204
31	3.10368	2.94542	3.78283	3.7245	3.91557
32	3.08986	2.94302	3.7019	3.78779	3.72775
33	2.91616	2.86867	3.71953	3.7683	4.17744
34	2.92445	3.03199	3.76588	3.7286	3.93291
35	3.02277	2.99107	3.70224	3.76179	3.99852
36	2.99809	3.53108	3.6556	3.73623	4.00522
37	3.04372	3.30823	3.65706	3.77879	3.85642
38	4.06527	2.82162	3.54415	3.81695	3.71397
39	3.8138	2.72808	3.67071	3.71757	3.7104
40	4.12908	2.90404	3.9982	3.67136	3.72619
41	5.077	2.75795	3.77702	3.68511	3.42039
