VOLNUM	fmriSeriesEncode#2Run1_2.bxh	fmriSeriesEncode#2Run2_4.bxh	fmriSeriesEncode#2Run3_6.bxh	fmriSeriesEncode#2Run4_8.bxh	fmriSeriesEncode#2Run5_10.bxh
0	111.794	112.322	112.401	112.478	112.439
1	111.787	112.349	112.46	112.425	112.471
2	111.811	112.312	112.423	112.469	112.45
3	111.743	112.309	112.424	112.459	112.455
4	111.788	112.259	112.455	112.464	112.418
5	111.764	112.305	112.383	112.489	112.446
6	111.768	112.276	112.41	112.434	112.44
7	111.788	112.285	112.352	112.469	112.473
8	111.781	112.286	112.369	112.452	112.441
9	111.758	112.273	112.355	112.426	112.438
10	111.732	112.273	112.321	112.446	112.426
11	111.669	112.24	112.365	112.393	112.419
12	111.823	112.305	112.409	112.48	112.416
13	111.816	112.335	112.414	112.485	112.486
14	111.795	112.35	112.389	112.506	112.414
15	111.828	112.352	112.427	112.474	112.453
16	111.818	112.383	112.394	112.507	112.408
17	111.852	112.31	112.428	112.487	112.424
18	111.826	112.399	112.45	112.541	112.466
19	111.86	112.38	112.486	112.521	112.404
20	111.767	112.359	112.409	112.562	112.488
21	111.793	112.373	112.449	112.484	112.471
22	111.797	112.352	112.401	112.443	112.484
23	111.872	112.383	112.458	112.522	112.447
24	111.855	112.352	112.422	112.551	112.476
25	111.843	112.324	112.422	112.481	112.444
26	111.794	112.347	112.401	112.519	112.441
27	111.815	112.333	112.403	112.522	112.463
28	111.781	112.298	112.361	112.448	112.399
29	111.741	112.29	112.375	112.441	112.448
30	111.728	112.251	112.352	112.424	112.399
31	111.718	112.292	112.377	112.45	112.438
32	111.764	112.238	112.344	112.41	112.425
33	111.724	112.29	112.358	112.454	112.381
34	111.778	112.255	112.367	112.385	112.428
35	111.738	112.287	112.342	112.418	112.373
36	111.76	112.231	112.355	112.441	112.423
37	111.758	112.283	112.306	112.497	112.378
38	111.828	112.292	112.426	112.395	112.436
39	111.812	112.389	112.448	112.528	112.391
40	111.853	112.352	112.761	112.472	112.506
41	111.798	112.342	112.273	112.54	112.489
42	111.816	112.362	112.421	112.522	112.488
43	111.776	112.305	112.367	112.491	112.496
44	111.855	112.429	112.421	112.501	112.451
45	111.819	112.345	112.355	112.611	112.534
46	111.825	112.379	112.44	112.473	112.477
47	111.789	112.322	112.397	112.472	112.472
48	111.796	112.38	112.448	112.496	112.414
49	111.854	112.327	112.498	112.456	112.441
50	111.842	112.379	112.446	112.563	112.453
51	111.849	112.352	112.403	112.479	112.382
52	111.776	112.341	112.429	112.534	112.429
53	111.82	112.359	112.371	112.492	112.448
54	111.778	112.344	112.409	112.54	112.458
55	111.786	112.305	112.369	112.432	112.471
56	111.754	112.259	112.36	112.461	112.417
57	111.742	112.262	112.365	112.414	112.41
58	111.766	112.21	112.321	112.433	112.423
59	111.735	112.305	112.381	112.425	112.384
60	111.782	112.238	112.314	112.433	112.412
61	111.701	112.274	112.378	112.433	112.368
62	111.748	112.252	112.321	112.409	112.376
63	111.755	112.283	112.41	112.387	112.437
64	111.822	112.348	112.403	112.441	112.431
