VOLNUM	fmriSeriesEncode#2Run1_2.bxh	fmriSeriesEncode#2Run2_4.bxh	fmriSeriesEncode#2Run3_6.bxh	fmriSeriesEncode#2Run4_8.bxh	fmriSeriesEncode#2Run5_10.bxh
0	211.038	211.853	212.971	213.125	212.034
1	210.851	211.444	211.853	212.56	211.646
2	210.203	210.843	211.598	212.079	211.109
3	210.061	210.711	211.205	211.73	211.075
4	209.845	210.353	210.82	211.205	210.731
5	209.925	210.224	210.996	211.3	210.696
6	209.63	210.309	210.864	211.432	210.678
7	209.448	210.047	210.826	211.128	210.358
8	209.317	210.273	210.531	210.939	210.479
9	209.486	209.974	210.677	210.705	210.425
10	209.581	210.19	210.454	210.966	210.802
11	209.138	210.177	211.148	211.481	210.898
12	209.613	209.074	209.359	210.722	210.144
13	209.729	210.11	210.272	210.323	209.94
14	210.271	211.187	210.555	210.885	210.141
15	210.317	211.217	210.789	211.52	209.907
16	210.59	211.379	210.785	210.774	210.218
17	210.703	211.841	211.261	211.089	210.458
18	210.121	210.44	210.141	210.463	209.733
19	210.349	210.236	210.963	211.427	210.55
20	210.546	210.119	210.956	211.358	210.551
21	210.311	209.805	210.788	210.877	210.66
22	210.274	209.697	211.165	210.716	210.651
23	209.149	208.759	209.682	209.873	210.143
24	209.334	208.893	210.455	209.126	210.07
25	209.379	209.318	210.465	209.719	210.078
26	209.169	209.274	210.452	209.764	209.89
27	209.147	209.13	210.331	209.991	209.98
28	208.882	209.129	210.602	209.936	210.076
29	208.866	209.151	210.46	209.904	209.781
30	208.929	208.955	210.38	209.832	209.695
31	208.977	208.879	210.369	209.885	209.67
32	209.311	209.017	210.096	209.921	209.926
33	209.404	209.043	209.995	209.842	209.849
34	209.479	209.445	210.268	209.979	209.949
35	209.668	209.448	209.96	210.029	209.9
36	209.7	209.533	210.133	210.31	209.342
37	210.151	209.799	210.226	210.677	209.94
38	209.03	208.826	208.999	210.144	209.605
39	209.681	209.726	211.218	209.333	209.764
40	209.77	210.027	208.756	210.09	211.442
41	210.031	209.487	212.097	209.782	210.168
42	210.031	209.82	210.891	209.906	210.091
43	209.81	209.843	210.793	210.25	209.82
44	208.662	208.789	209.34	209.855	209.394
45	209.096	209.601	210.502	209.51	209.283
46	209.34	209.547	211.042	209.808	209.202
47	209.491	209.466	211.567	209.922	208.854
48	209.599	209.705	211.91	210.206	209.326
49	208.811	209.408	210.512	210.474	208.612
50	209.122	208.887	210.59	209.589	209.015
51	209.064	209.189	210.342	210.101	209.554
52	209.229	209.256	210.034	210.065	210.214
53	209.244	209.381	209.951	209.948	210.335
54	208.999	209.43	209.675	209.934	211.042
55	208.961	209.564	209.617	209.689	210.924
56	209.167	209.285	209.692	209.637	211.485
