# Overall Threshold 1: [ -8.12488537619263 8.12481573224111 ]
# Overall Threshold 2: [ -16.2497359304095 16.249666286458 ]
VOLNUM	fmriSeriesEncode#2Run1_2.bxh	fmriSeriesEncode#2Run2_4.bxh	fmriSeriesEncode#2Run3_6.bxh	fmriSeriesEncode#2Run4_8.bxh	fmriSeriesEncode#2Run5_10.bxh
0	-0.37245	-2.16917	-2.2742	-1.34964	-1.79802
1	-1.88092	-0.816839	-0.968012	-0.132951	-0.702325
2	0.00376121	-0.0696033	0.0114012	-1.11455	0.0837194
3	0.0376908	-0.337265	-0.722285	-0.65294	-0.0751672
4	0.216064	0.58766	1.52483	0.83763	0.864252
5	0.737824	0.644177	0.235416	1.06426	0.745397
6	-1.4186	0.1764	0.443796	0.249215	-0.479168
7	0.417784	0.195896	0.0750042	-0.913839	0.276845
8	0.247567	0.227733	0.457125	0.418511	0.771041
9	1.35272	0.552994	0.473011	0.665136	1.16384
10	-2.26839	0.243392	1.39402	2.22226	0.609768
11	2.9603	-4.15181	-4.5989	-2.4775	-3.32342
12	-0.243387	5.55908	2.74471	-0.546701	1.70397
13	2.50835	3.07328	2.33102	2.84802	-0.0201165
14	0.262055	1.76145	0.0643532	2.79321	0.108356
15	1.0331	-0.244978	0.752413	-3.24914	0.0890369
16	-0.264396	1.5153	0.701819	1.17817	-0.189233
17	-1.01221	-5.01233	-3.24401	-1.95063	-1.9901
18	0.719505	0.409343	2.63878	4.07125	3.66717
19	0.379455	-0.999872	0.247483	-0.109313	0.0181802
20	-0.781177	-0.0145618	-0.508847	-1.53054	0.389466
21	-1.15076	-1.17219	0.32827	-1.9471	-1.54358
22	-3.32631	-2.77876	-5.52034	-2.15913	-0.996043
23	0.669284	0.753079	2.96288	-2.14803	0.694133
24	0.562307	1.75969	0.638111	2.18703	-0.428887
25	-1.13948	0.284721	-0.283027	0.880449	-0.144173
26	0.682573	-1.14611	0.357446	0.251211	0.194136
27	-1.80877	0.659202	-0.131145	0.392554	0.109293
28	0.731658	-0.794186	0.495699	-0.165571	-0.606808
29	-0.482818	0.0248863	-1.05349	-0.31209	-0.843801
30	1.1701	-0.495758	0.746198	-0.114831	1.08453
31	0.372268	0.63503	-1.98129	0.356957	-0.190409
32	1.1961	-0.0749834	0.603536	-0.347288	0.52914
33	-0.0598618	1.15064	0.143013	0.576764	0.291558
34	1.09488	0.924548	-0.100654	0.432782	-0.139357
35	-0.398819	-0.717883	0.0633002	1.23434	-1.4315
36	0.951862	1.35881	0.718969	1.07495	1.80705
37	-3.53022	-3.75694	-4.41421	-3.01565	-1.05905
38	2.93335	4.23669	4.57972	-2.03172	-0.00364382
39	0.352033	-0.0689493	-10.5292	2.81676	6.33062
40	1.0084	-0.726087	15.8003	-0.52742	-4.35868
41	0.726036	0.231832	-2.85958	-0.43697	-0.247783
42	-2.00908	-0.254362	-1.99023	1.17164	-0.383025
43	-3.03761	-3.13711	-4.65296	-1.53822	-2.3077
44	1.04169	2.79921	4.64218	0.390382	0.565664
45	1.95462	0.171039	2.50807	0.0737357	-0.591799
46	-0.506946	-0.541095	2.04382	1.15877	-1.2428
47	0.147285	0.939315	0.135593	0.348958	0.745636
48	-3.0245	-1.4615	-4.12726	0.727081	-2.64672
49	2.76001	-1.27471	-0.164862	-3.28335	1.21453
50	-0.908994	1.07929	-0.164571	2.24665	2.33037
51	0.997474	1.06302	-1.20765	0.627704	1.33817
52	0.24506	-0.0925623	-0.167737	-0.800421	1.91797
53	-1.29933	0.687835	-0.248497	1.32724	1.12843
54	0.334626	-0.268063	-0.937452	-1.87652	0.527668
55	-0.215782	-0.239053	0.75662	0.693163	1.04023
56	0.612638	-1.88678	0.18896	-0.664996	-0.902536
57	0.00477953	1.49767	-0.238032	1.09158	-1.36108
58	-1.11367	-0.757992	0.449993	-0.333902	-0.165205
59	-0.948344	0.523427	0.565279	-0.00305403	-2.74376
60	0.692119	0.138703	-1.91876	-0.976546	-1.19923
61	0.834792	-1.06014	0.673812	-0.262525	-1.94619
62	0.331906	0.380859	1.92145	-1.08174	-0.28858
63	-2.31706	-2.32697	-0.446396	-1.18149	-0.483936
64	1.90239	0.630471	-1.66564	0.954671	2.08374
65	0.99696	0.606789	0.25992	2.06126	1.31391
66	0.996389	0.117517	1.89475	1.10246	0.0683223
67	0.72038	0.619504	-0.0734331	-6.28107	1.36034
68	-1.10143	0.853126	0.256315	-7.70315	1.05496
69	-0.716649	-2.34423	-2.83481	14.8812	-1.20281
70	1.22597	2.71523	4.09486	-0.091815	0.461874
71	0.403571	1.55136	-0.0890472	0.342555	-0.617801
72	-1.77672	-1.05351	0.377974	0.629006	0.33282
73	0.258553	-0.528603	0.0359583	1.11917	0.234981
74	-3.3575	-1.36641	-3.20907	-2.18284	-1.6601
75	2.03985	5.1605	0.35026	0.568395	1.92361
76	1.16171	-0.854739	1.60665	2.08383	0.242699
77	-1.2431	-0.299425	-1.15739	-1.2264	0.674239
78	0.597034	-0.371644	-0.524095	-1.46864	0.0463282
79	0.552092	0.468896	-0.17802	-1.4601	-1.47497
80	0.37439	2.31569	-0.512821	-2.59308	-0.920385
81	-0.40356	-4.26111	0.73387	-0.398717	-0.986646
82	0.0611384	-4.7031	-0.186003	-0.0645861	0.164497
