VOLNUM	fmriSeriesEncode_2Run1_2.bxh	fmriSeriesEncode_2Run2_4.bxh	fmriSeriesEncode_2Run3_6.bxh	fmriSeriesEncode_2Run4_8.bxh	fmriSeriesEncode_2Run5_10.bxh
0	110.779	111.4	111.487	111.626	111.804
1	110.7	111.433	111.613	111.523	111.829
2	110.807	111.345	111.555	111.609	111.797
3	110.649	111.393	111.543	111.6	111.829
4	110.758	111.282	111.637	111.605	111.749
5	110.66	111.397	111.506	111.648	111.86
6	110.781	111.343	111.582	111.537	111.809
7	110.738	111.386	111.469	111.598	111.924
8	110.713	111.375	111.511	111.585	111.811
9	110.715	111.338	111.509	111.554	111.875
10	110.657	111.382	111.466	111.6	111.785
11	110.668	111.317	111.564	111.523	111.849
12	110.789	111.451	111.609	111.704	111.886
13	110.856	111.447	111.653	111.622	111.937
14	110.771	111.488	111.6	111.729	111.814
15	110.888	111.473	111.671	111.622	111.907
16	110.814	111.528	111.598	111.74	111.809
17	110.937	111.526	111.688	111.665	111.832
18	110.815	111.542	111.65	111.776	111.902
19	110.973	111.57	111.737	111.717	111.787
20	110.779	111.527	111.593	111.786	111.952
21	110.879	111.53	111.684	111.68	111.836
22	110.874	111.559	111.59	111.679	111.905
23	111.005	111.527	111.68	111.735	111.773
24	110.953	111.563	111.584	111.768	111.864
25	110.997	111.474	111.604	111.669	111.804
26	110.896	111.532	111.554	111.715	111.82
27	110.942	111.496	111.56	111.732	111.875
28	110.904	111.456	111.466	111.606	111.743
29	110.847	111.464	111.512	111.622	111.857
30	110.875	111.364	111.463	111.585	111.736
31	110.828	111.458	111.482	111.625	111.82
32	110.918	111.349	111.424	111.538	111.813
33	110.802	111.454	111.428	111.621	111.719
34	110.927	111.373	111.419	111.496	111.846
35	110.802	111.437	111.369	111.558	111.716
36	110.905	111.363	111.407	111.583	111.841
37	110.861	111.481	111.335	111.671	111.772
38	110.987	111.495	111.529	111.604	111.83
39	110.911	111.576	111.414	111.764	111.858
40	111.02	111.549	111.645	111.648	111.839
41	110.897	111.535	111.38	111.726	111.881
42	110.982	111.593	111.503	111.719	111.907
43	110.928	111.517	111.442	111.679	111.914
44	111.056	111.703	111.513	111.652	111.902
45	110.978	111.566	111.397	111.794	111.929
46	110.998	111.648	111.547	111.612	111.873
47	110.915	111.546	111.461	111.593	111.895
48	110.954	111.654	111.562	111.653	111.821
49	111.012	111.563	111.579	111.573	111.841
50	110.965	111.65	111.575	111.713	111.862
51	111.02	111.59	111.473	111.575	111.733
52	110.855	111.564	111.558	111.639	111.794
53	110.956	111.592	111.433	111.599	111.78
54	110.862	111.525	111.513	111.655	111.837
55	110.882	111.522	111.45	111.526	111.78
56	110.85	111.444	111.423	111.544	111.78
57	110.813	111.495	111.456	111.485	111.719
58	110.852	111.381	111.388	111.453	111.781
59	110.789	111.537	111.493	111.487	111.696
60	110.893	111.435	111.373	111.472	111.75
61	110.742	111.484	111.476	111.477	111.664
62	110.835	111.46	111.383	111.432	111.714
63	110.816	111.531	111.545	111.486	111.824
64	110.938	111.649	111.579	111.527	111.737
65	110.904	111.629	111.673	111.616	111.822
66	110.916	111.641	111.555	111.503	111.718
67	110.934	111.562	111.591	111.579	111.857
68	110.915	111.645	111.497	111.444	111.754
69	110.934	111.573	111.571	111.665	111.91
70	111.01	111.689	111.596	111.933	111.826
71	111.019	111.651	111.567	111.698	111.871
72	110.904	111.761	111.64	111.681	111.769
73	111.02	111.689	111.534	111.646	111.829
74	110.91	111.664	111.574	111.586	111.806
75	111.068	111.663	111.581	111.661	111.861
76	111.032	111.627	111.614	111.649	111.795
77	111.085	111.686	111.482	111.719	111.828
78	110.995	111.58	111.573	111.569	111.734
79	111.039	111.705	111.491	111.698	111.732
80	111.002	111.544	111.536	111.62	111.704
81	110.95	111.596	111.473	111.582	111.67
82	110.908	111.44	111.462	111.6	111.678
83	110.871	111.562	111.414	111.537	111.685
84	110.953	111.52	111.376	111.53	111.637
85	110.884	111.488	111.437	111.542	111.703
86	110.958	111.564	111.465	111.52	111.623
87	110.839	111.431	111.505	111.56	111.608
88	110.908	111.51	111.385	111.451	111.623
89	110.928	111.496	111.548	111.571	111.541
90	110.994	111.565	111.493	111.619	111.701
91	111.023	111.589	111.588	111.673	111.702
92	111.015	111.669	111.505	111.634	111.755
93	111.026	111.566	111.52	111.611	111.654
94	110.994	111.544	111.609	111.726	111.789
95	111.071	111.522	111.503	111.409	111.688
96	111.041	111.735	111.687	111.898	111.882
97	111.038	111.552	111.533	111.589	111.661
98	110.943	111.625	111.669	111.706	111.777
99	111	111.497	111.478	111.613	111.712
100	110.903	111.507	111.618	111.785	111.809
101	111.088	111.582	111.542	111.583	111.733
102	110.997	111.6	111.51	111.752	111.798
103	111.065	111.568	111.541	111.677	111.836
104	110.981	111.449	111.527	111.628	111.68
105	111.01	111.534	111.503	111.666	111.717
106	110.942	111.425	111.539	111.526	111.709
107	110.911	111.489	111.527	111.542	111.706
108	110.9	111.411	111.507	111.565	111.644
109	110.833	111.438	111.43	111.534	111.733
110	110.904	111.485	111.486	111.601	111.627
111	110.835	111.379	111.407	111.445	111.758
112	110.883	111.5	111.449	111.607	111.667
113	110.838	111.375	111.488	111.559	111.712
114	110.926	111.48	111.388	111.575	111.61
115	110.874	111.384	111.499	111.747	111.673
116	111.025	111.553	111.396	111.545	111.692
117	110.932	111.502	111.618	111.706	111.709
118	110.996	111.56	111.468	111.68	111.687
119	110.885	111.551	111.577	111.652	111.771
120	110.722	111.559	111.586	111.775	111.709
121	110.841	111.519	111.591	111.648	111.772
122	110.998	111.65	111.621	111.756	111.794
123	110.87	111.572	111.618	111.736	111.755
124	110.96	111.577	111.575	111.75	111.76
125	110.933	111.57	111.576	111.67	111.829
126	110.888	111.558	111.489	111.727	111.801
127	110.931	111.641	111.612	111.671	111.855
128	110.981	111.57	111.571	111.792	111.81
129	110.897	111.617	111.595	111.657	111.724
130	110.876	111.516	111.517	111.658	111.784
131	110.88	111.628	111.568	111.772	111.726
132	110.847	111.549	111.514	111.666	111.749
133	110.877	111.516	111.54	111.71	111.639
134	110.81	111.57	111.428	111.549	111.783
135	110.903	111.479	111.502	111.606	111.579
136	110.809	111.593	111.419	111.562	111.715
137	110.862	111.483	111.433	111.554	111.643
138	110.828	111.571	111.461	111.544	111.696
139	110.866	111.502	111.439	111.525	111.676
140	110.807	111.574	111.494	111.597	111.68
141	110.87	111.607	111.39	111.559	111.631
142	110.92	111.594	111.563	111.582	111.775
143	110.989	111.806	111.442	111.765	111.708
144	110.861	111.529	111.521	111.649	111.818
145	110.987	111.714	111.519	111.739	111.743
146	110.956	111.544	111.608	111.693	111.788
147	111.065	111.494	111.546	111.667	111.777
148	111.037	111.544	111.624	111.626	111.983
149	111.147	111.567	111.61	111.749	111.75
150	110.855	111.473	111.569	111.68	111.867
151	110.952	111.613	111.611	111.744	111.719
152	110.997	111.609	111.517	111.672	111.809
153	110.831	111.616	111.628	111.73	111.747
154	110.999	111.611	111.59	111.766	111.909
155	110.789	111.548	111.652	111.68	111.718
156	110.959	111.661	111.532	111.716	111.811
157	110.846	111.543	111.564	111.627	111.732
158	110.953	111.593	111.528	111.71	111.798
159	110.928	111.493	111.529	111.558	111.633
160	110.881	111.507	111.472	111.662	111.745
161	110.865	111.565	111.468	111.593	111.599
162	110.847	111.51	111.423	111.68	111.661
163	110.905	111.549	111.493	111.567	111.655
164	110.882	111.501	111.416	111.693	111.706
165	110.873	111.572	111.474	111.571	111.657
