VOLNUM	fmriSeriesEncode#2Run1_2.bxh	fmriSeriesEncode#2Run2_4.bxh	fmriSeriesEncode#2Run3_6.bxh	fmriSeriesEncode#2Run4_8.bxh	fmriSeriesEncode#2Run5_10.bxh
0	52.7492	52.1845	52.399	52.3397	52.0252
1	52.7343	52.1515	52.331	52.369	51.9899
2	52.6937	52.1198	52.3581	52.3219	51.9619
3	52.7018	52.1331	52.3562	52.3285	51.9415
4	52.6674	52.1635	52.3318	52.3495	51.985
5	52.7401	52.1153	52.3524	52.3071	51.9615
6	52.6834	52.1447	52.328	52.3213	51.995
7	52.7296	52.1267	52.3417	52.303	51.9656
8	52.6927	52.1293	52.3376	52.3176	52.0004
9	52.7001	52.1007	52.3973	52.2836	51.9683
10	52.754	52.1309	52.3639	52.2832	52.0115
11	52.802	52.2463	52.6089	52.3459	52.061
12	52.8031	52.2506	52.4233	52.4084	52.144
13	52.7793	52.2247	52.4472	52.3927	52.0218
14	52.7901	52.2439	52.3947	52.3433	52.053
15	52.7182	52.2277	52.3735	52.3496	52.0226
16	52.778	52.2313	52.3769	52.3519	52.002
17	52.847	52.2679	52.4591	52.4157	52.1334
18	52.8268	52.2429	52.3864	52.36	52.0561
19	52.7137	52.2014	52.3879	52.3997	52.0306
20	52.7726	52.2058	52.3893	52.3213	52.0129
21	52.6939	52.146	52.3509	52.3479	52.0306
22	52.8498	52.2161	52.4641	52.3703	52.0517
23	52.8137	52.222	52.4304	52.4068	52.0965
24	52.8301	52.1997	52.4628	52.301	51.9713
25	52.7003	52.2154	52.3964	52.3353	52.0115
26	52.7519	52.1473	52.4265	52.3262	52.019
27	52.7026	52.1745	52.3882	52.315	51.9975
28	52.702	52.1231	52.3987	52.3301	52.03
29	52.7096	52.1256	52.3889	52.2884	51.9764
30	52.724	52.1278	52.4163	52.3261	52.0092
31	52.6908	52.1182	52.3718	52.2829	52.002
32	52.7375	52.1647	52.3539	52.321	52.0061
33	52.7061	52.137	52.3363	52.2895	52.0195
34	52.7256	52.2002	52.3023	52.333	52.0003
35	52.7644	52.1441	52.2898	52.3004	52.0229
36	52.6881	52.2011	52.2838	52.3352	51.9885
37	52.8447	52.2261	52.3845	52.2968	52.0367
38	52.7763	52.3344	52.2985	52.4943	52.044
39	52.7823	52.1894	52.557	52.3886	52.0249
40	52.7099	52.2088	52.7027	52.4045	52.059
41	52.7745	52.1822	52.4256	52.3565	52.0908
42	52.7044	52.1918	52.4127	52.3701	52.0275
43	52.881	52.2897	52.4786	52.3208	52.0633
44	52.7835	52.2297	52.3929	52.4715	52.1126
45	52.7965	52.2184	52.4335	52.3088	52.0417
46	52.7619	52.1435	52.376	52.3161	52.0039
47	52.7649	52.1669	52.4274	52.3021	51.9779
48	52.7812	52.1409	52.4336	52.3126	52.0088
49	52.788	52.2521	52.3924	52.3819	52.0351
50	52.7665	52.155	52.3541	52.3093	51.9775
51	52.7265	52.1968	52.3472	52.3474	51.9704
52	52.7668	52.152	52.364	52.3218	52.0121
53	52.6836	52.1569	52.3736	52.364	51.9995
54	52.7448	52.1261	52.3536	52.3238	52.0334
55	52.7104	52.1673	52.3853	52.3674	52.0289
56	52.7239	52.1744	52.3638	52.3457	52.0318
57	52.7302	52.1768	52.3783	52.3591	52.04
58	52.7571	52.194	52.3851	52.3051	52.0456
59	52.7434	52.1467	52.3666	52.2943	52.0252
60	52.7114	52.1925	52.4233	52.2836	52.0274
61	52.7411	52.1393	52.3498	52.3023	52.0025
62	52.6964	52.1871	52.4279	52.3014	51.9747
63	52.8206	52.2279	52.3954	52.3631	52.0589
64	52.7358	52.347	52.4965	52.3565	52.0818
65	52.792	52.2262	52.414	52.2316	52.0119
66	52.7636	52.198	52.4042	52.2936	52.0348
67	52.7593	52.1589	52.3547	52.311	51.997
68	52.7435	52.1764	52.3692	52.6258	52.0717
69	52.8323	52.2411	52.4477	52.5688	52.129
70	52.7771	52.1634	52.4837	52.3146	52.0659
71	52.7466	52.2317	52.4392	52.3094	52.0424
72	52.7364	52.1675	52.4202	52.2746	52.0325
73	52.6994	52.1977	52.414	52.2972	51.9432
74	52.8087	52.2091	52.4502	52.3531	52.034
75	52.8282	52.2198	52.4208	52.5746	52.0288
76	52.8051	52.1792	52.3715	52.3591	52.0357
77	52.7117	52.1213	52.3748	52.3505	51.9828
78	52.7285	52.1159	52.3227	52.3078	51.9888
79	52.7171	52.1372	52.3583	52.3005	51.9745
80	52.7577	52.1277	52.3527	52.23	51.98
81	52.7464	52.1467	52.3998	52.2641	51.9481
82	52.7561	52.254	52.366	52.2425	51.9911
83	52.742	52.1991	52.4076	52.2908	51.958
84	52.7229	52.2139	52.3592	52.2944	52.0234
85	52.774	52.2031	52.3944	52.3433	52.0039
86	52.7073	52.1536	52.4125	52.3142	52.0983
87	52.7353	52.167	52.394	52.3461	52.0671
88	52.7056	52.0966	52.3827	52.3517	52.0523
89	52.8033	52.2054	52.3843	52.3563	52.0859
90	52.7787	52.2778	52.4805	52.3946	52.0672
91	52.8205	52.2598	52.4068	52.3632	52.1489
92	52.7196	52.2141	52.3916	52.3682	52.0283
93	52.7246	52.2628	52.398	52.3475	52.0809
94	52.7007	52.1443	52.3878	52.4256	51.9964
95	52.7894	52.3195	52.4924	52.5087	52.1231
96	52.7341	52.1577	52.4026	52.3463	52.0296
97	52.7661	52.201	52.4261	52.3598	52.0363
