VOLNUM	fmriSeriesEncode_2Run1_2.bxh	fmriSeriesEncode_2Run2_4.bxh	fmriSeriesEncode_2Run3_6.bxh	fmriSeriesEncode_2Run4_8.bxh	fmriSeriesEncode_2Run5_10.bxh
0	109.645	109.709	110.026	109.924	110.073
1	109.652	109.718	110.03	109.92	110.077
2	109.657	109.725	110.025	109.924	110.058
3	109.668	109.714	110.013	109.919	110.044
4	109.654	109.715	110.024	109.934	110.043
5	109.645	109.712	110.016	109.925	110.04
6	109.643	109.714	110.025	109.919	110.043
7	109.665	109.693	110.019	109.901	110.038
8	109.665	109.696	110.016	109.893	110.041
9	109.654	109.701	110.011	109.893	110.028
10	109.638	109.715	110.001	109.895	110.027
11	109.655	109.658	110	109.887	110.013
12	109.62	109.707	110.039	109.89	110.057
13	109.66	109.73	110.052	109.934	110.143
14	109.645	109.73	110.061	109.93	110.147
15	109.641	109.715	110.05	109.95	110.135
16	109.624	109.711	110.036	109.97	110.136
17	109.576	109.67	110.008	109.954	110.098
18	109.626	109.704	110.032	109.941	110.112
19	109.622	109.71	110.027	109.937	110.123
20	109.644	109.713	110.026	109.926	110.112
21	109.655	109.704	110.015	109.938	110.119
22	109.642	109.687	110.019	109.931	110.038
23	109.66	109.715	110.042	109.891	110.059
24	109.66	109.742	110.028	109.914	110.068
25	109.655	109.726	110.019	109.933	110.042
26	109.654	109.72	110.037	109.93	110.051
27	109.663	109.731	110.029	109.934	110.053
28	109.652	109.711	110.035	109.929	110.053
29	109.643	109.721	110.013	109.922	110.043
30	109.643	109.69	110.018	109.926	110.056
31	109.657	109.691	110.01	109.916	110.06
32	109.658	109.688	110.029	109.913	110.075
33	109.657	109.693	110.029	109.916	110.078
34	109.646	109.701	110.033	109.908	110.075
35	109.641	109.704	110.02	109.895	110.068
36	109.613	109.702	110.016	109.891	110.085
37	109.615	109.665	109.997	109.907	110.056
38	109.614	109.7	110.001	109.904	110.107
39	109.634	109.736	110.05	109.937	110.027
40	109.629	109.739	110.113	109.956	110.145
41	109.64	109.728	110.018	109.976	110.131
42	109.645	109.74	110.042	109.987	110.127
43	109.631	109.696	109.996	109.877	110.107
44	109.642	109.694	109.986	109.92	110.044
45	109.662	109.72	110.004	109.923	110.051
46	109.656	109.698	110.023	109.961	110.034
47	109.662	109.707	110.035	109.944	110.065
48	109.628	109.699	110.015	109.9	110.05
49	109.649	109.687	110.027	109.889	110.047
50	109.65	109.692	110.019	109.895	110.074
51	109.652	109.704	110.04	109.901	110.086
52	109.652	109.715	110.037	109.911	110.11
53	109.664	109.711	110.038	109.916	110.131
54	109.676	109.719	110.05	109.93	110.077
55	109.662	109.708	110.05	109.906	110.106
56	109.665	109.717	110.058	109.937	110.085
57	109.658	109.71	110.045	109.947	110.077
58	109.646	109.704	110.023	109.96	110.08
59	109.611	109.72	110.019	109.956	110.081
60	109.61	109.726	110.007	109.932	110.063
61	109.62	109.721	110.027	109.936	110.054
62	109.618	109.719	110.011	109.932	110.04
63	109.594	109.684	110.052	109.894	110.043
64	109.617	109.69	110.055	109.864	110.07
65	109.652	109.697	109.935	109.929	110.062
66	109.656	109.698	109.958	109.92	110.059
67	109.647	109.712	110.005	109.937	110.044
68	109.63	109.709	110.025	109.982	110.079
69	109.637	109.709	109.984	109.901	110.056
70	109.647	109.705	110.021	109.862	110.069
71	109.657	109.698	110.062	109.913	110.104
72	109.659	109.684	110.056	109.923	110.106
73	109.667	109.708	110.057	109.934	110.108
74	109.644	109.708	110.037	109.914	110.068
75	109.661	109.713	110.06	109.911	110.064
76	109.664	109.722	110.058	109.889	110.104
77	109.661	109.709	110.013	109.924	110.111
78	109.662	109.72	110.047	109.953	110.115
79	109.642	109.71	110.03	109.957	110.113
80	109.637	109.702	110.031	109.961	110.105
81	109.636	109.71	110.026	109.94	110.092
82	109.642	109.716	110.02	109.955	110.1
83	109.656	109.723	110.026	109.938	110.083
84	109.63	109.711	110.022	109.921	110.051
85	109.632	109.713	110.022	109.907	110.001
86	109.635	109.714	110.016	109.909	110.038
87	109.635	109.713	110.015	109.923	110.012
88	109.625	109.726	110.017	109.935	110.044
89	109.631	109.715	110.009	109.916	110.039
90	109.629	109.71	110.001	109.912	110.065
91	109.645	109.685	109.983	109.914	110.085
92	109.647	109.694	110.041	109.874	110.094
93	109.653	109.702	110.038	109.87	110.071
94	109.652	109.699	110.052	109.912	110.115
95	109.619	109.653	110.049	109.907	110.081
96	109.637	109.664	110.04	109.934	110.084
97	109.644	109.708	110.019	109.925	110.061
98	109.636	109.723	110.013	109.899	110.096
99	109.646	109.714	110.031	109.964	110.128
100	109.638	109.676	110.01	109.95	110.141
101	109.629	109.726	110.03	109.945	110.068
102	109.666	109.726	109.997	109.916	110.042
103	109.678	109.736	110.012	109.956	110.071
104	109.668	109.729	110.028	109.942	110.067
105	109.659	109.733	110.047	109.93	110.068
106	109.658	109.714	110.034	109.936	110.079
107	109.64	109.721	110.06	109.953	110.077
