VOLNUM	fmriSeriesEncode#2Run1_2.bxh	fmriSeriesEncode#2Run2_4.bxh	fmriSeriesEncode#2Run3_6.bxh	fmriSeriesEncode#2Run4_8.bxh	fmriSeriesEncode#2Run5_10.bxh
0	3.70716	3.70368	4.68713	4.23333	4.01209
1	3.6744	3.4586	4.27419	3.97628	3.94514
2	3.5174	3.66325	4.61107	3.9623	4.02682
3	3.54417	3.5012	4.30837	4.17415	4.08139
4	3.46281	3.77385	4.20087	3.90957	3.98881
5	3.56114	3.5875	4.38019	3.82175	4.19961
6	3.62023	3.82879	4.24086	3.91574	4.11776
7	3.40378	3.66703	4.42005	3.938	4.17738
8	3.4604	3.4176	4.17435	3.90183	3.88837
9	3.40676	3.71157	4.45615	4.36095	4.19229
10	3.54883	3.45819	4.30333	3.8195	3.83099
11	3.50368	3.56634	4.46091	3.73268	4.03059
12	3.65525	3.30426	4.00926	3.06014	3.38001
13	3.55078	3.53205	4.23242	3.32835	3.60673
14	3.60088	3.38871	4.01325	3.40226	3.43849
15	3.56186	3.74704	4.29115	3.72534	3.56536
16	3.6791	3.49843	4.2753	3.45932	3.1334
17	3.71149	3.804	4.56971	3.44385	3.13801
18	3.78949	3.46438	4.15154	3.36609	3.27837
19	3.62103	3.50561	4.34845	3.58838	3.19384
20	3.77163	3.38401	4.41053	3.36617	3.18764
21	3.53847	3.54823	4.02511	3.64986	3.10589
22	3.61995	3.53758	4.60341	3.32245	3.30362
23	3.4053	3.44053	3.75311	3.35287	3.22188
24	3.509	3.38329	4.10781	3.26454	3.39268
25	3.21761	3.52868	3.96181	3.55402	3.23196
26	3.38185	3.07353	4.19572	3.63322	3.39488
27	3.28916	3.24517	3.99839	3.58909	3.36974
28	3.31032	3.15434	4.15762	3.55225	3.25783
29	3.4278	3.20529	3.96441	3.39331	3.37753
30	3.37307	3.89389	4.07795	3.82319	3.09614
31	3.60309	3.57464	3.9385	3.35451	3.29217
32	3.31111	4.0786	4.0299	3.55469	3.1256
33	3.35166	3.02095	4.16154	3.42131	3.35016
34	3.43445	3.29608	4.20909	3.59784	3.4856
35	3.45393	3.13677	4.38549	3.29274	3.24548
36	3.30408	3.15474	4.32977	3.4805	3.50472
37	3.31888	3.21793	4.27441	3.29024	3.23267
38	3.39863	3.01693	4.00577	2.9123	3.42516
39	3.34551	3.15276	3.31258	3.25067	3.6779
40	3.42542	2.99951	3.55433	3.18337	3.35004
41	3.36683	3.68137	2.54131	3.21373	3.62385
42	3.49117	3.21837	3.35178	3.10172	3.5794
43	3.56286	3.2463	3.23759	3.18063	3.43777
44	3.27372	3.43494	3.57036	3.05172	3.13602
45	3.26871	3.32739	3.6802	3.31985	3.3458
46	3.24014	3.24895	3.65407	3.24466	3.12407
47	3.08335	3.1492	3.62017	3.48024	3.14424
