VOLNUM	fmriSeriesEncode_2Run1_2.bxh	fmriSeriesEncode_2Run2_4.bxh	fmriSeriesEncode_2Run3_6.bxh	fmriSeriesEncode_2Run4_8.bxh	fmriSeriesEncode_2Run5_10.bxh
0	52.3355	51.8188	51.7708	51.764	51.7212
1	52.3224	51.8299	51.6629	51.8549	51.7335
2	52.2768	51.7585	51.7178	51.7566	51.6852
3	52.2681	51.7919	51.6808	51.8062	51.6854
4	52.1979	51.8306	51.6379	51.802	51.7344
5	52.327	51.7733	51.6785	51.7145	51.7226
6	52.2396	51.8244	51.6209	51.7555	51.8051
7	52.2982	51.7515	51.6654	51.6769	51.7625
8	52.2036	51.791	51.617	51.7195	51.8385
9	52.223	51.7262	51.7288	51.6757	51.7888
10	52.2902	51.7899	51.6912	51.6538	51.8756
11	52.3634	51.935	52.0139	51.7429	51.9422
12	52.3758	51.9772	51.7891	51.8188	52.0964
13	52.3447	51.9215	51.8222	51.7822	51.9164
14	52.3533	51.9973	51.7418	51.7322	51.994
15	52.2364	51.9156	51.7275	51.7336	51.9256
16	52.3435	51.9455	51.7257	51.7258	51.9321
17	52.4254	51.9734	51.8191	51.8059	52.1055
18	52.3731	51.9534	51.7452	51.731	52.0266
19	52.1967	51.8484	51.7442	51.8098	51.9532
20	52.3048	51.8776	51.7617	51.6803	51.9355
21	52.1727	51.7573	51.6967	51.7166	51.9474
22	52.4288	51.8671	51.8639	51.7125	52.012
23	52.3454	51.8566	51.8562	51.7928	52.0166
24	52.338	51.8168	51.9272	51.6385	51.843
25	52.1366	51.8414	51.8133	51.7031	51.9239
26	52.2252	51.7175	51.8808	51.6724	51.9033
27	52.112	51.7563	51.8036	51.6693	51.8721
28	52.1328	51.638	51.8528	51.7033	51.891
29	52.1115	51.6598	51.8317	51.6275	51.7973
30	52.1415	51.6403	51.8954	51.7078	51.8543
31	52.0894	51.6283	51.8033	51.6247	51.7921
32	52.1441	51.7241	51.8165	51.7092	51.83
33	52.1037	51.6661	51.7664	51.6537	51.8084
