# Overall Threshold 1: [ -2.09656379231325 2.0965654606988 ]
# Overall Threshold 2: [ -4.19312841881928 4.19313008720482 ]
VOLNUM	fmriSeriesEncode_2Run1_2.bxh	fmriSeriesEncode_2Run2_4.bxh	fmriSeriesEncode_2Run3_6.bxh	fmriSeriesEncode_2Run4_8.bxh	fmriSeriesEncode_2Run5_10.bxh
101	0.324655	-1.25452	0.399848	-0.807085	-1.04146
102	-0.558718	-1.49004	-0.881676	-0.393934	-1.05847
103	-0.232859	-0.840023	-0.707077	-0.115901	-0.287259
104	-0.216407	-0.814117	-0.974641	-0.151421	-0.313879
105	0.0761195	-0.795714	-0.539426	-0.0483645	-0.277576
106	-0.143705	-0.79171	-0.252571	-0.311244	-0.168842
107	-0.236877	-0.845316	-0.509753	-0.604965	-0.543355
108	-0.206736	-0.931224	-0.70288	-0.541282	-0.672873
109	-0.391757	-0.959787	-0.719514	-0.665076	-1.14824
110	-0.0646033	-0.598263	-0.814744	-0.614732	-1.20652
111	-0.262956	-0.621966	-1.0898	-0.261653	-1.17163
112	-0.148563	-0.47603	-1.14358	-0.445706	-1.13412
113	-0.497145	-0.0078434	-0.294724	-0.3507	-1.04308
114	-0.416084	-0.0996157	0.181889	-0.498257	-0.714789
115	-0.41476	-0.0215012	0.622091	0.118353	-0.884805
116	-1.00554	-0.978485	0.453774	-0.308934	-0.447409
117	-0.120481	-0.271122	0.0364256	-0.473142	-1.49573
118	0.0944568	-0.23578	0.80309	-0.148936	-0.641995
119	1.17747	-0.0639045	0.945015	-0.212361	-0.849854
120	0.787724	0.152807	0.738392	-0.0357717	-0.643651
121	0.553734	0.463286	0.449666	0.260467	-0.458889
122	-1.10277	-1.19821	-0.875727	0.0164277	-1.18832
123	-0.239443	-0.338216	-0.568969	-0.372102	-0.547667
124	-0.14477	-0.0296278	-0.386287	0.128825	-0.557904
125	-0.403156	-0.428009	-0.485377	0.303495	-0.766177
126	-0.518151	-0.0850787	-0.0451928	0.451079	-0.676278
127	-1.33392	-1.2321	-0.933509	-0.743358	-1.59715
128	-1.18919	-0.500039	-0.772602	-0.292195	-1.11999
129	-0.989993	-0.416262	-0.523663	0.120477	-1.07332
130	-0.792819	-0.6127	-0.434893	-0.15191	-0.888839
131	-0.567346	-0.887078	-0.250779	0.0408142	-1.08093
132	-0.197615	-0.818866	-0.405226	-0.232663	-0.896301
133	0.448383	-0.880013	-0.436777	-0.60533	-0.690326
134	0.643163	-0.74035	-0.271452	-0.65379	-0.464674
135	0.880799	-0.669075	-0.377779	-0.836059	0.00608856
136	0.681782	-0.841416	-0.019203	-0.885856	0.537426
137	0.370778	-0.510072	-0.28604	-0.592008	0.482797
138	-0.104145	-0.519751	0.124681	-0.415067	0.0455662
139	-0.289458	-0.488753	-0.155124	-0.242857	0.0146958
140	-0.538941	-0.643503	-0.222127	-0.244734	-0.23607
141	-0.694634	-0.353436	-0.205421	-0.379748	-0.800627
142	-0.739295	-1.35006	-1.68838	-2.0977	-0.436971
143	-0.836439	-1.29131	-0.330436	-0.384879	-1.41721
144	-0.325818	0.824144	-0.192571	-0.405785	-1.17825
145	-0.159582	-0.341823	-0.00902833	-0.375956	-1.05406
146	0.264951	-0.0527783	-0.245182	-0.60956	-0.644528
147	0.851855	-0.235829	0.0540623	-0.632659	-0.625756
148	-0.48406	0.0287433	-1.45844	-1.34125	-0.108599
149	-0.308252	0.160479	-0.418737	-0.736483	-1.08508
150	0.374086	1.16775	-0.164917	-1.23664	-0.611762
151	0.35484	1.13774	0.531341	-0.750623	-0.599597
152	-0.31068	1.34623	0.255019	-0.354518	-0.291157
153	0.0656203	0.073981	-0.0449205	-1.82745	-0.594617
154	-0.655424	0.436168	-1.2758	-0.632142	-0.755753
155	0.701861	0.147106	-1.10685	-1.09828	-0.458688
156	1.0768	-0.138821	-0.86095	-0.774309	-0.956347
157	1.4028	0.0702158	-0.538606	-0.767914	-1.17885
158	1.33782	0.215951	-0.573364	-0.71705	-0.914426
159	1.35831	0.654534	-0.674094	-0.457174	-0.393954
160	0.994627	0.497531	-0.560612	-0.871509	-0.679333
161	0.847806	0.881222	-0.490073	-0.629633	-0.397479
162	0.408456	0.338035	-0.301504	-0.861921	-0.507677
163	0.311247	0.501524	-0.540772	-1.03515	-0.601136
164	-0.0697957	0.431527	-0.457777	-1.26308	-0.674003
165	-0.197654	0.699978	-0.517994	-1.56178	-0.682429
