VOLNUM	fmriSeriesEncode_2Run1_2.bxh	fmriSeriesEncode_2Run2_4.bxh	fmriSeriesEncode_2Run3_6.bxh	fmriSeriesEncode_2Run4_8.bxh	fmriSeriesEncode_2Run5_10.bxh
0	181.633	360.333	319.373	228.15	391.73
1	297.305	648.908	358.189	502.61	484.255
2	235.172	330.828	555.249	415.934	365.536
3	289.761	278.926	315.365	360.687	308.934
4	333.945	316.865	283.745	312.476	431.048
5	450.396	416.185	389.9	356.497	343.63
6	253.288	276.589	296.147	308.649	378.778
7	237.551	214.342	244.153	224.17	242.94
8	183.525	240.222	216.837	217.337	248.291
9	222.782	182.813	253.686	227.356	227.322
10	236.608	169.567	252.439	196.788	238.281
11	192.696	221.25	198.542	232.566	301.675
12	259.781	233.604	238.199	295.232	220.045
13	193.815	181.106	171.372	191.42	215.541
14	169.751	188.95	216.672	182.663	192.297
15	195.866	166.021	203.907	189.921	206.344
16	224.767	186.504	177.892	213.564	168.909
17	176.227	203.877	175.602	200.896	173.125
18	142.31	240.627	203.306	196.703	156.513
19	144.328	149.341	203.641	193.91	157.879
20	186.788	148.584	179.568	209.58	170.995
21	178.884	148.009	161.4	171.144	156.265
22	140.432	152.718	173.738	178.044	151.616
23	150.575	168.115	167.227	194.693	124.342
24	190.965	186.167	148.517	188.965	153.362
25	179.949	194.563	168.315	229.052	157.309
26	149.121	142.829	149.67	175.073	150.177
27	176.488	136.255	144.376	160.027	167.055
28	168.9	146.443	152.382	156.06	153.77
29	150.954	134.137	155.588	179.798	153.844
30	174.483	160.101	132.742	166.979	164.085
31	222.117	212.18	224.895	268.424	219.838
32	136.367	138.388	140.624	160.903	135.212
33	157.258	124.622	133.254	149.188	139.037
34	140.235	127.785	141.667	140.505	126.749
35	131.466	150.418	128.603	146.499	135.591
36	134.048	124.416	127.952	161.907	134.162
37	141.391	145.529	153.183	154.167	150.102
38	136.19	129.749	138.35	131.404	123.623
39	135.513	118.329	154.732	130.71	143.757
40	128.542	122.622	141.691	138.273	133.457
41	124.731	132.38	134.866	151.215	119.24
42	125.571	126.951	122.519	164.016	147.935
43	149.769	138.936	133.839	147.801	133.207
44	137.752	134.195	138.758	183.166	129.852
45	122.471	124.85	127.314	146.383	130.742
46	126.836	124.246	124.264	142.948	138.022
47	119.52	126.837	133.272	151.647	131.794
48	143.217	133.198	131.44	167.544	121.401
49	130.212	146.11	124.01	147.321	129.329
50	155.618	133.985	128.822	131.988	136.168
51	120.546	123.327	139.254	145.075	131.25
52	118.53	122.956	144.784	174.748	120.88
53	130.682	130.316	126.608	128.091	124.617
54	143.447	125.817	122.048	146.042	129.813
55	131.703	137.511	128.4	144.603	137.891
56	148.247	140.677	146.997	193.452	159.302
57	147.719	165.121	128.438	212.483	153.461
58	136.841	142.302	129.018	161.311	131.084
59	136.292	121.076	126.245	156.609	129.134
60	148.581	131.37	123.518	143.758	132.543
61	147.755	121.345	128.648	150.224	142.32
62	128.75	129.153	138.768	157.118	135.545
63	144.627	174.898	142.511	199.831	140.976
64	138.556	133.157	135.647	148.499	129.884
65	133.947	117.534	137.298	151.552	153.95
66	129.748	128.775	134.658	144.624	130.089
67	137.435	142.93	123.169	146.579	156.281
68	129.325	145.395	130.461	172.832	143.23
69	143.618	192.661	146.043	196.6	158.108
70	184.814	185.04	177.538	224.875	149.038
71	138.633	142.629	196.79	207.339	145.665
72	128.594	144.747	142.718	149.351	121.548
73	157.811	223.484	130.692	175.292	171.156
74	154.781	278.792	191.884	194.933	170.45
75	246.743	396.051	283.728	219.456	174.886
76	359.361	198.135	200.819	293.965	190.681
77	163.134	151.717	340.704	197.225	282.755
78	270.583	153.592	159.594	187.268	220.792
79	198.361	158.954	186.143	213.467	295.918
80	172.177	157.068	147.854	222.86	223.124
81	163.503	201.284	159.906	190.668	208.448
82	134.962	165.591	119.884	183.823	120.17
