VOLNUM	fmriSeriesEncode#1Run1_2.bxh	fmriSeriesEncode#1Run2_4.bxh	fmriSeriesEncode#1Run3_6.bxh	fmriSeriesEncode#1Run4_8.bxh	fmriSeriesEncode#1Run5_10.bxh
0	51.4387	51.1521	50.514	50.5482	50.6511
1	51.4761	51.0843	50.3861	50.5008	50.5305
2	51.3969	51.0888	50.4703	50.5387	50.6199
3	51.5067	51.1028	50.4185	50.4804	50.5471
4	51.4053	51.101	50.5342	50.5226	50.6131
5	51.4737	51.0976	50.4448	50.5246	50.5598
6	51.3552	51.1263	50.5643	50.4777	50.582
7	51.4049	51.0727	50.5259	50.5629	50.5439
8	51.3361	51.1216	50.5806	50.5421	50.6201
9	51.3905	51.0454	50.5083	50.5706	50.5517
10	51.338	51.0939	50.5426	50.5867	50.5425
11	51.4246	51.2488	50.5842	50.6153	50.8031
12	51.3757	51.2052	50.5702	50.569	50.6259
13	51.4821	51.1407	50.5902	50.608	50.658
14	51.3564	51.0841	50.4669	50.5503	50.5863
15	51.4331	51.0991	50.531	50.5997	50.6425
16	51.3429	51.0589	50.4307	50.5547	50.6104
17	51.4181	51.2047	50.6009	50.6892	50.7029
18	51.4234	51.0543	50.5031	50.6479	50.6117
19	51.4274	51.0828	50.563	50.9428	50.6636
20	51.3594	50.9613	50.4829	51.0015	50.5651
21	51.3542	50.9873	50.5481	50.8402	50.6264
22	51.3789	51.0127	50.5264	50.8465	50.6284
23	51.4435	50.9998	50.6581	50.7241	50.6721
24	51.4969	51.0282	50.6023	50.7861	50.5673
25	51.4857	50.9613	50.5947	50.7275	50.6537
26	51.4457	50.9531	50.566	50.7818	50.5662
27	51.4276	50.897	50.5838	50.713	50.5922
28	51.4636	50.9189	50.5549	50.7277	50.4974
29	51.4274	50.8751	50.6423	50.6989	50.6023
30	51.4687	50.9032	50.538	50.7556	50.5246
31	51.3845	50.8807	50.6127	50.7237	50.5482
32	51.4001	50.8932	50.5309	50.7673	50.5058
33	51.3801	50.8399	50.5949	50.7535	50.4989
34	51.3892	50.7878	50.5339	50.787	50.51
35	51.3447	50.8812	50.5218	50.8105	50.5475
36	51.4283	50.8116	50.5626	50.7408	50.5466
37	51.412	50.9632	50.4992	50.8791	50.6232
38	51.4664	50.9089	50.618	50.794	50.5446
39	51.3423	50.9392	50.5112	50.8093	50.5619
40	51.3979	50.8183	50.6306	50.7499	50.5517
41	51.2783	50.8514	50.5518	50.7634	50.5678
42	51.3384	50.7979	50.6072	50.7666	50.5746
43	51.3972	50.904	50.747	50.818	50.7052
44	51.3585	50.8078	50.5592	50.8314	50.9713
45	51.3723	50.8496	50.5661	50.7099	50.7302
46	51.3381	50.7252	50.7068	50.7298	50.7839
47	51.338	50.7468	50.7118	50.6042	50.6596
48	51.4028	50.7397	50.6745	50.6592	50.8363
49	51.4077	50.8594	50.6578	50.6819	50.7748
50	51.4414	50.79	50.6649	50.691	50.8124
51	51.3195	50.8741	50.65	50.5881	50.7636
52	51.3921	50.7507	50.5667	50.6261	50.7783
53	51.2793	50.8212	50.6628	50.6257	50.7147
54	51.3857	50.7317	50.5808	50.6797	50.7973
55	51.2465	50.7612	50.7041	50.6283	50.6986
56	51.3269	50.7154	50.6436	50.5202	50.7883
57	51.2449	50.77	50.6492	50.5893	50.6992
58	51.2717	50.7007	50.648	50.5291	50.7532
59	51.3141	50.725	50.6835	50.6086	50.6929
60	51.3382	50.7139	50.6352	50.5804	50.7952
61	51.3737	50.6836	50.5866	50.5008	50.6962
62	51.3535	50.7769	50.6544	50.5544	50.7588
63	51.4803	50.7402	50.7026	50.5866	50.7664
64	51.3766	50.9042	50.7827	50.7155	50.7353
65	51.4239	50.85	50.7078	50.5599	50.5487
66	51.3044	50.868	50.6678	50.668	50.6705
67	51.303	50.7989	50.6697	50.5355	50.5668
68	51.2177	50.8942	50.6255	50.5922	50.5892
69	51.4062	50.9784	50.7002	50.6515	50.6912
70	51.3342	51.0257	50.6645	50.6257	50.6118
71	51.3649	50.9122	50.6763	50.6453	50.6592
72	51.2281	51.0206	50.6731	50.563	50.4536
73	51.2695	50.876	50.6108	50.6706	50.5744
74	51.2992	51.1134	50.7545	50.6782	50.5474
75	51.3282	50.9751	50.6535	50.7852	50.6732
76	51.3749	51.0599	50.7312	50.6008	50.5742
77	51.3305	50.9993	50.6026	50.7004	50.6026
78	51.2935	50.9568	50.735	50.6022	50.5474
79	51.3479	50.9052	50.5751	50.6198	50.595
80	51.2617	50.8872	50.692	50.5479	50.5995
81	51.3588	50.8702	50.5481	50.5928	50.4946
82	51.2812	50.9019	50.6399	50.5192	50.6258
83	51.3449	50.8584	50.6554	50.5047	50.5214
84	51.3026	50.9081	50.5707	50.5703	50.6674
85	51.3624	50.8515	50.6298	50.6086	50.6006
86	51.2928	50.8999	50.5367	50.6722	50.6243
87	51.3325	50.84	50.6543	50.5752	50.6325
88	51.3058	50.932	50.5649	50.6561	50.653
89	51.2669	50.9508	50.6999	50.6658	50.8375
90	51.267	50.9552	50.6769	50.7426	51.8959
91	51.3601	50.8844	50.6928	50.645	51.1692
92	51.2236	50.9445	50.6121	50.7374	50.8948
93	51.3058	50.7724	50.641	50.6288	50.8256
94	51.1849	50.8594	50.6149	50.7053	50.897
95	51.2753	50.8123	50.6958	50.7144	50.8849
96	51.2337	50.9545	50.646	50.7191	50.7797
97	51.2939	50.7959	50.6124	50.6848	50.8346
98	51.1729	50.8546	50.5836	50.6875	50.7206
99	51.2269	50.8398	50.5289	50.6387	50.7775
100	51.2323	50.8936	50.5942	50.6785	50.8544
101	51.3004	50.8783	50.5433	50.6928	50.8598
102	51.074	50.7597	50.5772	50.6524	50.7767
103	51.2961	50.8303	50.4303	50.5909	50.8359
104	51.3017	50.7213	50.572	50.6394	50.716
105	51.2066	50.8064	50.4826	50.5588	50.8386
106	51.2733	50.7523	50.616	50.6339	50.7871
107	51.2178	50.8234	50.4689	50.5816	50.8694
108	51.2599	50.7657	50.5353	50.7118	50.7393
109	51.2116	50.8298	50.466	50.6382	50.822
110	51.2634	50.7635	50.566	50.6338	50.6768
111	51.228	50.8171	50.4785	50.6774	50.821
112	51.2687	50.7771	50.5321	50.5913	50.7685
113	51.1794	50.7902	50.4112	50.5986	50.7549
114	51.2379	50.7446	50.4415	50.6897	50.7736
115	51.1423	50.9262	50.4719	50.8566	50.9098
116	51.2343	50.8267	50.7103	50.6802	50.8545
117	51.2695	50.8659	50.5663	50.7084	50.7364
118	51.3206	50.8077	50.5818	50.4932	50.8608
119	51.2942	50.8047	50.4582	50.5693	50.7066
120	51.2011	50.7841	50.497	50.7471	50.8364
121	51.3376	50.943	50.7224	50.8472	50.8607
122	51.2572	50.8632	50.8994	50.7231	50.873
123	51.2995	51.0541	50.6073	50.7011	50.7499
124	51.2455	51.0719	50.6605	50.6767	50.833
125	51.2228	50.936	50.5726	50.6266	50.7324
126	51.2504	51.005	50.8697	50.7206	50.8715
127	51.29	50.9741	50.6251	50.6618	50.7729
128	51.2906	50.955	50.7011	50.684	50.7495
129	51.2082	50.9029	50.5906	50.5866	50.7491
130	51.297	50.8681	50.6201	50.6268	50.5587
131	51.2264	50.9065	50.673	50.5278	50.683
