VOLNUM	fmriSeriesEncode_1Run1_2.bxh	fmriSeriesEncode_1Run2_4.bxh	fmriSeriesEncode_1Run3_6.bxh	fmriSeriesEncode_1Run4_8.bxh	fmriSeriesEncode_1Run5_10.bxh
0	121.255	248.496	194.892	186.582	201.167
1	237.25	328.979	381.533	455.723	326.454
2	222.696	387.984	275.847	380.753	347.463
3	174.168	262.363	225.427	303.633	360.471
4	219.732	267.622	225.064	274.245	295.371
5	261.615	341.167	327.493	341.743	246.713
6	228.977	314.89	239.268	248.06	348.236
7	257.841	188.26	247.784	206.22	197.786
8	169.843	187.439	210.687	210.551	227.509
9	163.847	175.634	153.804	163.597	241.262
10	175.576	174.95	183.43	184.613	277.575
11	146.529	181.376	147.346	170.277	218.763
12	187.941	196.854	197.602	184.043	196.283
13	179.309	153.315	167.003	204.122	208.192
14	137.93	153.852	133.89	194.361	227.333
15	138.437	190.096	135.45	172.191	154.211
16	135.438	149.576	150.626	163.501	166.365
17	123.146	134.465	122.928	147.137	214.138
18	139.079	144.661	138.575	141.456	174.87
19	125.091	124.294	156.086	132.918	152.382
20	125.962	139.842	137.038	143.282	168.188
21	124.087	131.028	124.372	131.647	177.02
22	122.732	122.592	128.36	142.51	181.49
23	116.301	120.739	121.361	134.462	155.53
24	145.391	161.512	129.387	147.905	200.721
25	142.584	169.271	164.612	167.229	192.166
26	128.613	124.617	136.094	130.897	139.643
27	112.125	118.993	124.702	142.004	148.327
28	115.962	130.743	122.428	127.833	167.868
29	114.82	116.471	133.378	155.335	160.261
30	112.608	119.641	146.121	132.341	150.105
31	175.427	198.406	185.799	180.188	243.229
32	108.628	119.575	124.201	140.527	176.651
33	109.792	115.818	117.117	116.53	139.191
34	109.327	107.959	119.957	126.511	148.063
35	102.003	109.647	118.867	121.204	154.904
36	113.136	112.295	125.427	111.175	148.692
37	112.059	113.603	122.399	129.145	147.768
38	104.681	108.259	114.546	108.126	157.634
39	100.508	119.88	117.541	115.283	147.499
40	108.392	109.176	106.918	111.997	138.625
41	104.076	112.4	128.056	116.004	163.766
42	102.451	116.616	108.218	117.628	149.17
43	107.569	105.626	109.137	114.187	150.938
44	115.208	119.193	121.636	117.039	143.76
45	102.266	109.449	123.926	121.517	155.595
46	112.205	113.431	105.679	112.979	166.355
47	106.479	110.202	108.201	121.622	136.377
48	114.951	107.873	110.958	129.05	148.381
49	114.051	102.15	123.212	110.585	173.01
50	125.711	105.586	120.469	124.311	149.962
51	106.092	116.222	109.854	112.159	125.128
52	111.344	109.62	122.21	120.863	147.338
53	102.417	112.528	113.687	121.55	176.592
54	114.735	103.492	114.699	126.839	136.791
55	110.397	109.798	114.775	126.758	146.068
56	120.794	122.338	128.893	134.39	143.272
57	121.141	141.953	134.545	133.039	161.355
58	115.524	133.214	132.059	118.892	136.186
59	116.05	111.259	114.909	123.702	131.831
60	109.077	112.923	110.803	121.517	166.592
61	103.734	111.739	115.62	114.783	142.841
62	118.625	109.979	112.322	125.329	140.549
63	123.35	146.444	156.739	142.995	189.542
64	124.438	118.138	114.544	121.026	169.69
65	119.923	115.015	122.092	122.367	156.257
66	130.669	122.012	115.207	133.275	133.249
67	131.02	135.244	146.384	120.501	172.307
68	119.325	113.743	120.038	128.209	163.616
69	116.792	137.867	143.783	144.933	131.154
70	123.865	121.573	140.685	127.434	145.368
71	110.592	139.776	144.371	124.454	182.786
72	125.586	173.382	126.634	132.997	189.977
73	143.502	149.75	181.559	161.809	138.12
74	143.576	144.084	171.06	291.387	240.252
75	173.589	197.93	160.37	154.836	184.58
76	240.925	241.013	176.319	302.129	267.629
77	139.449	198.675	281.209	283.768	204.415
78	163.42	153.732	178.381	139.571	330.958
79	325.044	328.083	197.352	184.604	182.794
80	297.281	226.398	232.642	180.543	251.434
81	196.436	213.593	269.877	148.055	201.514
82	270.245	186.251	226.223	134.049	153.567
