VOLNUM	fmriSeriesEncode#1Run1_2.bxh	fmriSeriesEncode#1Run2_4.bxh	fmriSeriesEncode#1Run3_6.bxh	fmriSeriesEncode#1Run4_8.bxh	fmriSeriesEncode#1Run5_10.bxh
140	109.009	109.057	109.119	109.05	109.104
141	109.015	109.056	109.102	108.986	109.053
142	109.002	109.053	109.109	109.026	109.088
143	109.035	109.068	109.125	109.057	109.122
144	109.034	109.074	109.112	109.035	109.101
145	109.024	109.074	109.089	109.042	109.102
146	109.036	109.086	109.084	109.026	109.089
147	109.013	109.049	109.034	108.979	109.079
148	109.022	109.086	109.114	109.004	109.099
149	109.012	109.104	109.128	109.069	109.119
150	109.015	109.096	109.122	109.058	109.126
151	109.01	109.093	109.124	109.054	109.11
152	108.952	109.039	109.064	108.971	109.042
153	109.019	109.057	109.072	108.991	109.082
154	109.041	109.086	109.115	109.039	109.124
155	109.037	109.07	109.118	109.033	109.102
156	109.024	109.063	109.126	109.049	109.099
157	109.013	109.075	109.131	109.029	109.087
158	109.002	109.067	109.118	109.021	109.072
159	109.005	109.068	109.093	109.015	109.092
160	108.992	109.071	109.1	109.01	109.088
161	108.982	109.07	109.105	108.998	109.113
162	108.992	109.071	109.097	109.011	109.105
163	109.002	109.082	109.088	109.004	109.129
164	109.002	109.08	109.085	109.013	109.112
165	109.013	109.063	109.091	109.017	109.094
