VOLNUM	fmriSeriesEncode#1Run1_2.bxh	fmriSeriesEncode#1Run2_4.bxh	fmriSeriesEncode#1Run3_6.bxh	fmriSeriesEncode#1Run4_8.bxh	fmriSeriesEncode#1Run5_10.bxh
0	51.6762	51.2461	50.9597	51.0074	51.2496
1	51.6738	51.1879	50.8849	50.9517	51.1625
2	51.6337	51.1954	50.9196	50.9804	51.2114
3	51.7009	51.1963	50.8954	50.9632	51.1761
4	51.6596	51.2118	50.9661	50.9786	51.2238
5	51.7007	51.2096	50.9112	50.9813	51.2141
6	51.6416	51.2311	50.9747	50.9529	51.2237
7	51.6666	51.2017	50.9616	51.0007	51.1893
8	51.6448	51.2455	50.989	50.9881	51.2438
9	51.6685	51.189	50.9415	50.9865	51.1968
10	51.6493	51.2272	50.9649	51.0029	51.2095
11	51.6999	51.3312	51.0014	51.0486	51.3908
12	51.6786	51.3209	50.9812	50.9733	51.2572
13	51.7317	51.2706	50.996	51.0013	51.2575
14	51.6485	51.245	50.9045	50.9494	51.2217
15	51.6913	51.2484	50.9413	50.9622	51.2369
16	51.6436	51.2388	50.887	50.9411	51.2382
17	51.6856	51.3323	51.002	51.01	51.2867
18	51.6878	51.2508	50.9191	50.9774	51.2346
19	51.6937	51.2698	50.9598	51.1247	51.2627
20	51.6428	51.2009	50.9099	51.1819	51.2129
21	51.6302	51.2335	50.9546	51.0856	51.2553
22	51.6588	51.2634	50.9425	51.058	51.2902
23	51.6932	51.2569	51.028	50.9755	51.289
24	51.7149	51.2746	50.9807	51.0101	51.2378
25	51.7167	51.2437	50.9836	50.9652	51.2807
26	51.6845	51.2397	50.9568	50.9912	51.2469
27	51.6682	51.2088	50.9675	50.9498	51.2568
28	51.6914	51.2353	50.9429	50.9632	51.2072
29	51.6768	51.2133	50.9969	50.951	51.2675
30	51.6983	51.2413	50.9301	50.9746	51.2407
31	51.6598	51.2329	50.9827	50.9607	51.2318
32	51.6631	51.2406	50.9436	50.9781	51.2233
33	51.6701	51.2239	50.9699	50.9661	51.2154
34	51.6628	51.1934	50.9279	50.998	51.2157
35	51.6425	51.2511	50.9168	51.0089	51.2453
36	51.6862	51.2166	50.9471	50.9761	51.2263
37	51.698	51.3178	50.9163	51.089	51.3139
38	51.7188	51.2836	50.9799	51.0073	51.2244
39	51.6346	51.2978	50.9059	51.0174	51.2306
40	51.6682	51.2299	50.9703	50.9911	51.2068
41	51.5968	51.2405	50.9249	51.0049	51.2069
42	51.645	51.2312	50.9512	51.0093	51.2075
43	51.7373	51.3071	51.0852	51.049	51.2873
44	51.674	51.2353	50.9168	51.0674	51.3366
45	51.6878	51.2642	50.9247	50.9956	51.2709
46	51.6554	51.2012	50.9767	51.0216	51.2765
47	51.6638	51.2186	51.0183	50.9489	51.1799
48	51.7196	51.2388	50.9884	50.9978	51.2996
49	51.7007	51.3017	50.9732	51.0164	51.2739
50	51.7467	51.2686	50.9686	51.0111	51.2667
51	51.6591	51.3029	50.9505	50.9842	51.2471
52	51.7098	51.2371	50.897	50.996	51.2319
53	51.6338	51.2731	50.9596	50.9878	51.1997
54	51.7042	51.2379	50.9083	51.0447	51.2389
55	51.6111	51.2426	50.9802	51.0239	51.2099
56	51.6608	51.2243	50.9528	50.9589	51.2545
57	51.6151	51.2449	50.9421	50.9947	51.2186
58	51.6348	51.2084	50.9412	50.9561	51.244
59	51.6506	51.2225	50.9721	51.0074	51.216
60	51.6838	51.2083	50.9275	51.0004	51.2758
61	51.6924	51.1892	50.9084	50.9368	51.2293
62	51.6785	51.2276	50.9413	50.9723	51.2825
63	51.8025	51.2226	50.9857	51.0163	51.3124
64	51.6939	51.3055	51.0293	51.0853	51.2818
65	51.7315	51.2605	50.9696	50.9767	51.1839
66	51.6671	51.241	50.9542	51.0347	51.2507
67	51.6384	51.2015	50.9476	50.9573	51.2109
68	51.6057	51.2458	50.9364	50.9836	51.2255
69	51.7388	51.2988	50.9725	51.0312	51.3139
70	51.6807	51.2985	50.956	51.0014	51.2526
71	51.7005	51.237	50.9588	51.0174	51.2857
72	51.6038	51.2836	50.9653	50.9709	51.1803
73	51.6259	51.2011	50.927	51.0395	51.2482
74	51.6735	51.3528	51.0174	51.0623	51.2588
75	51.6834	51.2754	50.9517	51.1101	51.325
76	51.697	51.3013	51.0045	50.9902	51.2452
77	51.673	51.2777	50.9246	51.0407	51.2648
78	51.6457	51.2416	51.0074	50.9986	51.2125
79	51.6908	51.2141	50.9046	50.9913	51.2624
80	51.6416	51.2079	50.9809	50.9658	51.2283
81	51.7032	51.2039	50.8983	50.975	51.168
82	51.6478	51.2249	50.9556	50.9273	51.2344
83	51.6973	51.2011	50.9686	50.9195	51.1487
84	51.6645	51.2321	50.9069	50.9625	51.2146
85	51.7181	51.1996	50.9437	51.0014	51.1873
86	51.6753	51.2226	50.8943	51.0174	51.1694
87	51.7024	51.1984	50.961	50.9605	51.1601
88	51.6753	51.2659	50.9047	51.004	51.1809
89	51.6897	51.297	50.9949	51.0196	51.1587
90	51.6658	51.2834	50.9894	51.0569	51.8455
91	51.7255	51.2385	50.989	50.9957	51.467
92	51.6397	51.2814	50.9572	51.0458	51.2356
93	51.6879	51.1863	50.9675	50.9823	51.2101
94	51.6306	51.2544	50.9653	51.0249	51.2783
95	51.6953	51.2391	51.0162	51.0523	51.246
96	51.6636	51.3192	50.985	51.0418	51.1918
97	51.6981	51.2285	50.9646	51.009	51.2174
98	51.6286	51.2673	50.9552	51.013	51.1531
99	51.6603	51.2689	50.9309	50.9796	51.1924
100	51.6817	51.3229	50.9764	51.0263	51.2446
101	51.7219	51.2901	50.9333	51.0266	51.2354
102	51.5678	51.2177	50.9824	50.9882	51.1952
103	51.704	51.2531	50.8807	50.9548	51.2399
104	51.7194	51.2008	50.9764	50.9891	51.1746
105	51.6649	51.2393	50.9318	50.9489	51.2613
106	51.6982	51.2226	51.0166	50.9916	51.2303
107	51.675	51.2549	50.9328	50.9614	51.2909
108	51.6963	51.2243	50.9815	51.0604	51.2197
