VOLNUM	fmriSeriesEncode_1Run1_2.bxh	fmriSeriesEncode_1Run2_4.bxh	fmriSeriesEncode_1Run3_6.bxh	fmriSeriesEncode_1Run4_8.bxh	fmriSeriesEncode_1Run5_10.bxh
0	1752.59	4182.6	2169.67	2979.59	2532.98
1	4661.44	3997.12	6056.06	7007.96	3881.27
2	2435.94	4141.13	3764.56	6023.96	5841.87
3	4617.11	5746.49	3109.45	4849.77	5940.35
4	4792.49	3622.09	4226.54	4516.94	5207.6
5	4968.53	4527.9	8007.34	6007.24	4096.92
6	4046.01	5662.14	3760.72	3675.21	5451.59
7	7903.14	3219.18	7731.64	4124.11	2600.86
8	3090.32	2978.18	5740.41	2597.24	3683.22
9	3215.56	3678.45	2601.42	3577.84	4726.13
10	4457.8	3134.35	2627.72	2111.27	3905.98
11	2900.91	4555.02	3271.15	3467.8	5961.57
12	2870.96	3905.67	2996.56	4411.21	3748.53
13	6731.54	1934.94	4470.45	7355.05	2053.42
14	1930.65	2243.99	1895.28	2805.18	6281.48
15	2524.17	6006.13	2735.28	3766.5	2309.23
16	3266.86	3978.97	2238.53	3862.62	2078.42
17	2474.15	2231.38	1680.88	2361.7	2064.63
18	2743.42	2602.75	2043.32	2275.29	2352.35
19	2216.62	2135.56	2252.66	2043.8	2650.23
20	1997.43	1499.55	2485.85	1984.56	1889.76
21	2296.65	1661.89	2339.08	1520.79	2887.47
22	2372.69	1846.47	2671.73	1959.12	2228.4
23	1735.3	1529.14	2226.84	1362.7	2261.06
24	2192.32	1925.02	2215.25	1790.08	2794.29
25	1735.03	3718.98	2113.27	1928.98	1876.21
26	2904.13	1370.45	1635.33	1451.57	1990.33
27	1416.23	2426.71	1196.73	1638.12	2029.18
28	1753.9	2733.1	1278.9	1734.13	3264.01
29	2264.14	1496.59	2554.13	2462.21	1585.82
30	1097.59	2147.3	1593.29	2669.58	2109.52
31	2296.43	2027.34	3637.33	3006.86	2528.97
32	1902.5	1406.65	1493	2563.86	2044.38
33	2951.04	1596.91	1167.07	2946.55	1973.19
34	1147.5	1691.36	1796.18	2062.18	1546.59
35	1746.7	1297.86	1841.16	2087.91	1933.83
36	1350.58	1136.5	1392.11	1281.89	1591.44
37	1049.39	1583.29	1637.76	1610.72	1615.06
38	1668.75	1265.65	1441.39	1311.12	1408.55
39	1105.09	1146.75	1166.55	1404.92	1551.12
40	1460.6	1886.34	1123.16	1690.93	2272.19
41	1118.05	1929.09	1321.45	2497.51	2124.83
42	1771.2	1339.15	1135.43	2083.36	1331.73
43	978.271	2058.6	2400.7	1546.29	1074.61
44	1188.01	2518.32	1449.29	1352.85	2195.03
45	1176	858.613	2157.59	1793.6	1495.27
46	882.517	872.634	1709.11	2000.05	1951.1
47	1733.84	1413.01	1733.25	1577.86	1465.3
48	1084.12	1098.65	1954.52	2509.39	1788.64
49	1535.31	1407.77	1554.02	1954.15	1528.72
50	1077.9	1373.45	1320.45	2326.45	1416.71
51	829.669	1213.53	1611.56	1852.59	1014.77
52	2406.95	841.925	2271.93	1521.01	1919.27
53	1769.68	1413.17	1492.66	1615.25	1658.21
54	1534.46	1217.85	1696.83	2234.61	2487.5
55	1819.77	930.249	2150.9	1730.11	2165.32
56	1423.95	1460.51	1587.37	1480.5	1702.37
57	1220.34	1931.84	1272.63	1539.83	1405.88
58	1487.33	1480.65	1790.9	1645.24	1860.95
59	929.178	1396.86	2276.4	2013.44	1255.94
60	2392.14	1368.98	1415.36	1396.89	2486.65
61	1329.47	1542.5	997.74	1763.02	1852.23
62	1171.09	995.129	1080.38	1640.73	1418.54
63	1505.6	2040.83	2621.63	1923.32	2374.59
64	1693.62	1662.65	1235.31	1362.59	1690.72
65	1340.68	1197.4	1224.02	1018.74	1771.93
66	2089.96	1289.24	1497.76	1223.79	1667.37
67	1573.18	1190.37	1627.5	1241.35	2063.83
68	1127.81	1318.89	1782.07	1348.47	1606.02
69	1155.38	1815.61	2122.61	1901.17	1758.36
70	2500.62	1106.03	1850.25	1241.88	1407.77
71	1302.73	1771.5	2014.47	2298.07	2714.2
72	2257.62	3950.4	1623.68	2524.69	1806.28
73	1873.85	3450.53	3727.5	2090.22	1874.47
74	1616.5	1845.1	2687.65	4724.27	3288.19
75	2237.43	3508.12	2433.65	2369.73	2903.14
76	3874.3	6969.16	3407.59	6509.37	3893.38
77	2610.84	2126.01	6058.37	5081.48	3832.58
78	2524.78	2379.68	2263.08	1814.97	5728.65
79	8474	6436.81	2625.16	3967.58	3806.13
80	6314.69	2668.79	4177.18	2675.37	4851.26
81	4585.56	3332.14	5739.09	1938.97	2681.23
82	8542.71	2119.83	4804.31	2220.77	1464.04
