VOLNUM	fmriSeriesEncode_1Run1_2.bxh	fmriSeriesEncode_1Run2_4.bxh	fmriSeriesEncode_1Run3_6.bxh	fmriSeriesEncode_1Run4_8.bxh	fmriSeriesEncode_1Run5_10.bxh
0	3.96489	4.23709	4.18425	3.33703	4.27637
1	3.65602	4.30741	3.7201	3.69146	3.43544
2	3.56768	4.08997	3.8639	3.7452	4.06377
3	3.51044	4.18794	3.59321	3.67911	3.44731
4	3.43929	3.96209	4.00724	3.74483	4.02261
5	3.48169	4.05928	3.51131	4.08221	3.63295
6	3.54808	3.67713	4.114	3.60196	3.54401
7	3.4277	3.98167	3.86803	4.1458	3.95895
8	3.51868	3.76751	3.7553	3.89432	3.62976
9	3.38993	3.95213	3.87275	3.84527	3.8597
10	3.56571	3.78702	3.78573	4.19666	3.51268
11	3.40792	3.45008	3.95234	3.40232	3.78598
12	3.43391	3.42506	3.51214	4.00488	2.95971
13	3.59492	4.20016	3.77009	3.89737	3.81454
14	3.59696	4.0761	3.42923	3.93032	3.33161
15	3.70315	4.09679	3.8551	3.94329	3.94387
16	3.5765	4.37625	3.4461	3.75905	3.1807
17	3.52884	3.57455	3.73276	3.53737	3.72787
18	3.80197	4.00502	3.49752	3.67471	3.44009
19	3.73243	4.29099	3.94425	3.60988	4.07447
20	3.75962	4.65737	3.4227	3.5214	3.55251
21	3.58796	4.46651	3.86298	3.59486	4.11387
22	3.48697	4.58455	3.35527	3.53055	3.48973
23	3.07549	4.09884	3.43245	3.2508	3.72167
24	3.81248	4.73464	3.67579	3.74997	3.39954
25	3.51347	4.65022	3.86538	3.86568	4.15106
26	3.44471	4.73718	3.61928	3.69011	3.63684
27	3.33764	4.53928	3.73426	3.65219	3.75195
28	3.56336	4.51699	3.54517	3.47554	3.38276
29	3.4967	4.26786	4.05705	3.72562	3.75483
30	3.44505	4.30935	3.37868	3.43412	3.42874
31	3.50349	4.05284	3.82544	3.68316	3.82259
32	3.42408	4.10459	3.43264	3.42362	3.62245
33	3.39448	3.98121	3.47968	3.88836	3.37078
34	3.3345	3.5975	3.62451	3.50377	3.87573
35	3.28507	3.96153	3.34885	3.65318	3.38917
36	3.70946	3.38481	3.73332	3.50214	4.13522
37	3.21683	3.64209	3.21809	3.60349	3.50184
38	3.38184	3.97052	3.61677	3.5411	3.61536
39	3.22513	3.93114	3.29216	3.45254	3.69896
40	3.44637	3.44284	3.61978	3.65694	4.23094
41	3.02805	3.73529	3.39724	3.50926	3.72379
42	3.3765	3.2242	3.7905	3.56872	3.98255
43	3.19634	3.48885	3.59777	3.44388	3.59165
44	3.28008	3.45089	3.42155	3.3876	3.24327
45	3.56539	3.71825	3.15737	3.07959	2.84357
46	3.54294	3.30509	3.38688	3.29995	3.67731
47	3.58108	3.76526	3.65342	3.17905	3.10105
48	3.56625	3.01386	3.83157	3.45313	3.36003
49	3.22437	3.23679	3.94561	2.93558	3.63622
50	3.38141	3.60583	3.64185	2.56252	3.49541
51	3.35717	3.83488	3.67742	3.0361	3.71189
52	3.31933	3.46241	3.71516	3.12063	3.8511
53	3.15271	3.76223	3.57619	3.9131	3.91408
54	3.49115	3.30164	3.50624	3.19093	3.71728
55	3.04953	3.53548	3.77771	3.51034	3.43633
56	3.61009	3.30096	3.71433	3.22252	3.48992
57	2.98626	3.41278	3.53955	3.64313	3.3258
58	3.51014	3.4329	3.55118	2.95616	3.40815
59	3.50023	3.37924	3.27898	3.4515	3.67081
60	3.94338	3.6721	3.61251	3.25421	3.30776
61	3.42094	3.52808	3.14328	3.41305	3.31516
62	4.08239	3.82784	3.63407	3.74999	3.3044
63	3.40506	3.40295	3.52135	3.88114	3.29947
64	3.13004	3.35018	3.40551	3.19231	3.33323
65	2.92951	3.21176	3.40378	3.18263	3.34371
66	2.9091	3.39681	3.32072	3.39706	3.337
67	2.84459	3.33211	3.28338	3.06577	3.32537
68	3.17214	3.37409	3.26135	3.64107	3.51206
69	3.06749	3.79247	3.19163	3.93081	3.4722
70	3.40108	3.37863	3.27173	3.43291	3.3647
71	3.5149	3.27292	3.26965	3.61151	3.46689
72	3.13004	3.13692	3.35572	3.3529	3.28296
73	3.518	3.2493	3.42142	3.23251	3.18002
74	3.94932	3.39161	3.39035	3.79376	3.39074
75	3.70685	3.40829	3.46458	3.04525	3.46323
76	3.45186	3.2768	3.20594	3.24133	3.39529
77	3.56598	3.64254	3.23896	3.09753	3.51147
78	3.66294	3.81798	3.22966	3.41711	3.60753
79	3.37919	3.62256	2.64057	3.58484	3.72009
80	3.40966	3.64159	3.42182	3.51701	3.68986
81	3.74726	3.73482	2.76455	3.67345	3.66486
82	3.35682	3.84247	2.8685	3.55388	3.7914
83	3.83751	3.90375	3.44215	3.61449	3.61781
84	3.26554	3.84755	3.46874	3.65599	3.52217
85	3.59014	3.58803	3.60385	3.55455	3.69069
86	3.43695	3.51536	3.17009	3.6943	3.81291
87	3.38219	3.53517	3.57108	3.50509	3.81029
88	3.3447	3.80182	2.99511	3.51901	3.61851
89	4.10194	3.94566	3.26468	3.90094	3.4391
90	3.67446	3.70373	3.2746	3.48676	-1
91	3.12037	3.55283	3.1074	3.97855	2.79775
92	3.24774	3.80901	3.36395	3.47416	3.08195
93	3.00047	3.22744	3.29703	3.85835	3.2468
94	3.18645	3.59642	3.6656	3.37483	3.62174
95	3.70966	3.30116	3.58352	3.60988	3.00985
96	3.40783	2.5695	3.22237	3.99174	3.74143
97	3.14755	2.90844	3.48941	3.51201	3.37327
98	2.99991	3.38797	3.37049	3.98803	3.82803
99	3.23895	4.0182	3.69365	3.57161	3.29798
100	3.62252	4.30143	3.72189	4.00354	3.58689
101	3.30616	3.70017	3.63074	3.4649	3.02451
102	3.78548	3.4061	3.50319	3.90022	3.75471
103	2.81252	4.02403	3.69087	3.38772	2.81469
104	3.54715	3.81082	3.54271	3.46236	3.36963
105	3.02815	4.04593	3.61331	3.35047	3.07801
106	3.12347	4.04948	3.53001	3.50241	3.71674
107	3.04898	3.92121	3.58845	3.78437	3.21046
108	3.43501	4.15612	3.8652	3.65519	3.573
109	3.35575	4.01602	3.56373	4.00053	3.41989
110	3.59931	3.97187	3.62903	3.95729	3.57124
111	3.79487	3.88801	3.71046	4.34057	3.67323
112	3.9574	4.40701	3.79761	3.74149	3.66686
113	3.65231	3.98281	3.53812	3.68479	3.69202
114	3.77964	4.32278	3.7459	3.72358	3.58888
115	3.53294	3.79535	3.67254	3.53586	3.39171
116	3.39335	3.75436	3.34333	3.25967	3.11283
117	3.51727	3.38399	3.82397	3.71163	3.37071
118	3.67091	3.75144	3.75087	3.14394	3.03695
119	3.74436	3.47665	3.78106	2.89694	3.53119
120	3.43514	3.85743	3.64026	3.33469	3.23646
121	3.27659	3.82274	3.72214	3.04164	3.8149
122	3.64112	3.823	3.33555	3.30408	3.29195
123	3.46103	3.1225	3.90528	2.99426	3.08609
124	3.63005	3.27611	3.66284	3.33716	2.96983
125	3.37271	3.63109	3.92922	3.6351	3.14971
126	3.36428	3.61379	3.39739	3.83664	3.39027
127	3.05002	3.31187	3.72961	3.32238	3.18947
128	3.62298	3.34777	3.68721	3.29332	3.35921
129	3.27387	3.59409	3.87184	3.35342	2.84381
130	3.24335	3.43595	3.64284	3.4412	3.2983
131	3.18755	3.67303	3.68573	3.61023	3.21146
132	3.49978	3.31971	3.65212	3.55405	3.15943
133	3.52757	3.7184	3.72615	3.93036	2.82768
134	3.64419	3.40741	3.5645	3.24562	3.51792
135	3.38993	3.99584	3.93761	3.70832	2.97387
136	3.1683	3.61798	3.68977	3.19983	3.11778
137	3.51045	3.91119	3.7006	3.76381	3.80406
138	3.54875	3.50564	3.71359	3.20004	3.40339
139	3.61677	3.74665	3.43769	3.8025	3.10617
140	3.46899	3.76414	3.70089	3.51414	3.21905
141	3.45239	3.29458	3.38642	3.40582	3.43691
142	3.63089	3.16517	3.77962	3.644	3.30713
143	3.69223	3.09474	3.88636	3.80378	3.38461
144	3.73591	3.02404	3.58943	3.7627	3.65137
145	3.66847	3.04257	3.82649	3.91124	3.34794
146	3.6411	3.34746	3.59776	3.90562	3.51204
147	3.5948	3.62107	3.88338	3.7596	3.7133
148	3.78228	3.40875	3.99625	3.75618	3.49794
149	3.65451	3.29973	3.90901	4.29654	3.35727
150	3.79121	3.40474	3.97919	4.24916	2.99961
151	3.67808	3.28031	3.95521	4.56355	3.43183
152	3.80055	3.39867	3.86572	3.53977	3.96522
153	3.67506	3.32224	3.43553	4.18721	3.61031
154	3.7084	3.30412	4.44569	3.98547	3.24192
155	3.56406	3.28816	3.76179	3.97396	3.19323
156	3.59068	3.18814	3.75036	3.96407	3.67254
157	3.49911	3.25992	3.72765	3.53078	3.50408
158	3.47559	3.39448	3.62034	3.79978	3.81645
159	3.51201	3.44408	3.569	3.41501	3.74579
160	3.48839	3.47157	3.49962	3.62987	3.68954
161	3.59609	3.27128	3.53814	3.26207	3.33417
162	3.59661	3.59607	3.59593	3.85566	3.95221
163	3.70116	3.23128	3.51963	3.27502	3.58227
164	3.57424	3.8107	3.61407	3.62133	3.99985
165	3.70751	3.43227	3.36984	3.25475	3.70851
