VOLNUM	fmriSeriesEncode#1Run1_2.bxh	fmriSeriesEncode#1Run2_4.bxh	fmriSeriesEncode#1Run3_6.bxh	fmriSeriesEncode#1Run4_8.bxh	fmriSeriesEncode#1Run5_10.bxh
0	115.044	115.606	115.66	115.894	115.953
1	115.09	115.706	115.738	115.835	116.091
2	115.137	115.597	115.742	115.81	116.025
3	115.05	115.685	115.75	115.797	116.037
4	115.03	115.567	115.69	115.87	115.918
5	115.043	115.687	115.755	115.715	115.927
6	115.032	115.517	115.645	115.843	115.997
7	114.997	115.707	115.715	115.717	115.931
8	115.087	115.608	115.743	115.743	115.944
9	115.062	115.692	115.738	115.773	115.928
10	115.075	115.574	115.746	115.707	115.941
11	115.066	115.7	115.652	115.782	115.859
12	115.198	115.734	115.892	115.858	116.077
13	115.119	115.84	115.738	115.891	116.01
14	115.254	115.761	115.891	115.909	116.054
15	115.146	115.803	115.76	115.897	115.939
16	115.239	115.756	115.879	115.936	116.051
17	115.121	115.763	115.851	115.905	116.029
18	115.29	115.85	115.922	116.049	116.179
19	115.225	115.795	115.765	115.878	116.026
20	115.335	115.891	115.912	115.917	116.138
21	115.197	115.789	115.752	116.039	115.963
22	115.23	115.849	115.864	115.939	116.084
23	115.19	115.758	115.779	115.973	116.077
24	115.367	115.866	115.87	116.003	116.13
25	115.199	115.747	115.682	115.912	115.955
26	115.256	115.829	115.765	115.985	116.009
27	115.158	115.696	115.665	115.949	116.023
28	115.206	115.741	115.727	115.965	115.981
29	115.089	115.657	115.613	115.926	115.976
30	115.118	115.684	115.709	115.895	115.989
31	115.035	115.619	115.574	115.833	115.921
32	115.071	115.642	115.693	115.791	115.99
33	115.096	115.57	115.676	115.819	115.99
34	115.055	115.6	115.637	115.834	115.927
35	115.156	115.489	115.751	115.698	116.079
36	115.056	115.559	115.591	115.752	115.911
37	115.108	115.626	115.765	115.788	116.015
38	115.184	115.731	115.719	115.847	116.039
39	115.237	115.699	115.857	115.892	116.043
40	115.122	115.74	115.701	115.815	115.955
41	115.225	115.697	115.805	115.775	116.076
42	115.178	115.743	115.854	115.774	116.011
43	115.218	115.713	115.845	115.944	116.235
44	115.223	115.873	115.929	115.877	116.105
45	115.257	115.708	115.945	115.989	116.212
46	115.2	115.779	115.688	115.859	116.088
47	115.234	115.625	115.776	115.937	116.205
48	115.114	115.714	115.898	115.858	116.036
49	115.332	115.732	115.931	115.954	116.19
50	115.208	115.803	115.928	115.887	116.147
51	115.315	115.731	115.881	115.871	116.249
52	115.134	115.764	115.904	115.852	116.279
53	115.261	115.7	115.794	115.827	116.31
54	115.131	115.746	115.841	115.9	116.204
55	115.214	115.672	115.744	115.838	116.244
56	115.018	115.638	115.79	115.951	116.144
57	115.145	115.634	115.719	115.73	116.169
58	115.096	115.597	115.718	115.929	116.171
59	115.026	115.645	115.785	115.768	116.244
60	115.013	115.517	115.703	115.839	116.032
61	115.066	115.63	115.821	115.835	116.214
62	115.046	115.478	115.645	115.733	116.037
63	115.101	115.555	115.814	115.933	116.139
64	115.18	115.623	115.775	115.824	116.153
65	115.179	115.712	115.868	115.983	116.268
66	115.187	115.687	115.77	115.807	116.132
67	115.214	115.739	115.768	115.913	116.205
68	115.203	115.728	115.739	115.858	116.098
69	115.197	115.855	115.798	115.96	116.108
70	115.327	115.86	115.754	116.018	116.233
71	115.214	115.85	115.814	115.793	116.042
72	115.339	115.764	115.71	115.937	116.193
73	115.211	115.785	115.805	115.78	116.114
74	115.25	115.769	115.729	115.953	116.102
75	115.303	115.856	115.886	115.981	116.251
76	115.278	115.74	115.786	116.067	116.21
77	115.186	115.763	115.907	115.939	116.217
78	115.289	115.757	115.762	115.963	116.145
79	115.112	115.687	115.911	115.973	116.164
80	115.211	115.688	115.721	115.933	116.078
81	115.105	115.561	115.866	115.875	116.21
82	115.22	115.602	115.758	115.954	116.047
83	115.082	115.544	115.761	115.916	116.139
84	115.228	115.575	115.816	115.805	115.967
85	115.091	115.553	115.763	116.022	116.099
86	115.179	115.514	115.849	115.95	116.041
