# Overall Threshold 1: [ -1.98985029255422 1.98984944238554 ]
# Overall Threshold 2: [ -3.9797001600241 3.97969930985542 ]
VOLNUM	fmriSeriesEncode#1Run1_2.bxh	fmriSeriesEncode#1Run2_4.bxh	fmriSeriesEncode#1Run3_6.bxh	fmriSeriesEncode#1Run4_8.bxh	fmriSeriesEncode#1Run5_10.bxh
0	2.95143	2.96201	3.20051	1.58126	3.70624
1	1.70649	2.13923	2.3997	1.08025	2.44706
2	1.31711	1.81528	2.14016	0.951306	1.93674
3	1.07382	1.54832	2.02274	0.778826	1.5474
4	1.15019	1.37376	1.69017	0.946075	1.36634
5	0.992525	1.10554	1.6148	0.81892	1.07558
6	1.25083	0.963454	1.47343	0.558074	1.2323
7	1.15891	0.847619	1.05343	0.341574	1.26753
8	1.27647	0.974271	1.23817	0.258247	1.48685
9	1.31319	1.03746	0.970764	0.528609	1.07017
10	1.41453	1.00108	1.03747	0.367357	1.64309
11	1.23656	0.333528	0.972687	0.570569	2.31306
12	0.562119	0.698582	-0.360154	-0.243377	0.414296
13	1.26601	0.0229441	0.218892	0.392128	0.703855
14	1.40799	0.496502	0.421483	0.341827	0.755878
15	1.3136	0.649202	0.333761	0.538062	0.655013
16	1.51813	0.573819	0.576451	0.568152	0.792586
17	0.590228	0.879505	0.660905	0.672127	0.268881
18	0.182131	-0.475205	-0.138279	0.162155	0.267142
19	0.367969	0.398242	0.471126	0.780763	0.817263
20	0.174467	0.543398	0.554184	0.623604	0.891282
21	0.388912	0.385261	0.491804	0.141858	1.14689
22	0.271105	0.312079	0.279752	0.182558	1.21891
23	-0.227047	-0.760753	0.126494	-0.911467	-0.14254
24	-0.0304636	-0.426017	-0.177882	0.0115126	0.349856
25	-0.119442	-0.186084	0.447178	0.0668721	0.401151
26	-0.12411	-0.296051	0.421036	0.800072	0.343084
27	-0.201049	-0.244792	0.474316	0.811047	0.373395
28	-0.233101	-0.110204	0.221241	1.29014	0.714177
29	-0.161463	-0.251472	-0.0358863	0.602474	0.420629
30	-0.0584146	-0.127776	-0.244216	0.701839	0.240961
31	-0.13335	-0.2949	-0.292085	0.0249189	0.396731
32	-0.0655596	-0.223259	-0.413846	0.020316	0.0102351
33	-0.00192773	-0.311694	-0.193136	-0.58949	0.196782
34	0.161284	-0.252203	-0.18418	-0.206143	0.153156
35	0.0701234	-0.269094	0.0854822	-0.274581	0.0349501
36	-0.287212	-0.329102	-0.0383905	-0.0913449	0.0147013
37	-0.323446	-0.156855	0.0314245	0.444987	0.208099
38	-0.451717	-1.48608	-0.789454	-0.245652	-0.760992
39	0.521822	-0.598025	-0.287584	0.307078	-0.120493
40	1.215	-0.219706	-0.0199	0.104632	-0.131766
41	1.22528	-0.00748791	0.0352086	0.461745	-0.0938657
42	0.927502	0.38117	-0.0556563	0.353664	-0.0680914
43	0.375875	-0.264677	0.142742	0.331285	-0.175098
44	0.214263	-0.571313	-0.231668	-0.0419945	-0.460051
45	0.913247	-0.138384	-0.331568	0.163478	0.081478
46	1.16957	-0.214428	1.03418	0.194057	0.0605905
47	0.927667	-0.15312	-0.268212	0.108288	-0.41915
48	0.907065	-0.233722	-0.24842	0.12927	-0.730747
49	-0.140335	-0.869519	-1.06716	-0.803656	-1.16756
50	-0.114523	-1.1171	-0.577458	-0.636659	0.0222632
51	0.177805	-0.584622	-0.7668	-0.89602	0.463181
52	0.167632	-0.313799	-0.650065	-0.816245	0.855868
53	0.27079	-0.347267	-0.8642	-1.06801	0.76966
54	0.223399	-0.434487	-0.720311	-0.283445	0.457586
55	-0.0405175	-0.405296	-0.838669	-0.121448	0.0398257
56	-0.160412	-0.471018	-0.764072	-0.0839909	-0.159791
57	-0.194843	-0.54877	-0.342103	-0.204737	-0.186928
58	-0.285907	-0.866929	-0.399164	-0.287077	-0.428219
59	-0.0563856	-0.630518	0.315422	-0.41312	-0.29131
60	-0.197551	-0.798985	0.238467	-0.926214	-0.12485
61	-0.00403608	-0.746243	-0.0929275	-0.74826	-0.503764
62	-0.137419	-0.632554	0.136661	-0.609227	-0.506455
63	-0.0225813	-0.490633	-0.142777	-0.25082	-0.360691
64	-0.727211	-1.2096	-0.340725	-0.598279	-0.185262
65	-0.0367736	-0.84262	-0.121527	-0.189171	-0.282275
66	0.144542	-0.345008	-0.046831	0.0668367	-0.393922
67	0.313126	-0.324374	-0.131648	0.153655	-0.497606
68	0.663219	0.160562	-0.358744	0.211295	-0.495863
69	0.0864358	-0.245188	-0.361512	-0.0618256	-0.393598
70	-0.0967872	-0.78477	-0.538942	-0.429412	-1.07272
71	0.274012	0.362572	-0.0453632	0.146737	-0.494523
72	0.0529068	0.559546	-0.252658	0.0338762	-0.279213
73	-0.0600996	0.739636	0.0172525	0.0258211	-0.310157
74	0.0524864	1.12707	0.346157	0.239111	-0.196966
75	-1.307	-0.854262	-0.276579	-0.0238356	0.243505
76	-0.214591	-0.0337413	-0.25537	0.403781	-0.167375
