VOLNUM	fmriSeriesEncode_1Run1_2.bxh	fmriSeriesEncode_1Run2_4.bxh	fmriSeriesEncode_1Run3_6.bxh	fmriSeriesEncode_1Run4_8.bxh	fmriSeriesEncode_1Run5_10.bxh
0	767.444	772.928	769.408	768.595	775.418
1	762.976	770.855	768.257	767.485	772.104
2	763.13	770.422	767.482	766.907	771.028
3	762.307	770.191	768.736	767.257	771.241
4	763.706	770.585	767.778	768.084	771.075
5	763.433	770.548	768.761	768.018	771.315
6	765.7	770.411	768.465	767.928	772.463
7	765.254	771.403	768.374	767.15	774.269
8	767.377	772.342	769.327	767.607	775.306
9	767.278	773.584	769.906	768.558	775.019
10	769.012	773.603	769.631	768.922	777.133
11	767.953	770.468	770.132	769.131	779.87
12	766.372	773.763	765.549	766.948	773.856
13	769.018	771.288	768.028	768.878	774.925
14	770.575	774.003	769.604	769.863	775.743
15	770.283	774.106	769.148	769.876	775.159
16	771.866	774.939	770.841	770.786	776.293
17	767.608	774.901	770.547	769.94	773.985
18	766.694	771.007	768.132	768.971	774.655
19	768.264	774.301	770.246	768.323	776.622
20	767.802	775.455	771.071	768.81	776.962
21	768.78	774.645	770.645	768.781	777.609
22	767.962	774.054	769.901	767.627	777.804
23	766.111	769.876	768.951	764.33	772.796
24	766.82	771.366	768.129	767.632	774.677
25	767.062	772.876	770.506	768.569	774.514
26	766.906	772.296	770.407	770.366	775.102
27	767.002	772.829	770.65	770.895	774.562
28	766.344	772.707	769.559	772.123	776.512
29	766.939	772.942	768.608	770.402	775.268
30	766.813	772.721	768.329	769.835	775.308
31	766.904	772.645	767.384	767.983	775.257
32	766.664	772.371	767.995	767.227	774.677
33	767.433	772.741	768.013	765.871	774.934
34	767.125	772.68	768.763	766.654	775.812
35	767.199	772.386	769.599	766.219	775.074
36	765.379	772.456	769.025	767.448	775.629
37	765.043	772.734	769.761	768.977	775.456
38	764.661	768.229	766.307	766.971	773.115
39	768.71	771.476	768.983	768.938	774.875
40	770.709	773.975	769.37	768.981	775.618
41	771.173	773.942	770.344	769.588	775.571
42	769.639	775.971	770.509	770.202	776.466
43	767.44	772.555	770.391	769.569	774.73
44	766.643	772.418	770.671	769.192	770.725
45	768.861	773.841	769.058	770.304	776.682
46	770.48	774.299	773.962	770.474	775.988
47	768.998	773.501	769.721	770.112	774.472
48	768.996	774.086	769.741	770.26	772.434
49	764.818	770.749	767.413	767.004	772.107
50	765.525	770.433	768.496	766.939	776.028
51	766.913	772.51	768.113	767.394	778.514
52	766.769	774.118	768.548	766.664	779.038
53	767.675	773.566	767.355	766.713	779.097
54	767.482	774.097	768.334	769.299	777.361
55	766.954	773.333	767.286	770.46	776.056
56	766.052	773.766	768.727	770.256	774.777
57	766.628	772.875	769.092	769.091	775.133
58	766.503	772.012	769.695	769.283	774.141
59	766.964	772.388	771.567	768.154	774.883
60	766.978	772.106	771.584	766.62	775.027
61	767.424	772.038	769.986	766.945	774.215
62	767.779	772.082	770.372	767.315	773.882
63	767.507	772.579	768.9	768.255	773.824
64	765.364	769.378	768.242	767.032	775.916
65	767.294	771.435	769.406	769.05	775.166
66	769.237	772.768	769.893	769.339	774.391
67	768.752	773.265	768.795	770.12	774.588
68	770.885	774.219	768.694	769.669	773.753
69	767.611	772.079	767.783	768.507	774.163
70	767.347	770.223	767.887	767.576	772.609
